dataset,regime,model,method,ratio,seed,accuracy,f1,auc
adult,full,mlp,llm_sample,0.25,456,0.8398132792825993,0.5876027830487034,0.8828209654321034
adult,full,mlp,llm_sample,0.25,789,0.8316442478963209,0.5654035198985254,0.8689632788367424
adult,full,mlp,llm_sample,0.25,1001,0.8386462747988452,0.5773129525341915,0.8805259946626254
adult,full,mlp,llm_sample,0.0,42,0.8293716602174314,0.5442913385826772,0.8685264990012549
adult,full,mlp,llm_sample,0.0,123,0.8246422209937965,0.5392932063901889,0.8602257166281826
adult,full,mlp,llm_sample,0.0,456,0.8283889195995332,0.547457078069323,0.8664224952592797
adult,full,mlp,llm_sample,0.0,789,0.8370493212947607,0.5731295253419147,0.8729236543808354
adult,full,mlp,llm_sample,0.0,1001,0.8177016153798907,0.5291878172588832,0.8519012228120809
adult,full,mlp,ctgan,1.0,42,0.8458939868558443,0.6336691487808439,0.89056712167964
adult,full,mlp,ctgan,1.0,123,0.8474295190713101,0.649746192893401,0.8920867449897031
adult,full,mlp,ctgan,1.0,456,0.8453411952582766,0.6639081687132942,0.8944357460667546
adult,full,mlp,ctgan,1.0,789,0.8454026165468952,0.6327155990077339,0.89160818784983
adult,full,mlp,ctgan,1.0,1001,0.8442356120631411,0.6577597840755736,0.8889989881863066
adult,full,mlp,ctgan,0.75,42,0.8360665806768626,0.6304859476671743,0.8842034324718384
adult,full,mlp,ctgan,0.75,123,0.8420858669614889,0.6211875644614705,0.889328794703859
adult,full,mlp,ctgan,0.75,456,0.8475523616485474,0.6539319576129392,0.8943460440468283
adult,full,mlp,ctgan,0.75,789,0.8404889134574043,0.6124459035964781,0.8861152668865099
adult,full,mlp,ctgan,0.75,1001,0.8455868804127511,0.6244397968329848,0.8889712621074204
adult,full,mlp,ctgan,0.5,42,0.8470609913395983,0.6306733906852566,0.890903075608348
adult,full,mlp,ctgan,0.5,123,0.8473680977826915,0.6290491118077325,0.8908578273167115
adult,full,mlp,ctgan,0.5,456,0.8451569313924207,0.6282259253797375,0.887723086728053
adult,full,mlp,ctgan,0.5,789,0.8427000798476753,0.6173614223815928,0.8906666930127144
adult,full,mlp,ctgan,0.5,1001,0.8431914501566243,0.6036329762459245,0.8908286375685024
adult,full,mlp,ctgan,0.25,42,0.8375406916037098,0.5810232852843339,0.8874596471595092
adult,full,mlp,ctgan,0.25,123,0.8477366255144033,0.6214689265536724,0.8909896621035729
adult,full,mlp,ctgan,0.25,456,0.8339168355752103,0.561038961038961,0.8841258370881679
adult,full,mlp,ctgan,0.25,789,0.8282046557336773,0.5493797325600129,0.8725456095043158
adult,full,mlp,ctgan,0.25,1001,0.8380934832012775,0.5978028684772658,0.8862596265008622
adult,full,mlp,ctgan,0.0,42,0.8331183588231681,0.546031746031746,0.8869047701192327
adult,full,mlp,ctgan,0.0,123,0.8318899330507954,0.5322167150914373,0.886239908784128
adult,full,mlp,ctgan,0.0,456,0.8352681039248203,0.5528509503167722,0.8858236830478446
adult,full,mlp,ctgan,0.0,789,0.8329955162459308,0.5437153884880014,0.8813990943232421
adult,full,mlp,ctgan,0.0,1001,0.8291873963515755,0.533467539003523,0.8816419588830195
adult,low,mlp,llm_constrained,1.0,42,0.8267305448068301,0.6186291739894552,0.868620654757835
adult,low,mlp,llm_constrained,1.0,123,0.8099625330139426,0.4575736325385694,0.820331412371895
adult,low,mlp,llm_constrained,1.0,456,0.7745838707696088,0.3270993766043271,0.694477774285881
adult,low,mlp,llm_constrained,1.0,789,0.8254406977458387,0.6200534759358288,0.8645429765722998
adult,low,mlp,llm_constrained,1.0,1001,0.8227995823352374,0.5551272166538165,0.8405506763093201
adult,low,mlp,llm_constrained,0.75,42,0.8264848596523555,0.6114702241782424,0.8677149152713195
adult,low,mlp,llm_constrained,0.75,123,0.8247650635710337,0.5939945922868934,0.8577439398339906
adult,low,mlp,llm_constrained,0.75,456,0.8221239481604324,0.6181434599156118,0.8617560665434256
adult,low,mlp,llm_constrained,0.75,789,0.8225538971807629,0.5135544704495706,0.8425107804473015
adult,low,mlp,llm_constrained,0.75,1001,0.8201584669246361,0.5546090660176453,0.8346246974125044
adult,low,mlp,llm_constrained,0.5,42,0.8223082120262883,0.6170747849106551,0.8574298573068777
adult,low,mlp,llm_constrained,0.5,123,0.8174559302254162,0.5656240865244081,0.8550580543527329
adult,low,mlp,llm_constrained,0.5,456,0.8226153184693815,0.613697164258962,0.8520838051053203
adult,low,mlp,llm_constrained,0.5,789,0.8175787728026535,0.5986486486486486,0.8536137368293285
adult,low,mlp,llm_constrained,0.5,1001,0.8128493335790185,0.6111040204211869,0.848656100646921
adult,low,mlp,llm_constrained,0.25,42,0.818500092131933,0.5906635268042665,0.8317199201840209
adult,low,mlp,llm_constrained,0.25,123,0.8217554204287206,0.5708370304643596,0.8441424371892448
adult,low,mlp,llm_constrained,0.25,456,0.8106995884773662,0.48253861652115515,0.8320548286346412
adult,low,mlp,llm_constrained,0.25,789,0.794914317302377,0.29808702964052974,0.8036153991394879
adult,low,mlp,llm_constrained,0.25,1001,0.8164731896075179,0.585345545378851,0.8294452316894445
adult,low,mlp,llm_constrained,0.0,42,0.802653399668325,0.5408032013720165,0.8066002808990526
adult,low,mlp,llm_constrained,0.0,123,0.7641422517044407,0.05185185185185185,0.5896061809500928
adult,low,mlp,llm_constrained,0.0,456,0.7968797985381734,0.5295205576895717,0.8079259889334054
adult,low,mlp,llm_constrained,0.0,789,0.8040660893065537,0.48011734028683184,0.8140963378784447
adult,low,mlp,llm_constrained,0.0,1001,0.7738468153061852,0.38530884808013355,0.7806974426142306
adult,low,mlp,llm_sample,1.0,42,0.8267305448068301,0.6186291739894552,0.868620654757835
adult,low,mlp,llm_sample,1.0,123,0.8099625330139426,0.4575736325385694,0.820331412371895
adult,low,mlp,llm_sample,1.0,456,0.7745838707696088,0.3270993766043271,0.694477774285881
adult,low,mlp,llm_sample,1.0,789,0.8254406977458387,0.6200534759358288,0.8645429765722998
adult,low,mlp,llm_sample,1.0,1001,0.8227995823352374,0.5551272166538165,0.8405506763093201
adult,low,mlp,llm_sample,0.75,42,0.7974325901357411,0.3230706075533662,0.8417261491424675
adult,low,mlp,llm_sample,0.75,123,0.7974325901357411,0.343289526085225,0.7890725898436822
adult,low,mlp,llm_sample,0.75,456,0.8019777654935201,0.37178487918939984,0.8235746213121544
adult,low,mlp,llm_sample,0.75,789,0.8175173515140348,0.6232086239695624,0.8573696795881486
adult,low,mlp,llm_sample,0.75,1001,0.8265462809409742,0.620021528525296,0.8622104522299107
adult,low,mlp,llm_sample,0.5,42,0.8325655672256004,0.6106826620965439,0.8662625162022967
adult,low,mlp,llm_sample,0.5,123,0.8317670904735581,0.6104394822927037,0.8643105667933996
adult,low,mlp,llm_sample,0.5,456,0.8223082120262883,0.6092124814264487,0.8660169124899295
adult,low,mlp,llm_sample,0.5,789,0.8251950125913642,0.6017352364959417,0.8624189623797256
adult,low,mlp,llm_sample,0.5,1001,0.8116823290952644,0.5925039872408293,0.8446987778988442
adult,low,mlp,llm_sample,0.25,42,0.8001965481235797,0.3709147166892284,0.8286138466045276
adult,low,mlp,llm_sample,0.25,123,0.8139549167741539,0.4617025057757242,0.8479880401488677
adult,low,mlp,llm_sample,0.25,456,0.7661691542288557,0.030063694267515925,0.7134873155280052
adult,low,mlp,llm_sample,0.25,789,0.8226153184693815,0.5567833026396563,0.8479446318986656
adult,low,mlp,llm_sample,0.25,1001,0.8232295313555679,0.5557270762581044,0.8561343008605748
adult,low,mlp,llm_sample,0.0,42,0.781954425403845,0.18764302059496568,0.8149091134534001
adult,low,mlp,llm_sample,0.0,123,0.8207112585222038,0.511137162954279,0.8567143634679846
adult,low,mlp,llm_sample,0.0,456,0.7638965665499662,0.0010395010395010396,0.6778625346863492
adult,low,mlp,llm_sample,0.0,789,0.7952214237454702,0.3165231652316523,0.8111904106240647
adult,low,mlp,llm_sample,0.0,1001,0.8163503470302806,0.5247933884297521,0.8327764176107856
adult,low,mlp,ctgan,1.0,42,0.8267305448068301,0.6186291739894552,0.868620654757835
adult,low,mlp,ctgan,1.0,123,0.8099625330139426,0.4575736325385694,0.820331412371895
adult,low,mlp,ctgan,1.0,456,0.7745838707696088,0.3270993766043271,0.694477774285881
adult,low,mlp,ctgan,1.0,789,0.8254406977458387,0.6200534759358288,0.8645429765722998
adult,low,mlp,ctgan,1.0,1001,0.8227995823352374,0.5551272166538165,0.8405506763093201
adult,low,mlp,ctgan,0.75,42,0.8278975492905841,0.6163745892661555,0.8651643251093936
adult,low,mlp,ctgan,0.75,123,0.8177016153798907,0.5920835623969214,0.8533309768257237
adult,low,mlp,ctgan,0.75,456,0.8177016153798907,0.5447852760736196,0.844966378470177
adult,low,mlp,ctgan,0.75,789,0.8202198882132548,0.6105123087159016,0.8576666790033082
adult,low,mlp,ctgan,0.75,1001,0.8281432344450587,0.6055821821257401,0.8622219106697522
adult,low,mlp,ctgan,0.5,42,0.8100853755911799,0.4311994113318617,0.8432040578768305
adult,low,mlp,ctgan,0.5,123,0.8213254714083902,0.5851989162983031,0.8599522404699967
adult,low,mlp,ctgan,0.5,456,0.8236594803758983,0.6045999173667539,0.8656054332241645
adult,low,mlp,ctgan,0.5,789,0.8343467845955408,0.6200873362445415,0.8702783543589432
adult,low,mlp,ctgan,0.5,1001,0.8275290215588723,0.5963197239792984,0.8627690407173987
adult,low,mlp,ctgan,0.25,42,0.8317056691849395,0.5706675023503603,0.8695456519507262
adult,low,mlp,ctgan,0.25,123,0.8122351206928321,0.4596075658476224,0.8500350444255004
adult,low,mlp,ctgan,0.25,456,0.7742767643265156,0.12479161705167897,0.7932805555085091
adult,low,mlp,ctgan,0.25,789,0.8323198820711258,0.5737039350405996,0.8647481621017957
adult,low,mlp,ctgan,0.25,1001,0.8280203918678214,0.6066310761449846,0.8609056537573123
adult,low,mlp,ctgan,0.0,42,0.817148823782323,0.46734657362676685,0.861851058682476
adult,low,mlp,ctgan,0.0,123,0.8304158221239482,0.5459628350600231,0.8706195984067748
adult,low,mlp,ctgan,0.0,456,0.8003808119894356,0.38632930513595165,0.8528109560248915
adult,low,mlp,ctgan,0.0,789,0.785148332412014,0.20136986301369864,0.8234907948790812
adult,low,mlp,ctgan,0.0,1001,0.8299858731036177,0.5541237113402062,0.8741372662546228
credit,full,mlp,llm_constrained,1.0,42,0.8143333333333334,0.4571150097465887,0.7560901979674156
credit,full,mlp,llm_constrained,1.0,123,0.8113333333333334,0.4583732057416268,0.7487213095931331
credit,full,mlp,llm_constrained,1.0,456,0.8111666666666667,0.4108164326573063,0.7417752514041526
credit,full,mlp,llm_constrained,1.0,789,0.8093333333333333,0.38028169014084506,0.7448856818443137
credit,full,mlp,llm_constrained,1.0,1001,0.8126666666666666,0.4527750730282376,0.7402822834958671
credit,full,mlp,llm_constrained,0.75,42,0.8113333333333334,0.4140786749482402,0.7380607317671415
credit,full,mlp,llm_constrained,0.75,123,0.8116666666666666,0.4193216855087359,0.7364339160122502
credit,full,mlp,llm_constrained,0.75,456,0.8095,0.4159427695452223,0.7284923846219467
credit,full,mlp,llm_constrained,0.75,789,0.8061666666666667,0.3634373289545703,0.6960878209586698
credit,full,mlp,llm_constrained,0.75,1001,0.8066666666666666,0.41295546558704455,0.7038674448333199
credit,full,mlp,llm_constrained,0.5,42,0.8066666666666666,0.3862433862433862,0.6955034057826461
credit,full,mlp,llm_constrained,0.5,123,0.8043333333333333,0.35917030567685587,0.7215393921469373
credit,full,mlp,llm_constrained,0.5,456,0.8066666666666666,0.3894736842105263,0.7306813613325828
credit,full,mlp,llm_constrained,0.5,789,0.8038333333333333,0.33238797504254114,0.6828255957720852
credit,full,mlp,llm_constrained,0.5,1001,0.801,0.3130034522439586,0.7071823560801029
credit,full,mlp,llm_constrained,0.25,42,0.8025,0.3463872035300607,0.6662431376773463
credit,full,mlp,llm_constrained,0.25,123,0.8003333333333333,0.35102925243770317,0.7285301200389417
credit,full,mlp,llm_constrained,0.25,456,0.8025,0.3766438716465018,0.7188200231863173
credit,full,mlp,llm_constrained,0.25,789,0.8015,0.36547682472029835,0.7163556101841118
credit,full,mlp,llm_constrained,0.25,1001,0.8015,0.33277310924369746,0.6924618344153776
credit,full,mlp,llm_constrained,0.0,42,0.8025,0.33464345873104995,0.6636993835419721
credit,full,mlp,llm_constrained,0.0,123,0.7865,0.16764132553606237,0.676074503904245
credit,full,mlp,llm_constrained,0.0,456,0.7886666666666666,0.14555256064690028,0.6088843362702991
credit,full,mlp,llm_constrained,0.0,789,0.8008333333333333,0.31831146605818594,0.6652365373658841
credit,full,mlp,llm_constrained,0.0,1001,0.7885,0.19017230376515634,0.6867536269138025
credit,full,mlp,llm_sample,1.0,42,0.8143333333333334,0.4571150097465887,0.7560901979674156
credit,full,mlp,llm_sample,1.0,123,0.8113333333333334,0.4583732057416268,0.7487213095931331
credit,full,mlp,llm_sample,1.0,456,0.8111666666666667,0.4108164326573063,0.7417752514041526
credit,full,mlp,llm_sample,1.0,789,0.8093333333333333,0.38028169014084506,0.7448856818443137
credit,full,mlp,llm_sample,1.0,1001,0.8126666666666666,0.4527750730282376,0.7402822834958671
credit,full,mlp,llm_sample,0.75,42,0.813,0.4569215876089061,0.7118776740340499
credit,full,mlp,llm_sample,0.75,123,0.8115,0.44477172312223856,0.7375927480914184
credit,full,mlp,llm_sample,0.75,456,0.8088333333333333,0.44669561022672455,0.7311833713885876
credit,full,mlp,llm_sample,0.75,789,0.8146666666666667,0.46794258373205744,0.7343146046868355
credit,full,mlp,llm_sample,0.75,1001,0.814,0.4397590361445783,0.7187703543468539
credit,full,mlp,llm_sample,0.5,42,0.8096666666666666,0.4837251356238698,0.7244448579930789
credit,full,mlp,llm_sample,0.5,123,0.8095,0.47496554892053283,0.7202326823866393
credit,full,mlp,llm_sample,0.5,456,0.8065,0.47058823529411764,0.725748342504061
credit,full,mlp,llm_sample,0.5,789,0.81,0.46378174976481656,0.7033575329164914
credit,full,mlp,llm_sample,0.5,1001,0.8005,0.4811443433029909,0.7169068052921826
credit,full,mlp,llm_sample,0.25,42,0.8065,0.4344861178762786,0.6831731163858631
credit,full,mlp,llm_sample,0.25,123,0.7951666666666667,0.488981288981289,0.6985159499060727
credit,full,mlp,llm_sample,0.25,456,0.8068333333333333,0.43819680077556955,0.6764787889059809
credit,full,mlp,llm_sample,0.25,789,0.8068333333333333,0.4293451501723289,0.6894207468355062
credit,full,mlp,llm_sample,0.25,1001,0.8068333333333333,0.48374164810690423,0.7018161862684688
credit,full,mlp,llm_sample,0.0,42,0.8016666666666666,0.47530864197530864,0.6784126483957369
credit,full,mlp,llm_sample,0.0,123,0.782,0.40867992766726946,0.642001357507437
credit,full,mlp,llm_sample,0.0,456,0.803,0.43874643874643876,0.6590351892439226
credit,full,mlp,llm_sample,0.0,789,0.7963333333333333,0.45201793721973094,0.6754404198887579
credit,full,mlp,llm_sample,0.0,1001,0.8001666666666667,0.45672859084730405,0.6717010658320152
credit,full,mlp,ctgan,1.0,42,0.8143333333333334,0.4571150097465887,0.7560901979674156
credit,full,mlp,ctgan,1.0,123,0.8113333333333334,0.4583732057416268,0.7487213095931331
credit,full,mlp,ctgan,1.0,456,0.8111666666666667,0.4108164326573063,0.7417752514041526
credit,full,mlp,ctgan,1.0,789,0.8093333333333333,0.38028169014084506,0.7448856818443137
credit,full,mlp,ctgan,1.0,1001,0.8126666666666666,0.4527750730282376,0.7402822834958671
credit,full,mlp,ctgan,0.75,42,0.8138333333333333,0.4611673902556681,0.7469266196113542
credit,full,mlp,ctgan,0.75,123,0.811,0.4968944099378882,0.7506727466916603
credit,full,mlp,ctgan,0.75,456,0.8111666666666667,0.42340966921119594,0.7434102915447992
credit,full,mlp,ctgan,0.75,789,0.8068333333333333,0.39729589183567343,0.7366962900440908
credit,full,mlp,ctgan,0.75,1001,0.8068333333333333,0.3922391190351337,0.7200751289575623
credit,full,mlp,ctgan,0.5,42,0.8091666666666667,0.4143222506393862,0.7491397856918587
credit,full,mlp,ctgan,0.5,123,0.8073333333333333,0.48894783377542,0.7511626620627307
credit,full,mlp,ctgan,0.5,456,0.8066666666666666,0.4470924690181125,0.75349516236792
credit,full,mlp,ctgan,0.5,789,0.8076666666666666,0.46074766355140184,0.7434699586571416
credit,full,mlp,ctgan,0.5,1001,0.8076666666666666,0.4582159624413146,0.7402253578454431
credit,full,mlp,ctgan,0.25,42,0.8006666666666666,0.45137614678899085,0.741668173126868
credit,full,mlp,ctgan,0.25,123,0.7986666666666666,0.4797588285960379,0.7523005300213462
credit,full,mlp,ctgan,0.25,456,0.805,0.4868421052631579,0.7519351092738658
credit,full,mlp,ctgan,0.25,789,0.797,0.4699738903394256,0.7394854856523977
credit,full,mlp,ctgan,0.25,1001,0.8043333333333333,0.4488262910798122,0.7484576454615663
credit,full,mlp,ctgan,0.0,42,0.7846666666666666,0.493730407523511,0.7475110347873778
credit,full,mlp,ctgan,0.0,123,0.791,0.4748743718592965,0.7440624369564548
credit,full,mlp,ctgan,0.0,456,0.7955,0.481183932346723,0.7419253867598032
credit,full,mlp,ctgan,0.0,789,0.78,0.48153967007069914,0.7401069911955531
credit,full,mlp,ctgan,0.0,1001,0.7893333333333333,0.46304163126593034,0.741723486152634
credit,low,mlp,llm_constrained,1.0,42,0.7995,0.2578655151141271,0.6639053157107861
credit,low,mlp,llm_constrained,1.0,123,0.7975,0.3053173241852487,0.6697581756441751
credit,low,mlp,llm_constrained,1.0,456,0.792,0.182175622542595,0.6413800132267474
credit,low,mlp,llm_constrained,1.0,789,0.8031666666666667,0.3633423180592992,0.7015351057905965
credit,low,mlp,llm_constrained,1.0,1001,0.7993333333333333,0.312,0.6956133867843152
credit,low,mlp,llm_constrained,0.75,42,0.8015,0.3267382702091577,0.6778033987999814
credit,low,mlp,llm_constrained,0.75,123,0.797,0.24159402241594022,0.6434919064787357
credit,low,mlp,llm_constrained,0.75,456,0.8023333333333333,0.33370786516853934,0.6737116862554872
credit,low,mlp,llm_constrained,0.75,789,0.8,0.3957703927492447,0.7080633329307148
credit,low,mlp,llm_constrained,0.75,1001,0.789,0.15033557046979865,0.6573596722243625
credit,low,mlp,llm_constrained,0.5,42,0.7906666666666666,0.1432469304229195,0.6478753428238444
credit,low,mlp,llm_constrained,0.5,123,0.7921666666666667,0.16139878950907868,0.6339474261784779
credit,low,mlp,llm_constrained,0.5,456,0.779,0.005997001499250375,0.5251978246983465
credit,low,mlp,llm_constrained,0.5,789,0.8028333333333333,0.306158357771261,0.6583990088163802
credit,low,mlp,llm_constrained,0.5,1001,0.7788333333333334,0.0,0.5859944193511089
credit,low,mlp,llm_constrained,0.25,42,0.7928333333333333,0.18491803278688523,0.6291355154617646
credit,low,mlp,llm_constrained,0.25,123,0.7781666666666667,0.00597460791635549,0.4988707595833043
credit,low,mlp,llm_constrained,0.25,456,0.7785,0.003000750187546887,0.5088246852842033
credit,low,mlp,llm_constrained,0.25,789,0.8016666666666666,0.31530494821634064,0.6535221093259536
credit,low,mlp,llm_constrained,0.25,1001,0.7845,0.21110433190970104,0.6408375262918292
credit,low,mlp,llm_constrained,0.0,42,0.7785,0.003000750187546887,0.43513628532877624
credit,low,mlp,llm_constrained,0.0,123,0.7788333333333334,0.003005259203606311,0.4576685220988439
credit,low,mlp,llm_constrained,0.0,456,0.7775,0.002987303958177745,0.5152316430500473
credit,low,mlp,llm_constrained,0.0,789,0.7788333333333334,0.003005259203606311,0.5974975935608542
credit,low,mlp,llm_constrained,0.0,1001,0.7788333333333334,0.0,0.5480309772295786
credit,low,mlp,llm_sample,1.0,42,0.7995,0.2578655151141271,0.6639053157107861
credit,low,mlp,llm_sample,1.0,123,0.7975,0.3053173241852487,0.6697581756441751
credit,low,mlp,llm_sample,1.0,456,0.792,0.182175622542595,0.6413800132267474
credit,low,mlp,llm_sample,1.0,789,0.8031666666666667,0.3633423180592992,0.7015351057905965
credit,low,mlp,llm_sample,1.0,1001,0.7993333333333333,0.312,0.6956133867843152
credit,low,mlp,llm_sample,0.75,42,0.8026666666666666,0.31002331002331,0.6522423303974426
credit,low,mlp,llm_sample,0.75,123,0.804,0.3925619834710744,0.6746582969296755
credit,low,mlp,llm_sample,0.75,456,0.7915,0.16432865731462926,0.6193238232556925
credit,low,mlp,llm_sample,0.75,789,0.7788333333333334,0.0,0.5781261011202743
credit,low,mlp,llm_sample,0.75,1001,0.7788333333333334,0.0,0.5768719629238239
credit,low,mlp,llm_sample,0.5,42,0.8026666666666666,0.3890608875128999,0.6929865824790589
credit,low,mlp,llm_sample,0.5,123,0.806,0.44412607449856734,0.6889764687422544
credit,low,mlp,llm_sample,0.5,456,0.7883333333333333,0.1265474552957359,0.6087179134056037
credit,low,mlp,llm_sample,0.5,789,0.8036666666666666,0.4121756487025948,0.6710729485277622
credit,low,mlp,llm_sample,0.5,1001,0.799,0.42130518234165065,0.7035965238907924
credit,low,mlp,llm_sample,0.25,42,0.799,0.4332706766917293,0.662169970316418
credit,low,mlp,llm_sample,0.25,123,0.7976666666666666,0.3978174603174603,0.6480685352578611
credit,low,mlp,llm_sample,0.25,456,0.7995,0.4111600587371512,0.6489427390849096
credit,low,mlp,llm_sample,0.25,789,0.8035,0.3504132231404959,0.6560992447917464
credit,low,mlp,llm_sample,0.25,1001,0.8028333333333333,0.36363636363636365,0.651325875804357
credit,low,mlp,llm_sample,0.0,42,0.7828333333333334,0.4327383543752721,0.6449485903322184
credit,low,mlp,llm_sample,0.0,123,0.8011666666666667,0.38090295796574986,0.64567749667759
credit,low,mlp,llm_sample,0.0,456,0.8001666666666667,0.33866519580805293,0.628873141429924
credit,low,mlp,llm_sample,0.0,789,0.7943333333333333,0.4525288376220053,0.663670195035664
credit,low,mlp,llm_sample,0.0,1001,0.7965,0.4109985528219971,0.6491428658049554
credit,low,mlp,ctgan,1.0,42,0.7995,0.2578655151141271,0.6639053157107861
credit,low,mlp,ctgan,1.0,123,0.7975,0.3053173241852487,0.6697581756441751
credit,low,mlp,ctgan,1.0,456,0.792,0.182175622542595,0.6413800132267474
credit,low,mlp,ctgan,1.0,789,0.8031666666666667,0.3633423180592992,0.7015351057905965
credit,low,mlp,ctgan,1.0,1001,0.7993333333333333,0.312,0.6956133867843152
credit,low,mlp,ctgan,0.75,42,0.805,0.3783209351753454,0.7064563524591154
credit,low,mlp,ctgan,0.75,123,0.7983333333333333,0.30138568129330257,0.673536555217639
credit,low,mlp,ctgan,0.75,456,0.7985,0.30477285796434733,0.6928287065250502
credit,low,mlp,ctgan,0.75,789,0.803,0.4012158054711246,0.7124490269503445
credit,low,mlp,ctgan,0.75,1001,0.7948333333333333,0.24246153846153845,0.6674511548085806
credit,low,mlp,ctgan,0.5,42,0.7971666666666667,0.32799558255107675,0.6851405184685032
credit,low,mlp,ctgan,0.5,123,0.7936666666666666,0.42311276794035413,0.7129955454469076
credit,low,mlp,ctgan,0.5,456,0.803,0.37261146496815284,0.720485058145601
credit,low,mlp,ctgan,0.5,789,0.7995,0.41058304752572267,0.7121871367059013
credit,low,mlp,ctgan,0.5,1001,0.8,0.3456924754634678,0.681665151068259
credit,low,mlp,ctgan,0.25,42,0.8053333333333333,0.4077079107505071,0.7036323241581979
credit,low,mlp,ctgan,0.25,123,0.7968333333333333,0.3992114342040414,0.701590096291431
credit,low,mlp,ctgan,0.25,456,0.7801666666666667,0.4413384159254553,0.7170492000494755
credit,low,mlp,ctgan,0.25,789,0.7953333333333333,0.450313339301701,0.7256502949248606
credit,low,mlp,ctgan,0.25,1001,0.8015,0.3674986723313861,0.708199922239239
credit,low,mlp,ctgan,0.0,42,0.793,0.4430493273542601,0.7061483411494562
