dataset,regime,model,method,ratio,seed,accuracy,f1,auc
adult,full,logistic_regression,llm_sample,1.0,789,0.8669614888520362,0.6944130925507901,0.9196819613838031
adult,full,logistic_regression,llm_sample,1.0,1001,0.8648731650390025,0.6876774559909142,0.9184875026685828
adult,full,logistic_regression,llm_sample,0.75,42,0.8655487992138075,0.6756556526892873,0.9160671686216062
adult,full,logistic_regression,llm_sample,0.75,123,0.863767581843867,0.6653590826795414,0.9175585849328625
adult,full,logistic_regression,llm_sample,0.75,456,0.8646889011731466,0.6791903305664774,0.9171057779182901
adult,full,logistic_regression,llm_sample,0.75,789,0.8638290031324857,0.6686593932147661,0.9161388779636429
adult,full,logistic_regression,llm_sample,0.75,1001,0.861249309010503,0.6556927297668038,0.9158999130371327
adult,full,logistic_regression,llm_sample,0.5,42,0.8607579387015539,0.6521405554703085,0.9118745819394496
adult,full,logistic_regression,llm_sample,0.5,123,0.8615564154535962,0.6545064377682404,0.9100707663208016
adult,full,logistic_regression,llm_sample,0.5,456,0.8589153000429949,0.6472124097680848,0.9111676714756568
adult,full,logistic_regression,llm_sample,0.5,789,0.8586696148885203,0.6451811873554356,0.9104650265624616
adult,full,logistic_regression,llm_sample,0.5,1001,0.8595909342177999,0.6531107738998483,0.9103856015921375
adult,full,logistic_regression,llm_sample,0.25,42,0.852158958294945,0.6175115207373272,0.90324095070759
adult,full,logistic_regression,llm_sample,0.25,123,0.8552914440144954,0.6327930174563591,0.9061069511538002
adult,full,logistic_regression,llm_sample,0.25,456,0.8527117498925127,0.6278708876474239,0.9059243688605606
adult,full,logistic_regression,llm_sample,0.25,789,0.857379767827529,0.6395529338714685,0.9091652777490271
adult,full,logistic_regression,llm_sample,0.25,1001,0.8515447454087587,0.6098466505246166,0.90453444756206
adult,full,logistic_regression,llm_sample,0.0,42,0.8401818070143111,0.5724613867893527,0.8924178792644266
adult,full,logistic_regression,llm_sample,0.0,123,0.8398132792825993,0.573018991486575,0.8917745861422717
adult,full,logistic_regression,llm_sample,0.0,456,0.8405503347460229,0.5723228995057661,0.8919639222239577
adult,full,logistic_regression,llm_sample,0.0,789,0.8393219089736502,0.5726886638353479,0.8926548577825703
adult,full,logistic_regression,llm_sample,0.0,1001,0.8407345986118788,0.5752661752661753,0.8923708850243837
adult,full,logistic_regression,ctgan,1.0,42,0.8654873779251888,0.6863362933256947,0.9189569536943119
adult,full,logistic_regression,ctgan,1.0,123,0.8642589521528161,0.6853644646924829,0.9179547688542041
adult,full,logistic_regression,ctgan,1.0,456,0.8682513359130275,0.694139455297305,0.9201861118272635
adult,full,logistic_regression,ctgan,1.0,789,0.8669614888520362,0.6944130925507901,0.9196819613838031
adult,full,logistic_regression,ctgan,1.0,1001,0.8648731650390025,0.6876774559909142,0.9184875026685828
adult,full,logistic_regression,ctgan,0.75,42,0.8623548922056384,0.6739415102575295,0.915422945023953
adult,full,logistic_regression,ctgan,0.75,123,0.864443216018672,0.6741473497711502,0.9163698136184393
adult,full,logistic_regression,ctgan,0.75,456,0.8633376328235366,0.6843523904099872,0.9170261438523484
adult,full,logistic_regression,ctgan,0.75,789,0.8642589521528161,0.6810966810966811,0.9161792752369525
adult,full,logistic_regression,ctgan,0.75,1001,0.8627848412259689,0.6744389390848149,0.9173242619290618
adult,full,logistic_regression,ctgan,0.5,42,0.8582396658681899,0.6666666666666666,0.9117961083541855
adult,full,logistic_regression,ctgan,0.5,123,0.8652416927707143,0.6773529411764706,0.9135946129441478
adult,full,logistic_regression,ctgan,0.5,456,0.8604508322584608,0.6657840541335687,0.913118763592522
adult,full,logistic_regression,ctgan,0.5,789,0.8591609851974694,0.6606482166642,0.9122576973846948
adult,full,logistic_regression,ctgan,0.5,1001,0.859898040660893,0.6650022029666618,0.9111774362409961
adult,full,logistic_regression,ctgan,0.25,42,0.8550457588600209,0.6431811309343816,0.90564916766353
adult,full,logistic_regression,ctgan,0.25,123,0.8569498188071986,0.6468536770280515,0.9075035739668429
adult,full,logistic_regression,ctgan,0.25,456,0.8533259627786991,0.644854253420583,0.9056825915979944
adult,full,logistic_regression,ctgan,0.25,789,0.8565812910754868,0.6457290244272493,0.908450128917903
adult,full,logistic_regression,ctgan,0.25,1001,0.8526503286038941,0.637777442246716,0.9045349807558849
adult,full,logistic_regression,ctgan,0.0,42,0.8192985688839752,0.4282938204430626,0.8938491283117347
adult,full,logistic_regression,ctgan,0.0,123,0.8206498372335852,0.43996931338703493,0.8935287938256572
adult,full,logistic_regression,ctgan,0.0,456,0.8202813095018734,0.43709118891881493,0.8927618311005058
adult,full,logistic_regression,ctgan,0.0,789,0.8179473005343653,0.42177136168552476,0.8936789662981774
adult,full,logistic_regression,ctgan,0.0,1001,0.8208955223880597,0.4396617986164489,0.892522071610649
adult,low,logistic_regression,llm_constrained,1.0,42,0.8447884036607088,0.6388452193797342,0.8920684282136063
adult,low,logistic_regression,llm_constrained,1.0,123,0.8436828204655734,0.6288464343007146,0.8913024273282953
adult,low,logistic_regression,llm_constrained,1.0,456,0.8446655610834716,0.6424430934539799,0.8935435037023516
adult,low,logistic_regression,llm_constrained,1.0,789,0.8409802837663534,0.6255965292841649,0.8902231175696567
adult,low,logistic_regression,llm_constrained,1.0,1001,0.8452797739696579,0.6352975242507601,0.8939388407864421
adult,low,logistic_regression,llm_constrained,0.75,42,0.845095510103802,0.6387854482956173,0.8940447790810707
adult,low,logistic_regression,llm_constrained,0.75,123,0.849640685461581,0.635930993456276,0.897969284271974
adult,low,logistic_regression,llm_constrained,0.75,456,0.8460168294330815,0.6386045841141704,0.8944683336187488
adult,low,logistic_regression,llm_constrained,0.75,789,0.8478594680916406,0.6376005852231164,0.8958003145216279
adult,low,logistic_regression,llm_constrained,0.75,1001,0.8419630243842516,0.6315337247601317,0.8897450936236082
adult,low,logistic_regression,llm_constrained,0.5,42,0.8473680977826915,0.6492589978828511,0.8894347225437067
adult,low,logistic_regression,llm_constrained,0.5,123,0.8462625145875561,0.6359272727272727,0.8889610164221607
adult,low,logistic_regression,llm_constrained,0.5,456,0.8482279958233524,0.6420396928871505,0.8902492336122878
adult,low,logistic_regression,llm_constrained,0.5,789,0.8447884036607088,0.6171792152704135,0.8877223339838298
adult,low,logistic_regression,llm_constrained,0.5,1001,0.8474909403599288,0.6367227505486467,0.8816567942170843
adult,low,logistic_regression,llm_constrained,0.25,42,0.8434985565997175,0.6241887905604719,0.8673328243946002
adult,low,logistic_regression,llm_constrained,0.25,123,0.8355752103679135,0.5732504383867368,0.865816609343103
adult,low,logistic_regression,llm_constrained,0.25,456,0.8412259689208279,0.5974147329076468,0.8790145992651126
adult,low,logistic_regression,llm_constrained,0.25,789,0.8438056630428107,0.6067728467604763,0.8755314531037213
adult,low,logistic_regression,llm_constrained,0.25,1001,0.8431914501566243,0.6084956295046772,0.8805062037624247
adult,low,logistic_regression,llm_constrained,0.0,42,0.8260549106320251,0.5720761559383499,0.857504075796325
adult,low,logistic_regression,llm_constrained,0.0,123,0.8181929856888398,0.4612304331998544,0.839894617899714
adult,low,logistic_regression,llm_constrained,0.0,456,0.8205269946563479,0.5142952127659575,0.8618162860812784
adult,low,logistic_regression,llm_constrained,0.0,789,0.8167802960506111,0.4645485550170526,0.8425958719088611
adult,low,logistic_regression,llm_constrained,0.0,1001,0.809225477550519,0.4918193717277487,0.8301547349388949
adult,low,logistic_regression,llm_sample,1.0,42,0.8447884036607088,0.6388452193797342,0.8920684282136063
adult,low,logistic_regression,llm_sample,1.0,123,0.8436828204655734,0.6288464343007146,0.8913024273282953
adult,low,logistic_regression,llm_sample,1.0,456,0.8446655610834716,0.6424430934539799,0.8935435037023516
adult,low,logistic_regression,llm_sample,1.0,789,0.8409802837663534,0.6255965292841649,0.8902231175696567
adult,low,logistic_regression,llm_sample,1.0,1001,0.8452797739696579,0.6352975242507601,0.8939388407864421
adult,low,logistic_regression,llm_sample,0.75,42,0.8469381487623611,0.6299376299376299,0.8949516267743592
adult,low,logistic_regression,llm_sample,0.75,123,0.8448498249493275,0.6227598566308243,0.8955184327196168
adult,low,logistic_regression,llm_sample,0.75,456,0.8511147963884282,0.632393084622384,0.8988005543543012
adult,low,logistic_regression,llm_sample,0.75,789,0.842577237270438,0.6220321486506415,0.8929279052947401
adult,low,logistic_regression,llm_sample,0.75,1001,0.8463239358761747,0.6237593984962406,0.8945958610358888
adult,low,logistic_regression,llm_sample,0.5,42,0.8426386585590566,0.6070552147239264,0.8951080825701866
adult,low,logistic_regression,llm_sample,0.5,123,0.8435599778883361,0.6018446146631233,0.8941035349496006
adult,low,logistic_regression,llm_sample,0.5,456,0.8468767274737424,0.5995180722891567,0.898072127951463
adult,low,logistic_regression,llm_sample,0.5,789,0.847613782937166,0.604747490839573,0.8971908003782957
adult,low,logistic_regression,llm_sample,0.5,1001,0.8479208893802592,0.610691823899371,0.8975851233486413
adult,low,logistic_regression,llm_sample,0.25,42,0.8374178490264725,0.5642798353909465,0.8871556953150663
adult,low,logistic_regression,llm_sample,0.25,123,0.8315828266077022,0.5158898305084746,0.8890113352825227
adult,low,logistic_regression,llm_sample,0.25,456,0.8349609974817271,0.5631604617135425,0.8872549739142762
adult,low,logistic_regression,llm_sample,0.25,789,0.8352066826362017,0.531353711790393,0.8891964476327343
adult,low,logistic_regression,llm_sample,0.25,1001,0.8357594742337694,0.5531417112299465,0.8859594383775351
adult,low,logistic_regression,llm_sample,0.0,42,0.8174559302254162,0.42469996128532717,0.8879588420368338
adult,low,logistic_regression,llm_sample,0.0,123,0.8215097352742461,0.47715005397625043,0.8775149864056485
adult,low,logistic_regression,llm_sample,0.0,456,0.8037589828634605,0.39061605950791534,0.8660312459945121
adult,low,logistic_regression,llm_sample,0.0,789,0.8125422271359253,0.429745889387145,0.8705268749551751
adult,low,logistic_regression,llm_sample,0.0,1001,0.8180701431116025,0.4413428894756696,0.8775763873337402
adult,low,logistic_regression,ctgan,1.0,42,0.8447884036607088,0.6388452193797342,0.8920684282136063
adult,low,logistic_regression,ctgan,1.0,123,0.8436828204655734,0.6288464343007146,0.8913024273282953
adult,low,logistic_regression,ctgan,1.0,456,0.8446655610834716,0.6424430934539799,0.8935435037023516
adult,low,logistic_regression,ctgan,1.0,789,0.8409802837663534,0.6255965292841649,0.8902231175696567
adult,low,logistic_regression,ctgan,1.0,1001,0.8452797739696579,0.6352975242507601,0.8939388407864421
adult,low,logistic_regression,ctgan,0.75,42,0.8475523616485474,0.6304347826086957,0.8937979312497791
adult,low,logistic_regression,ctgan,0.75,123,0.8457097229899884,0.6266349583828775,0.8945987988293154
adult,low,logistic_regression,ctgan,0.75,456,0.8414102327866838,0.6295552367288378,0.8937399803993769
adult,low,logistic_regression,ctgan,0.75,789,0.8462625145875561,0.6253554857057326,0.894748166283708
adult,low,logistic_regression,ctgan,0.75,1001,0.844419875928997,0.6330580906852094,0.8937788617294591
adult,low,logistic_regression,ctgan,0.5,42,0.8472452552054542,0.6247170665459484,0.8958162266981229
adult,low,logistic_regression,ctgan,0.5,123,0.8422087095387262,0.6271948918879698,0.8950530904227725
adult,low,logistic_regression,ctgan,0.5,456,0.844419875928997,0.6235696240154555,0.8930047688437492
adult,low,logistic_regression,ctgan,0.5,789,0.8466924636078865,0.6292335115864528,0.8970567073587647
adult,low,logistic_regression,ctgan,0.5,1001,0.8427615011362939,0.6134098459679855,0.8953035869725903
adult,low,logistic_regression,ctgan,0.25,42,0.8353909465020576,0.5874384236453202,0.8830461195930748
adult,low,logistic_regression,ctgan,0.25,123,0.828757447331245,0.4912408759124088,0.8906166041575319
adult,low,logistic_regression,ctgan,0.25,456,0.8342239420183035,0.5430844760453699,0.8892654282769622
adult,low,logistic_regression,ctgan,0.25,789,0.8424543946932007,0.5835362883584998,0.8928859084399564
adult,low,logistic_regression,ctgan,0.25,1001,0.8342239420183035,0.5821334571915158,0.8858151833109915
adult,low,logistic_regression,ctgan,0.0,42,0.8220625268718138,0.4724093971954107,0.8764697069587648
adult,low,logistic_regression,ctgan,0.0,123,0.8284503408881518,0.5242718446601942,0.8826911065988277
adult,low,logistic_regression,ctgan,0.0,456,0.8059087279651127,0.36597110754414125,0.8695008323051057
adult,low,logistic_regression,ctgan,0.0,789,0.7896320864811743,0.21964000911369333,0.8786049914051246
adult,low,logistic_regression,ctgan,0.0,1001,0.8164731896075179,0.4168618266978923,0.8856122978332885
credit,full,logistic_regression,llm_constrained,1.0,42,0.8168333333333333,0.46101029916625796,0.7678879987021597
credit,full,logistic_regression,llm_constrained,1.0,123,0.8163333333333334,0.4301964839710445,0.7672662512653056
credit,full,logistic_regression,llm_constrained,1.0,456,0.8155,0.451165096678235,0.7693217832855002
credit,full,logistic_regression,llm_constrained,1.0,789,0.8201666666666667,0.45968953430145215,0.7678698566747583
credit,full,logistic_regression,llm_constrained,1.0,1001,0.8168333333333333,0.4588872476612506,0.7654176996199527
credit,full,logistic_regression,llm_constrained,0.75,42,0.8121666666666667,0.4293670886075949,0.7601927150971179
credit,full,logistic_regression,llm_constrained,0.75,123,0.8171666666666667,0.48034107058266223,0.7634606183351231
credit,full,logistic_regression,llm_constrained,0.75,456,0.8131666666666667,0.44256588761810045,0.7663438299609858
credit,full,logistic_regression,llm_constrained,0.75,789,0.8155,0.46650602409638553,0.7612822849472293
credit,full,logistic_regression,llm_constrained,0.75,1001,0.8156666666666667,0.46101364522417154,0.7641194561391088
credit,full,logistic_regression,llm_constrained,0.5,42,0.8131666666666667,0.4431197218082464,0.7494582790617943
credit,full,logistic_regression,llm_constrained,0.5,123,0.8083333333333333,0.42899702085402186,0.7593531020689814
credit,full,logistic_regression,llm_constrained,0.5,456,0.8118333333333333,0.44356826022671264,0.7626039921168456
credit,full,logistic_regression,llm_constrained,0.5,789,0.8135,0.45120156939676315,0.7502677360088282
credit,full,logistic_regression,llm_constrained,0.5,1001,0.8125,0.4405768274490303,0.7491726026036469
credit,full,logistic_regression,llm_constrained,0.25,42,0.807,0.4163306451612903,0.7406536709545819
credit,full,logistic_regression,llm_constrained,0.25,123,0.8083333333333333,0.4138634046890928,0.7464125955016481
credit,full,logistic_regression,llm_constrained,0.25,456,0.8096666666666666,0.4149590163934426,0.7443601274683035
credit,full,logistic_regression,llm_constrained,0.25,789,0.8078333333333333,0.40290005178663907,0.754953216952362
credit,full,logistic_regression,llm_constrained,0.25,1001,0.8101666666666667,0.43808584114454857,0.7382198171896435
credit,full,logistic_regression,llm_constrained,0.0,42,0.8028333333333333,0.37174721189591076,0.7054797469662902
credit,full,logistic_regression,llm_constrained,0.0,123,0.8046666666666666,0.36511375947995667,0.7157214455373918
credit,full,logistic_regression,llm_constrained,0.0,456,0.8048333333333333,0.37479978643886813,0.7115322498323273
credit,full,logistic_regression,llm_constrained,0.0,789,0.8043333333333333,0.3904465212876428,0.7141585703501863
credit,full,logistic_regression,llm_constrained,0.0,1001,0.8043333333333333,0.37883597883597886,0.7140754395490714
credit,full,logistic_regression,llm_sample,1.0,42,0.8168333333333333,0.46101029916625796,0.7678879987021597
credit,full,logistic_regression,llm_sample,1.0,123,0.8163333333333334,0.4301964839710445,0.7672662512653056
credit,full,logistic_regression,llm_sample,1.0,456,0.8155,0.451165096678235,0.7693217832855002
credit,full,logistic_regression,llm_sample,1.0,789,0.8201666666666667,0.45968953430145215,0.7678698566747583
credit,full,logistic_regression,llm_sample,1.0,1001,0.8168333333333333,0.4588872476612506,0.7654176996199527
credit,full,logistic_regression,llm_sample,0.75,42,0.8145,0.46464646464646464,0.7531769915229161
credit,full,logistic_regression,llm_sample,0.75,123,0.8175,0.48951048951048953,0.7570566439248961
credit,full,logistic_regression,llm_sample,0.75,456,0.818,0.47449470644850816,0.7542674483165892
credit,full,logistic_regression,llm_sample,0.75,789,0.8173333333333334,0.4795821462488129,0.7607104482435374
credit,full,logistic_regression,llm_sample,0.75,1001,0.817,0.49166666666666664,0.7603947769667531
credit,full,logistic_regression,llm_sample,0.5,42,0.808,0.4576271186440678,0.7399156532798931
credit,full,logistic_regression,llm_sample,0.5,123,0.8106666666666666,0.45956232159847765,0.7471502100201723
credit,full,logistic_regression,llm_sample,0.5,456,0.8123333333333334,0.46533713200379867,0.7567852391949712
credit,full,logistic_regression,llm_sample,0.5,789,0.8135,0.4892743039707896,0.741206236793612
credit,full,logistic_regression,llm_sample,0.5,1001,0.8111666666666667,0.4737575476079888,0.7373326317340988
credit,full,logistic_regression,llm_sample,0.25,42,0.8051666666666667,0.4414715719063545,0.7119869293546228
credit,full,logistic_regression,llm_sample,0.25,123,0.8061666666666667,0.45577912962096395,0.7277214694042368
credit,full,logistic_regression,llm_sample,0.25,456,0.8076666666666666,0.45872420262664165,0.7253562328184922
credit,full,logistic_regression,llm_sample,0.25,789,0.8061666666666667,0.44327429392053613,0.7231379063390824
credit,full,logistic_regression,llm_sample,0.25,1001,0.8103333333333333,0.4813126709206928,0.7258224426070915
credit,full,logistic_regression,llm_sample,0.0,42,0.7956666666666666,0.45991189427312773,0.7065402089413264
credit,full,logistic_regression,llm_sample,0.0,123,0.7985,0.4526935264825713,0.69909294700867
credit,full,logistic_regression,llm_sample,0.0,456,0.799,0.4582210242587601,0.6997114691962083
credit,full,logistic_regression,llm_sample,0.0,789,0.7963333333333333,0.45004500450045004,0.7006019605323015
credit,full,logistic_regression,llm_sample,0.0,1001,0.797,0.45625,0.7018938341457468
credit,full,logistic_regression,ctgan,1.0,42,0.8168333333333333,0.46101029916625796,0.7678879987021597
credit,full,logistic_regression,ctgan,1.0,123,0.8163333333333334,0.4301964839710445,0.7672662512653056
credit,full,logistic_regression,ctgan,1.0,456,0.8155,0.451165096678235,0.7693217832855002
credit,full,logistic_regression,ctgan,1.0,789,0.8201666666666667,0.45968953430145215,0.7678698566747583
credit,full,logistic_regression,ctgan,1.0,1001,0.8168333333333333,0.4588872476612506,0.7654176996199527
credit,full,logistic_regression,ctgan,0.75,42,0.816,0.44072948328267475,0.7658592362512862
credit,full,logistic_regression,ctgan,0.75,123,0.8188333333333333,0.47309743092583617,0.7687356748535858
credit,full,logistic_regression,ctgan,0.75,456,0.8186666666666667,0.4538152610441767,0.7653975418117289
credit,full,logistic_regression,ctgan,0.75,789,0.8165,0.45468053491827637,0.7632676677948051
credit,full,logistic_regression,ctgan,0.75,1001,0.8155,0.46183762761302866,0.7613076837855912
credit,full,logistic_regression,ctgan,0.5,42,0.8118333333333333,0.43746885899352267,0.7615853777516819
credit,full,logistic_regression,ctgan,0.5,123,0.8131666666666667,0.41947177628171933,0.7657648170775662
credit,full,logistic_regression,ctgan,0.5,456,0.8128333333333333,0.4415713575335654,0.7637773378179349
credit,full,logistic_regression,ctgan,0.5,789,0.8181666666666667,0.45203415369161226,0.7593814842629603
credit,full,logistic_regression,ctgan,0.5,1001,0.8178333333333333,0.45486284289276807,0.7643468362158731
credit,full,logistic_regression,ctgan,0.25,42,0.8123333333333334,0.43756243756243757,0.7657221631553646
credit,full,logistic_regression,ctgan,0.25,123,0.8131666666666667,0.4236503856041131,0.760549992090076
credit,full,logistic_regression,ctgan,0.25,456,0.8081666666666667,0.41424936386768446,0.760540800129526
credit,full,logistic_regression,ctgan,0.25,789,0.8143333333333334,0.4402010050251256,0.7617664755007643
credit,full,logistic_regression,ctgan,0.25,1001,0.8148333333333333,0.4529788281634663,0.7621148024268711
credit,full,logistic_regression,ctgan,0.0,42,0.762,0.48484848484848486,0.7357255706312668
credit,full,logistic_regression,ctgan,0.0,123,0.7613333333333333,0.4785142024763292,0.7333099395249627
credit,full,logistic_regression,ctgan,0.0,456,0.7593333333333333,0.4760522496371553,0.7338804861289284
credit,full,logistic_regression,ctgan,0.0,789,0.7575,0.4745395449620802,0.7328529216969134
credit,full,logistic_regression,ctgan,0.0,1001,0.7563333333333333,0.4767358625626342,0.7327468109944234
credit,low,logistic_regression,llm_constrained,1.0,42,0.8016666666666666,0.3953252032520325,0.7378722159446328
credit,low,logistic_regression,llm_constrained,1.0,123,0.8025,0.4012127337038909,0.7407868737513246
credit,low,logistic_regression,llm_constrained,1.0,456,0.8038333333333333,0.41061592388582874,0.7366539586468208
credit,low,logistic_regression,llm_constrained,1.0,789,0.7963333333333333,0.3815789473684211,0.7394379132249898
credit,low,logistic_regression,llm_constrained,1.0,1001,0.8025,0.37400950871632327,0.7329943488794113
credit,low,logistic_regression,llm_constrained,0.75,42,0.8068333333333333,0.40226921093347084,0.7447420776185275
credit,low,logistic_regression,llm_constrained,0.75,123,0.8003333333333333,0.3496199782844734,0.7228481176880573
credit,low,logistic_regression,llm_constrained,0.75,456,0.805,0.3993839835728953,0.7469501639313596
credit,low,logistic_regression,llm_constrained,0.75,789,0.8018333333333333,0.39858371269600407,0.7355883362728792
credit,low,logistic_regression,llm_constrained,0.75,1001,0.803,0.409,0.748303397913038
credit,low,logistic_regression,llm_constrained,0.5,42,0.8025,0.4018172640080767,0.7471269075938656
credit,low,logistic_regression,llm_constrained,0.5,123,0.8065,0.37547068316299087,0.7455339569567903
credit,low,logistic_regression,llm_constrained,0.5,456,0.8046666666666666,0.36648648648648646,0.7351258355209931
credit,low,logistic_regression,llm_constrained,0.5,789,0.8066666666666666,0.386892177589852,0.7511300870446411
credit,low,logistic_regression,llm_constrained,0.5,1001,0.8078333333333333,0.3997917751171265,0.7492288832042078
credit,low,logistic_regression,llm_constrained,0.25,42,0.8051666666666667,0.3920956838273531,0.7402983291112132
credit,low,logistic_regression,llm_constrained,0.25,123,0.806,0.42376237623762375,0.734741627696248
credit,low,logistic_regression,llm_constrained,0.25,456,0.8018333333333333,0.3232783153101878,0.74931556177957
credit,low,logistic_regression,llm_constrained,0.25,789,0.8081666666666667,0.38613333333333333,0.7421130156387501
credit,low,logistic_regression,llm_constrained,0.25,1001,0.806,0.4061224489795918,0.7275521438151571
credit,low,logistic_regression,llm_constrained,0.0,42,0.8005,0.3316582914572864,0.6865385834156712
credit,low,logistic_regression,llm_constrained,0.0,123,0.8008333333333333,0.30563625798954097,0.6860660843909061
credit,low,logistic_regression,llm_constrained,0.0,456,0.8051666666666667,0.3608529250956807,0.701490113562641
credit,low,logistic_regression,llm_constrained,0.0,789,0.8038333333333333,0.3879355174206968,0.7092603842142753
credit,low,logistic_regression,llm_constrained,0.0,1001,0.8033333333333333,0.35799782372143635,0.7045720005463573
credit,low,logistic_regression,llm_sample,1.0,42,0.8016666666666666,0.3953252032520325,0.7378722159446328
credit,low,logistic_regression,llm_sample,1.0,123,0.8025,0.4012127337038909,0.7407868737513246
credit,low,logistic_regression,llm_sample,1.0,456,0.8038333333333333,0.41061592388582874,0.7366539586468208
credit,low,logistic_regression,llm_sample,1.0,789,0.7963333333333333,0.3815789473684211,0.7394379132249898
credit,low,logistic_regression,llm_sample,1.0,1001,0.8025,0.37400950871632327,0.7329943488794113
credit,low,logistic_regression,llm_sample,0.75,42,0.8035,0.42571846078908915,0.7407899377381746
credit,low,logistic_regression,llm_sample,0.75,123,0.797,0.4211026615969582,0.728901104341492
credit,low,logistic_regression,llm_sample,0.75,456,0.7991666666666667,0.40611138491867915,0.7381830493474434
credit,low,logistic_regression,llm_sample,0.75,789,0.799,0.3988035892323031,0.7261219070060639
credit,low,logistic_regression,llm_sample,0.75,1001,0.8063333333333333,0.42758620689655175,0.7403894424043846
credit,low,logistic_regression,llm_sample,0.5,42,0.7983333333333333,0.42105263157894735,0.7469635487160202
credit,low,logistic_regression,llm_sample,0.5,123,0.8006666666666666,0.44320297951582865,0.7416084253832927
credit,low,logistic_regression,llm_sample,0.5,456,0.8048333333333333,0.45049272641952137,0.7382536823074595
credit,low,logistic_regression,llm_sample,0.5,789,0.8018333333333333,0.4128395061728395,0.7305933120262612
credit,low,logistic_regression,llm_sample,0.5,1001,0.8066666666666666,0.4708029197080292,0.7360943778905289
credit,low,logistic_regression,llm_sample,0.25,42,0.8041666666666667,0.4243018128368447,0.7034345357439062
credit,low,logistic_regression,llm_sample,0.25,123,0.7981666666666667,0.4596162427487729,0.6938044250743137
credit,low,logistic_regression,llm_sample,0.25,456,0.7965,0.43498380379453955,0.7268741964089752
credit,low,logistic_regression,llm_sample,0.25,789,0.8053333333333333,0.4346563407550823,0.7276382579718891
credit,low,logistic_regression,llm_sample,0.25,1001,0.8045,0.4330594490091832,0.6995868939413853
credit,low,logistic_regression,llm_sample,0.0,42,0.8015,0.43474133839582346,0.698347349998089
credit,low,logistic_regression,llm_sample,0.0,123,0.8011666666666667,0.46621923937360177,0.7040283847741785
credit,low,logistic_regression,llm_sample,0.0,456,0.805,0.4439163498098859,0.6823143937555303
credit,low,logistic_regression,llm_sample,0.0,789,0.7996666666666666,0.45413260672116257,0.6923739463715219
credit,low,logistic_regression,llm_sample,0.0,1001,0.8005,0.41409691629955947,0.6791401840101493
credit,low,logistic_regression,ctgan,1.0,42,0.8016666666666666,0.3953252032520325,0.7378722159446328
