dataset,regime,model,method,ratio,seed,accuracy,f1,auc
adult,full,logistic_regression,ctgan,0.5,1001,0.8456483017013697,0.6126098350547249,0.8952038379082409
adult,full,logistic_regression,ctgan,0.25,42,0.8435599778883361,0.5947494033412888,0.8950172200695828
adult,full,logistic_regression,ctgan,0.25,123,0.8431914501566243,0.591715976331361,0.892941799698526
adult,full,logistic_regression,ctgan,0.25,456,0.8419630243842516,0.5886490807354117,0.8922921396148166
adult,full,logistic_regression,ctgan,0.25,789,0.8429457650021498,0.5872477804681194,0.8938931011201043
adult,full,logistic_regression,ctgan,0.25,1001,0.8426386585590566,0.5907348242811502,0.8937422386320464
adult,full,logistic_regression,ctgan,0.0,42,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,full,logistic_regression,ctgan,0.0,123,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,full,logistic_regression,ctgan,0.0,456,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,full,logistic_regression,ctgan,0.0,789,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,full,logistic_regression,ctgan,0.0,1001,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,low,logistic_regression,llm_constrained,1.0,42,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_constrained,1.0,123,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_constrained,1.0,456,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_constrained,1.0,789,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_constrained,1.0,1001,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_constrained,0.75,42,0.8485351022664456,0.6461979913916787,0.8914372521824878
adult,low,logistic_regression,llm_constrained,0.75,123,0.8480437319574965,0.6462682299113526,0.8913774717454319
adult,low,logistic_regression,llm_constrained,0.75,456,0.847798046803022,0.6455949656750573,0.8905682926150982
adult,low,logistic_regression,llm_constrained,0.75,789,0.8477366255144033,0.6462109319252176,0.8915845391354859
adult,low,logistic_regression,llm_constrained,0.75,1001,0.8469995700509797,0.6443968593861528,0.8879985074754819
adult,low,logistic_regression,llm_constrained,0.5,42,0.842577237270438,0.6244688644688645,0.885791545051428
adult,low,logistic_regression,llm_constrained,0.5,123,0.8426386585590566,0.6271827706635623,0.8848044882792497
adult,low,logistic_regression,llm_constrained,0.5,456,0.842577237270438,0.6263303688584342,0.8849961453222907
adult,low,logistic_regression,llm_constrained,0.5,789,0.8431914501566243,0.6250550741665443,0.8862717958658032
adult,low,logistic_regression,llm_constrained,0.5,1001,0.8428229224249125,0.6257130320315928,0.883820693398705
adult,low,logistic_regression,llm_constrained,0.25,42,0.8331183588231681,0.5981363703594142,0.870022285410918
adult,low,logistic_regression,llm_constrained,0.25,123,0.8355137890792949,0.5965652304911118,0.8693878265786039
adult,low,logistic_regression,llm_constrained,0.25,456,0.8347767336158712,0.5986272754401671,0.8664857885027102
adult,low,logistic_regression,llm_constrained,0.25,789,0.8352681039248203,0.5993426949507021,0.8676506183689245
adult,low,logistic_regression,llm_constrained,0.25,1001,0.834653891038634,0.5984486873508353,0.8690952599905363
adult,low,logistic_regression,llm_constrained,0.0,42,0.8183158282660771,0.5549202527836292,0.8371947543764238
adult,low,logistic_regression,llm_constrained,0.0,123,0.8183158282660771,0.5549202527836292,0.8371947543764238
adult,low,logistic_regression,llm_constrained,0.0,456,0.8183158282660771,0.5549202527836292,0.8371947543764238
adult,low,logistic_regression,llm_constrained,0.0,789,0.8183158282660771,0.5549202527836292,0.8371947543764238
adult,low,logistic_regression,llm_constrained,0.0,1001,0.8183158282660771,0.5549202527836292,0.8371947543764238
adult,low,logistic_regression,llm_sample,1.0,42,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_sample,1.0,123,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_sample,1.0,456,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_sample,1.0,789,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_sample,1.0,1001,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,llm_sample,0.75,42,0.8471838339168356,0.6359379572724613,0.893622468662317
adult,low,logistic_regression,llm_sample,0.75,123,0.8495792641729624,0.6421160309805641,0.8969908526940192
adult,low,logistic_regression,llm_sample,0.75,456,0.8492107364412506,0.6464064525421288,0.8962922224166812
adult,low,logistic_regression,llm_sample,0.75,789,0.848289417111971,0.6415094339622641,0.8962457195513394
adult,low,logistic_regression,llm_sample,0.75,1001,0.8507462686567164,0.6465968586387435,0.897233612705988
adult,low,logistic_regression,llm_sample,0.5,42,0.844419875928997,0.6134594842057073,0.892724444804089
adult,low,logistic_regression,llm_sample,0.5,123,0.8419630243842516,0.6080731150038081,0.8911013818920268
adult,low,logistic_regression,llm_sample,0.5,456,0.8409802837663534,0.6076678284588574,0.8897201798807778
adult,low,logistic_regression,llm_sample,0.5,789,0.8423315521159634,0.6124112939755398,0.8911326207772879
adult,low,logistic_regression,llm_sample,0.5,1001,0.8424543946932007,0.6132971506105834,0.8900570538302032
adult,low,logistic_regression,llm_sample,0.25,42,0.8359437380996253,0.5815447281842394,0.8797867371067983
adult,low,logistic_regression,llm_sample,0.25,123,0.8366807935630489,0.5770637824081438,0.8829862973368955
adult,low,logistic_regression,llm_sample,0.25,456,0.8343467845955408,0.5729216152019002,0.8798424610888738
adult,low,logistic_regression,llm_sample,0.25,789,0.834653891038634,0.5736458663287931,0.8825956230850762
adult,low,logistic_regression,llm_sample,0.25,1001,0.8357594742337694,0.5781003471126538,0.8815882213093109
adult,low,logistic_regression,llm_sample,0.0,42,0.8284503408881518,0.5387283236994219,0.8692931899021036
adult,low,logistic_regression,llm_sample,0.0,123,0.8284503408881518,0.5387283236994219,0.8692931899021036
adult,low,logistic_regression,llm_sample,0.0,456,0.8284503408881518,0.5387283236994219,0.8692931899021036
adult,low,logistic_regression,llm_sample,0.0,789,0.8284503408881518,0.5387283236994219,0.8692931899021036
adult,low,logistic_regression,llm_sample,0.0,1001,0.8284503408881518,0.5387283236994219,0.8692931899021036
adult,low,logistic_regression,ctgan,1.0,42,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,ctgan,1.0,123,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,ctgan,1.0,456,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,ctgan,1.0,789,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,ctgan,1.0,1001,0.850316319636386,0.6581568242390237,0.8960441722855886
adult,low,logistic_regression,ctgan,0.75,42,0.8510533750998096,0.6473753090010179,0.8964773138573312
adult,low,logistic_regression,ctgan,0.75,123,0.8520975370063264,0.6508120649651972,0.8953545958484901
adult,low,logistic_regression,ctgan,0.75,456,0.8507462686567164,0.6461852067559697,0.8957104347704267
adult,low,logistic_regression,ctgan,0.75,789,0.8504391622136233,0.6505954943320419,0.8961193630696573
adult,low,logistic_regression,ctgan,0.75,1001,0.85148332412014,0.650375939849624,0.8998334867049688
adult,low,logistic_regression,ctgan,0.5,42,0.847122412628217,0.6235062774164272,0.8996546681328452
adult,low,logistic_regression,ctgan,0.5,123,0.8481051532461151,0.6218076158434012,0.8994409933212768
adult,low,logistic_regression,ctgan,0.5,456,0.8486579448436828,0.6263269639065817,0.8991932150144872
adult,low,logistic_regression,ctgan,0.5,789,0.8498249493274369,0.6294893165631156,0.898181443140315
adult,low,logistic_regression,ctgan,0.5,1001,0.8494564215957251,0.6319267157230816,0.9003325770344847
adult,low,logistic_regression,ctgan,0.25,42,0.8436213991769548,0.5960012694382736,0.8961203249094982
adult,low,logistic_regression,ctgan,0.25,123,0.843928505620048,0.5950597609561753,0.897065374372112
adult,low,logistic_regression,ctgan,0.25,456,0.844419875928997,0.5949144410682872,0.8973739576844835
adult,low,logistic_regression,ctgan,0.25,789,0.8425158159818193,0.5931450333227547,0.8951454375022608
adult,low,logistic_regression,ctgan,0.25,1001,0.843744241754192,0.5933503836317136,0.896401474876848
adult,low,logistic_regression,ctgan,0.0,42,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,low,logistic_regression,ctgan,0.0,123,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,low,logistic_regression,ctgan,0.0,456,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,low,logistic_regression,ctgan,0.0,789,0.8332412014004054,0.5395964049516704,0.8894418317947032
adult,low,logistic_regression,ctgan,0.0,1001,0.8332412014004054,0.5395964049516704,0.8894418317947032
credit,full,logistic_regression,llm_constrained,1.0,42,0.8096666666666666,0.37458926615553123,0.7087175747544255
credit,full,logistic_regression,llm_constrained,1.0,123,0.8076666666666666,0.341324200913242,0.7099131746757938
credit,full,logistic_regression,llm_constrained,1.0,456,0.8068333333333333,0.3607280750137893,0.7077156510544711
credit,full,logistic_regression,llm_constrained,1.0,789,0.8066666666666666,0.32947976878612717,0.7064302279396575
credit,full,logistic_regression,llm_constrained,1.0,1001,0.8083333333333333,0.3783783783783784,0.7039459796541597
credit,full,logistic_regression,llm_constrained,0.75,42,0.8013333333333333,0.279322853688029,0.6850474700257423
credit,full,logistic_regression,llm_constrained,0.75,123,0.8095,0.3667590027700831,0.6943810190207466
credit,full,logistic_regression,llm_constrained,0.75,456,0.805,0.31738623103850644,0.6966374034420828
credit,full,logistic_regression,llm_constrained,0.75,789,0.8055,0.335042735042735,0.6934063486775107
credit,full,logistic_regression,llm_constrained,0.75,1001,0.8101666666666667,0.3833243096913914,0.6934455354566977
credit,full,logistic_regression,llm_constrained,0.5,42,0.8028333333333333,0.32206303724928365,0.6841013431389513
credit,full,logistic_regression,llm_constrained,0.5,123,0.803,0.3214695752009185,0.6804321382548273
credit,full,logistic_regression,llm_constrained,0.5,456,0.8036666666666666,0.30213270142180093,0.6828160812866035
credit,full,logistic_regression,llm_constrained,0.5,789,0.8046666666666666,0.3333333333333333,0.6837602730238052
credit,full,logistic_regression,llm_constrained,0.5,1001,0.8011666666666667,0.3002932551319648,0.6893107658338373
credit,full,logistic_regression,llm_constrained,0.25,42,0.8008333333333333,0.320636725412166,0.6734031911584305
credit,full,logistic_regression,llm_constrained,0.25,123,0.8026666666666666,0.30760233918128654,0.6749954967456429
credit,full,logistic_regression,llm_constrained,0.25,456,0.8016666666666666,0.31213872832369943,0.6748679381352027
credit,full,logistic_regression,llm_constrained,0.25,789,0.8021666666666667,0.3150605885747259,0.6737160403420636
credit,full,logistic_regression,llm_constrained,0.25,1001,0.8026666666666666,0.3116279069767442,0.67508064332758
credit,full,logistic_regression,llm_constrained,0.0,42,0.8021666666666667,0.32671582529778787,0.6675650061094286
credit,full,logistic_regression,llm_constrained,0.0,123,0.8021666666666667,0.32671582529778787,0.6675650061094286
credit,full,logistic_regression,llm_constrained,0.0,456,0.8021666666666667,0.32671582529778787,0.6675650061094286
credit,full,logistic_regression,llm_constrained,0.0,789,0.8021666666666667,0.32671582529778787,0.6675650061094286
credit,full,logistic_regression,llm_constrained,0.0,1001,0.8021666666666667,0.32671582529778787,0.6675650061094286
credit,full,logistic_regression,llm_sample,1.0,42,0.8096666666666666,0.37458926615553123,0.7087175747544255
credit,full,logistic_regression,llm_sample,1.0,123,0.8076666666666666,0.341324200913242,0.7099131746757938
credit,full,logistic_regression,llm_sample,1.0,456,0.8068333333333333,0.3607280750137893,0.7077156510544711
credit,full,logistic_regression,llm_sample,1.0,789,0.8066666666666666,0.32947976878612717,0.7064302279396575
credit,full,logistic_regression,llm_sample,1.0,1001,0.8083333333333333,0.3783783783783784,0.7039459796541597
credit,full,logistic_regression,llm_sample,0.75,42,0.8086666666666666,0.36080178173719374,0.6880272778686133
credit,full,logistic_regression,llm_sample,0.75,123,0.8101666666666667,0.4033525405971713,0.691696805277669
credit,full,logistic_regression,llm_sample,0.75,456,0.8105,0.3803814713896458,0.6902581828203547
credit,full,logistic_regression,llm_sample,0.75,789,0.81,0.4,0.6901262701233384
credit,full,logistic_regression,llm_sample,0.75,1001,0.8105,0.42254951752158454,0.6912170494419432
credit,full,logistic_regression,llm_sample,0.5,42,0.8081666666666667,0.41004613018964636,0.6878813353370732
credit,full,logistic_regression,llm_sample,0.5,123,0.808,0.40372670807453415,0.6831344133940733
credit,full,logistic_regression,llm_sample,0.5,456,0.8083333333333333,0.4010416666666667,0.6864794807219592
credit,full,logistic_regression,llm_sample,0.5,789,0.8131666666666667,0.4442240951908775,0.6875363949227481
credit,full,logistic_regression,llm_sample,0.5,1001,0.808,0.40372670807453415,0.6884162429360993
credit,full,logistic_regression,llm_sample,0.25,42,0.8073333333333333,0.41967871485943775,0.6803431213737111
credit,full,logistic_regression,llm_sample,0.25,123,0.812,0.44542772861356933,0.6820675009204056
credit,full,logistic_regression,llm_sample,0.25,456,0.8126666666666666,0.44356435643564357,0.6817186902069012
credit,full,logistic_regression,llm_sample,0.25,789,0.8121666666666667,0.43621810905452724,0.6803766639665955
credit,full,logistic_regression,llm_sample,0.25,1001,0.8126666666666666,0.44301288404360756,0.6827485123134376
credit,full,logistic_regression,llm_sample,0.0,42,0.8065,0.45773003269500234,0.6772270467472474
credit,full,logistic_regression,llm_sample,0.0,123,0.8065,0.45773003269500234,0.6772270467472474
credit,full,logistic_regression,llm_sample,0.0,456,0.8065,0.45773003269500234,0.6772270467472474
credit,full,logistic_regression,llm_sample,0.0,789,0.8065,0.45773003269500234,0.6772270467472474
credit,full,logistic_regression,llm_sample,0.0,1001,0.8065,0.45773003269500234,0.6772270467472474
credit,full,logistic_regression,ctgan,1.0,42,0.8096666666666666,0.37458926615553123,0.7087175747544255
credit,full,logistic_regression,ctgan,1.0,123,0.8076666666666666,0.341324200913242,0.7099131746757938
credit,full,logistic_regression,ctgan,1.0,456,0.8068333333333333,0.3607280750137893,0.7077156510544711
credit,full,logistic_regression,ctgan,1.0,789,0.8066666666666666,0.32947976878612717,0.7064302279396575
credit,full,logistic_regression,ctgan,1.0,1001,0.8083333333333333,0.3783783783783784,0.7039459796541597
credit,full,logistic_regression,ctgan,0.75,42,0.8006666666666666,0.26625766871165646,0.7085143840475299
credit,full,logistic_regression,ctgan,0.75,123,0.8083333333333333,0.36743674367436746,0.7082921643696709
credit,full,logistic_regression,ctgan,0.75,456,0.8025,0.3114468332364904,0.7070094827167758
credit,full,logistic_regression,ctgan,0.75,789,0.8011666666666667,0.3163323782234957,0.702246434527197
credit,full,logistic_regression,ctgan,0.75,1001,0.8066666666666666,0.3534002229654404,0.7040469299577444
credit,full,logistic_regression,ctgan,0.5,42,0.7975,0.27635497319833235,0.705968694762566
credit,full,logistic_regression,ctgan,0.5,123,0.7986666666666666,0.28689492325855964,0.7030351692473769
credit,full,logistic_regression,ctgan,0.5,456,0.8001666666666667,0.2901124925991711,0.7058014655855416
credit,full,logistic_regression,ctgan,0.5,789,0.8011666666666667,0.296165191740413,0.7058875797422735
credit,full,logistic_regression,ctgan,0.5,1001,0.802,0.288622754491018,0.7105995077301969
credit,full,logistic_regression,ctgan,0.25,42,0.7955,0.27007733491969066,0.7060283618749084
credit,full,logistic_regression,ctgan,0.25,123,0.793,0.2266500622665006,0.7031287014775349
credit,full,logistic_regression,ctgan,0.25,456,0.7966666666666666,0.25970873786407767,0.7064910238892604
credit,full,logistic_regression,ctgan,0.25,789,0.791,0.24548736462093862,0.6974013037425308
credit,full,logistic_regression,ctgan,0.25,1001,0.7918333333333333,0.24531722054380664,0.7050330499360513
credit,full,logistic_regression,ctgan,0.0,42,0.7961666666666667,0.3782409761057448,0.6955813761848558
credit,full,logistic_regression,ctgan,0.0,123,0.7961666666666667,0.3782409761057448,0.6955813761848558
credit,full,logistic_regression,ctgan,0.0,456,0.7961666666666667,0.3782409761057448,0.6955813761848558
credit,full,logistic_regression,ctgan,0.0,789,0.7961666666666667,0.3782409761057448,0.6955813761848558
credit,full,logistic_regression,ctgan,0.0,1001,0.7961666666666667,0.3782409761057448,0.6955813761848558
credit,low,logistic_regression,llm_constrained,1.0,42,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_constrained,1.0,123,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_constrained,1.0,456,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_constrained,1.0,789,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_constrained,1.0,1001,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_constrained,0.75,42,0.8031666666666667,0.3301191151446398,0.6892741592541031
credit,low,logistic_regression,llm_constrained,0.75,123,0.806,0.3363740022805017,0.6900098386230378
credit,low,logistic_regression,llm_constrained,0.75,456,0.8046666666666666,0.3348467650397276,0.6910386931547793
credit,low,logistic_regression,llm_constrained,0.75,789,0.8045,0.3300970873786408,0.686531891023341
credit,low,logistic_regression,llm_constrained,0.75,1001,0.8065,0.3631376851343939,0.6898119695775133
credit,low,logistic_regression,llm_constrained,0.5,42,0.802,0.314878892733564,0.6757663313321198
credit,low,logistic_regression,llm_constrained,0.5,123,0.802,0.3019976498237368,0.6782907339715993
credit,low,logistic_regression,llm_constrained,0.5,456,0.8031666666666667,0.3145676146256529,0.6796871056628766
credit,low,logistic_regression,llm_constrained,0.5,789,0.8015,0.30391583869082406,0.6742582047520501
credit,low,logistic_regression,llm_constrained,0.5,1001,0.803,0.32224770642201833,0.6789207864254416
credit,low,logistic_regression,llm_constrained,0.25,42,0.8033333333333333,0.3241695303550974,0.6744709099444274
credit,low,logistic_regression,llm_constrained,0.25,123,0.803,0.3127906976744186,0.6777569552098339
credit,low,logistic_regression,llm_constrained,0.25,456,0.8036666666666666,0.3367117117117117,0.6717044523437967
credit,low,logistic_regression,llm_constrained,0.25,789,0.8005,0.28280407429598564,0.6754009105846392
credit,low,logistic_regression,llm_constrained,0.25,1001,0.804,0.328,0.6753231820761285
credit,low,logistic_regression,llm_constrained,0.0,42,0.8023333333333333,0.3253697383390216,0.6679013996130668
credit,low,logistic_regression,llm_constrained,0.0,123,0.802,0.3257661748013621,0.667102021570145
credit,low,logistic_regression,llm_constrained,0.0,456,0.8018333333333333,0.31469740634005766,0.667124275790424
credit,low,logistic_regression,llm_constrained,0.0,789,0.8025,0.3286118980169972,0.6674726027165307
credit,low,logistic_regression,llm_constrained,0.0,1001,0.8025,0.32632177373507676,0.6658762655676738
credit,low,logistic_regression,llm_sample,1.0,42,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_sample,1.0,123,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_sample,1.0,456,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_sample,1.0,789,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_sample,1.0,1001,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,llm_sample,0.75,42,0.8078333333333333,0.3883289124668435,0.6830445902006284
credit,low,logistic_regression,llm_sample,0.75,123,0.8091666666666667,0.4008372579801151,0.6856852630779425
credit,low,logistic_regression,llm_sample,0.75,456,0.8093333333333333,0.40104712041884816,0.6861330889454418
credit,low,logistic_regression,llm_sample,0.75,789,0.8093333333333333,0.41030927835051545,0.6892036875565528
credit,low,logistic_regression,llm_sample,0.75,1001,0.809,0.4006276150627615,0.6849653874306552
credit,low,logistic_regression,llm_sample,0.5,42,0.8096666666666666,0.4255533199195171,0.6833484086861771
credit,low,logistic_regression,llm_sample,0.5,123,0.809,0.41411042944785276,0.6816022587066008
credit,low,logistic_regression,llm_sample,0.5,456,0.8093333333333333,0.41810783316378436,0.6841082774249804
credit,low,logistic_regression,llm_sample,0.5,789,0.8086666666666666,0.4094650205761317,0.6819275251000996
credit,low,logistic_regression,llm_sample,0.5,1001,0.8103333333333333,0.4187946884576098,0.6786205157141403
credit,low,logistic_regression,llm_sample,0.25,42,0.8118333333333333,0.4441161989167898,0.6819223647011944
credit,low,logistic_regression,llm_sample,0.25,123,0.813,0.44729064039408867,0.680643714609944
credit,low,logistic_regression,llm_sample,0.25,456,0.8095,0.4432537749634681,0.6808606126264317
credit,low,logistic_regression,llm_sample,0.25,789,0.8085,0.42232277526395173,0.6789299783859917
credit,low,logistic_regression,llm_sample,0.25,1001,0.8126666666666666,0.45542635658914726,0.6815156607624716
credit,low,logistic_regression,llm_sample,0.0,42,0.8068333333333333,0.4556129638327853,0.6769495140436225
credit,low,logistic_regression,llm_sample,0.0,123,0.8065,0.45722300140252453,0.6772112430256
credit,low,logistic_regression,llm_sample,0.0,456,0.8066666666666666,0.4584500466853408,0.6769314526474539
credit,low,logistic_regression,llm_sample,0.0,789,0.8056666666666666,0.4530956848030019,0.6770507868721387
credit,low,logistic_regression,llm_sample,0.0,1001,0.8073333333333333,0.4608208955223881,0.6773891155253664
credit,low,logistic_regression,ctgan,1.0,42,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,ctgan,1.0,123,0.807,0.38338658146964855,0.7075185883212756
credit,low,logistic_regression,ctgan,1.0,456,0.807,0.38338658146964855,0.7075185883212756
