age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,Private,206074,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,0,40,United-States,<=50K
22,Federal-gov,186901,Some-college,10,Separated,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K
27,Private,249327,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
25,Private,141483,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,469148,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
31,Federal-gov,347426,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
28,Federal-gov,129360,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1802,0,60,United-States,<=50K
42,Private,145092,Prof-school,15,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,38,United-States,>50K
45,Private,195637,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99830,0,45,United-States,<=50K
25,Private,171732,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4288,0,40,United-States,<=50K
34,Private,130583,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,102285,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,38,United-States,<=50K
36,Private,195904,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,276933,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,160582,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,35,Puerto-Rico,<=50K
45,Private,110551,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Jamaica,<=50K
69,Local-gov,199264,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,Puerto-Rico,<=50K
64,Private,247512,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,55,India,<=50K
64,Private,187796,Assoc-voc,11,Widowed,Sales,Other-relative,White,Female,0,0,40,Germany,>50K
38,Private,94445,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
59,Private,242551,Assoc-acdm,12,Separated,Tech-support,Not-in-family,White,Male,0,0,44,United-States,<=50K
34,Private,154705,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Self-emp-not-inc,136758,9th,5,Separated,Craft-repair,Not-in-family,White,Male,0,0,55,Philippines,<=50K
47,Self-emp-inc,120643,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,59,United-States,<=50K
52,Self-emp-inc,180920,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,209224,12th,8,Never-married,Farming-fishing,Own-child,White,Female,0,0,52,United-States,<=50K
29,Private,98503,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,55,United-States,>50K
58,Private,572187,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1951,40,United-States,<=50K
35,Private,141371,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
64,Private,240834,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,48,United-States,>50K
35,Private,361888,Assoc-acdm,12,Separated,Sales,Not-in-family,White,Female,0,0,40,Mexico,<=50K
55,Private,401046,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,45,United-States,>50K
66,Private,181183,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
20,Private,159634,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,1401,40,Mexico,<=50K
63,Private,164927,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11298,0,40,United-States,>50K
42,Private,255954,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Black,Male,4046,0,43,United-States,<=50K
43,Private,263678,Assoc-acdm,12,Never-married,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
40,Local-gov,176752,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
59,Private,153192,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K
25,Private,125299,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,55,United-States,>50K
34,Private,305648,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
28,Private,316464,Assoc-voc,11,Divorced,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
50,Private,265548,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
62,Private,186657,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,43,United-States,<=50K
29,Private,104954,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
25,Private,136056,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Local-gov,277673,Some-college,10,Never-married,Sales,Not-in-family,Other,Female,0,0,40,United-States,<=50K
48,Private,391191,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,2263,59,United-States,>50K
30,Local-gov,152801,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K
32,Private,306157,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
40,Private,242610,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,48,United-States,>50K
40,Private,135542,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,51,United-States,>50K
53,Private,247092,Assoc-acdm,12,Married-AF-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
60,Private,372988,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,<=50K
21,Private,143812,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,30,El-Salvador,<=50K
53,Private,111988,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
59,Private,171570,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Male,0,0,45,Philippines,>50K
33,Private,172758,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Mexico,<=50K
25,Private,197688,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Private,205310,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
46,Private,117985,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1943,40,United-States,>50K
55,Private,221288,Prof-school,15,Widowed,Sales,Own-child,White,Male,0,0,48,Puerto-Rico,>50K
35,Private,209144,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
27,Self-emp-not-inc,208759,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,70,United-States,<=50K
27,Private,126777,HS-grad,9,Married-spouse-absent,Tech-support,Other-relative,White,Male,0,0,45,El-Salvador,<=50K
31,Private,260841,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,<=50K
65,Private,215025,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Federal-gov,211769,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,>50K
41,Local-gov,217825,Masters,14,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,30,United-States,>50K
63,Private,209490,HS-grad,9,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
66,Self-emp-not-inc,88330,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,9428,0,49,Germany,<=50K
41,Private,362021,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,150046,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,43,United-States,<=50K
38,Private,116407,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,>50K
29,Private,482890,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,43,United-States,<=50K
49,Private,315630,11th,7,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,30,United-States,<=50K
59,Private,158668,9th,5,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
33,Private,85336,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,4379,0,40,United-States,<=50K
19,Private,250451,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,2472,30,United-States,<=50K
35,Private,279695,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
31,Private,197124,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,2736,0,38,Germany,>50K
57,Private,238837,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
59,Private,148341,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
33,Private,259270,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
49,Private,165635,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,Peru,>50K
53,State-gov,94228,Bachelors,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
58,Private,315518,Assoc-voc,11,Widowed,Other-service,Not-in-family,White,Male,0,0,35,Jamaica,<=50K
34,Private,121851,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,Mexico,<=50K
30,Private,113452,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,60,United-States,<=50K
37,Private,139500,Doctorate,16,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
33,Private,217812,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,>50K
22,State-gov,133782,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,30,Columbia,<=50K
28,Private,142454,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,44,United-States,<=50K
26,Private,117921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Private,70562,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
36,Local-gov,176827,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K
34,Self-emp-inc,219292,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
19,Private,188521,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,83068,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,<=50K
39,Private,227505,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Federal-gov,296357,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,48,United-States,<=50K
36,Private,197710,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
20,Private,248374,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,India,<=50K
57,Private,166906,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,5572,0,60,United-States,<=50K
51,Federal-gov,595413,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,38,United-States,>50K
35,Private,156490,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1654,40,United-States,<=50K
38,Self-emp-not-inc,76351,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
72,Private,234944,Some-college,10,Divorced,Transport-moving,Unmarried,White,Female,0,0,30,United-States,<=50K
59,Private,311774,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,China,<=50K
42,Private,305856,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
36,State-gov,193527,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,38,United-States,<=50K
41,Private,87617,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,48,United-States,<=50K
23,Self-emp-inc,314047,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,<=50K
23,Private,211153,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,169279,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
60,Private,256853,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
46,Private,141014,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,323969,9th,5,Never-married,Machine-op-inspct,Not-in-family,Black,Female,3711,0,30,United-States,<=50K
31,Self-emp-not-inc,538568,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,<=50K
50,Private,151095,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,60,United-States,<=50K
29,Private,94206,Some-college,10,Never-married,Craft-repair,Unmarried,Other,Male,0,0,40,United-States,<=50K
42,State-gov,254540,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Female,0,0,60,United-States,<=50K
48,Private,143486,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
52,Private,193900,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,Cuba,<=50K
33,Private,152042,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,0,0,48,United-States,>50K
43,Private,137897,5th-6th,3,Married-spouse-absent,Other-service,Not-in-family,White,Male,7530,0,15,United-States,<=50K
60,Private,85472,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,153066,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
35,Private,281235,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,2232,45,United-States,<=50K
33,Private,121223,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1897,38,United-States,>50K
46,Private,131527,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,Other,Female,0,0,40,United-States,<=50K
37,Private,186205,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
62,Private,248606,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,215542,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,38,United-States,<=50K
66,Private,125302,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
33,State-gov,195334,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,38,United-States,<=50K
54,Private,264056,9th,5,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Private,206646,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,222610,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,55,United-States,<=50K
36,Private,327195,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,267711,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,165847,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,<=50K
57,Private,101173,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
34,Private,162757,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
54,Self-emp-not-inc,224234,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
57,Private,99321,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,33,Puerto-Rico,<=50K
39,Private,199941,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
27,State-gov,70753,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,16,Mexico,<=50K
35,Private,456685,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,59,Germany,<=50K
43,Local-gov,152545,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,193290,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,119826,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,38,United-States,<=50K
50,Private,178350,Doctorate,16,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,38,United-States,>50K
28,Private,100207,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,1685,48,United-States,<=50K
49,Private,173482,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
37,Private,345586,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,50,United-States,<=50K
48,Self-emp-not-inc,178942,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,Cuba,>50K
60,Private,229644,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
32,Private,207413,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,122662,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,176405,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,100764,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,108692,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
49,State-gov,547421,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,15,United-States,<=50K
55,Private,143018,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
