age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,293678,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,16,United-States,<=50K
22,Private,413846,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,336028,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,10282,0,55,Italy,>50K
41,Without-pay,490910,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,United-States,<=50K
59,Private,87696,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,204754,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
59,Private,268795,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
73,Private,221213,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,80,Mexico,>50K
51,Private,358507,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,45,United-States,<=50K
29,Private,148982,11th,7,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,227772,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
49,Private,372765,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
27,Private,99747,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
20,Private,117305,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Female,0,0,41,Cuba,<=50K
41,Private,306330,Doctorate,16,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,>50K
62,Private,291313,Bachelors,13,Widowed,Prof-specialty,Own-child,Other,Male,0,0,38,United-States,<=50K
50,Local-gov,99410,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,United-States,>50K
40,Private,246409,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,>50K
27,Private,451290,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
58,Private,191398,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,50,Philippines,<=50K
26,Self-emp-inc,213039,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5293,0,38,United-States,>50K
66,Self-emp-inc,152884,9th,5,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,55,United-States,<=50K
34,Self-emp-not-inc,271066,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
56,Private,399565,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,93319,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
55,Private,171166,9th,5,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,30,United-States,<=50K
28,Private,191893,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,State-gov,250237,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
43,Local-gov,188678,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Other,Male,0,1507,50,United-States,<=50K
41,Federal-gov,205065,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,55,United-States,>50K
21,Private,389328,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,45,United-States,<=50K
28,Private,388640,Some-college,10,Never-married,Sales,Other-relative,Black,Female,0,0,45,United-States,<=50K
22,Private,214652,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
24,Private,134893,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,<=50K
44,Private,149608,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
46,Federal-gov,60270,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K
34,State-gov,75244,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,3482,0,35,United-States,<=50K
28,Federal-gov,139780,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,537829,HS-grad,9,Separated,Other-service,Own-child,Black,Male,0,0,16,Philippines,<=50K
38,Self-emp-inc,242861,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,45,United-States,>50K
29,Private,336079,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Federal-gov,322964,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,55,United-States,>50K
63,Private,396440,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,Male,9418,0,40,United-States,>50K
18,Self-emp-not-inc,225598,12th,8,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,28,United-States,<=50K
52,Private,85549,Doctorate,16,Married-civ-spouse,Sales,Wife,White,Female,0,0,43,United-States,<=50K
30,Private,140500,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,219385,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,China,<=50K
55,Private,191245,Doctorate,16,Widowed,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,>50K
20,Private,144223,12th,8,Never-married,Other-service,Own-child,Black,Male,0,0,20,Mexico,<=50K
32,Private,348698,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,36,United-States,<=50K
51,Self-emp-inc,202607,9th,5,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
48,Private,172566,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
56,Private,168377,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31,United-States,>50K
67,Federal-gov,120360,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,124899,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
62,Private,228366,Bachelors,13,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,50,United-States,<=50K
27,Private,153392,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,25,United-States,<=50K
45,Private,322761,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-not-inc,113879,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,46,United-States,<=50K
37,Private,133427,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,45,Mexico,<=50K
41,Federal-gov,160475,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K
52,Private,230645,9th,5,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Self-emp-not-inc,343969,Masters,14,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,38,United-States,<=50K
35,Private,137244,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,1945,40,United-States,<=50K
58,Private,293034,7th-8th,4,Divorced,Adm-clerical,Own-child,White,Female,0,0,50,United-States,<=50K
27,Private,125101,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
28,Private,116484,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,106091,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,239526,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
26,Private,217802,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,Private,212556,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,34,United-States,<=50K
27,Private,145718,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,<=50K
43,Private,140742,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
20,State-gov,171120,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,252737,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Male,0,0,38,United-States,<=50K
36,Private,120584,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,45,Cuba,>50K
73,Private,223022,9th,5,Never-married,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50K
38,Private,304737,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,>50K
57,Private,221407,Masters,14,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,>50K
23,Private,338759,Masters,14,Never-married,Craft-repair,Own-child,White,Male,2329,0,40,United-States,<=50K
29,Self-emp-not-inc,171064,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,>50K
30,Private,187343,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
39,Private,98810,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,30,Puerto-Rico,<=50K
25,Private,270289,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
40,Private,201103,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
30,Private,149220,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
29,Self-emp-not-inc,105126,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
43,Private,213836,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Private,163034,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,20,United-States,<=50K
49,Private,179994,7th-8th,4,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,Portugal,<=50K
24,Private,115095,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,43,Greece,<=50K
26,Local-gov,135529,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
40,Private,426227,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,<=50K
63,Self-emp-inc,257874,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,45,Mexico,<=50K
51,Private,237035,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,132112,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
64,Private,161019,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
47,Private,390942,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,430029,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,44,Columbia,<=50K
59,Private,237707,Masters,14,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
20,Private,290190,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K
39,Self-emp-inc,210324,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,50,United-States,>50K
46,Private,385164,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37,United-States,<=50K
36,Federal-gov,154207,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,187077,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,215890,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,<=50K
60,Self-emp-not-inc,342732,Masters,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,>50K
31,Private,376830,Some-college,10,Separated,Craft-repair,Unmarried,White,Female,0,0,43,United-States,<=50K
51,Federal-gov,174594,Assoc-acdm,12,Married-spouse-absent,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,177953,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,2352,40,United-States,<=50K
68,Private,130942,HS-grad,9,Widowed,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,Private,311366,Masters,14,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,<=50K
27,Local-gov,132556,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,211681,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1512,35,United-States,<=50K
39,Private,168230,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
36,Private,96882,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
58,State-gov,131141,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
35,Local-gov,205352,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27,Private,124934,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
40,Private,156057,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,<=50K
29,Private,130178,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,>50K
32,Private,181138,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K
68,Self-emp-not-inc,129954,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,49,United-States,<=50K
28,Local-gov,106655,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2039,40,United-States,<=50K
23,Private,160107,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,55,United-States,<=50K
52,Private,144381,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,Philippines,<=50K
40,Private,173803,10th,6,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,44,United-States,<=50K
20,Private,200553,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,38,United-States,<=50K
20,Private,198478,11th,7,Never-married,Sales,Own-child,Black,Male,0,0,36,United-States,<=50K
59,Private,86822,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
54,Private,416946,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
66,Private,68737,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
67,Private,220284,HS-grad,9,Widowed,Prof-specialty,Not-in-family,Other,Male,0,0,45,United-States,>50K
52,Private,229388,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Iran,<=50K
27,Private,207483,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
29,Private,222408,Bachelors,13,Separated,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
21,Self-emp-not-inc,102443,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
49,Private,199440,9th,5,Widowed,Other-service,Unmarried,White,Male,3211,0,38,United-States,<=50K
43,Private,82236,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
33,Local-gov,133831,Masters,14,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Italy,<=50K
40,Private,152913,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Federal-gov,146762,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Philippines,<=50K
55,State-gov,137199,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,41,United-States,<=50K
50,Local-gov,153336,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,63,United-States,<=50K
33,Private,114205,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,48,United-States,<=50K
61,Self-emp-not-inc,219822,9th,5,Married-civ-spouse,Farming-fishing,Wife,Black,Female,0,0,70,United-States,<=50K
47,Local-gov,159769,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K
50,Private,225265,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15203,0,45,United-States,>50K
27,Private,274712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Mexico,>50K
39,Private,127191,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
39,Self-emp-not-inc,76820,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
44,Private,224520,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
33,Private,235776,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
42,Private,153027,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Private,157551,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,<=50K
26,Private,146189,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K
64,Private,157476,Bachelors,13,Widowed,Farming-fishing,Not-in-family,Black,Female,0,0,45,United-States,<=50K
54,Private,78515,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
29,Private,142462,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,38,Canada,<=50K
36,Private,275657,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,50,United-States,<=50K
31,Private,117414,11th,7,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
