age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
59,Self-emp-not-inc,291128,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Male,0,0,35,United-States,<=50K
43,Local-gov,223205,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Male,3849,0,48,United-States,>50K
27,Private,86557,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5452,0,40,United-States,<=50K
63,Self-emp-not-inc,144447,Some-college,10,Widowed,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
64,Private,179919,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
49,Private,273949,Masters,14,Divorced,Prof-specialty,Other-relative,White,Male,0,0,50,Puerto-Rico,<=50K
25,Private,208746,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
46,Private,166977,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,149855,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,1625,40,Germany,<=50K
37,Private,215050,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K
32,Private,210366,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,Germany,<=50K
37,Self-emp-not-inc,171252,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,<=50K
23,Private,158881,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,India,<=50K
27,Self-emp-not-inc,211150,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
22,Private,331188,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,362885,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
57,Private,411974,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,265221,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,117558,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
47,Self-emp-not-inc,210904,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,100956,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,0,50,Greece,<=50K
59,Private,190653,Prof-school,15,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
66,Private,190230,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,55,United-States,<=50K
71,Self-emp-not-inc,195856,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2326,50,United-States,>50K
27,Federal-gov,268178,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,England,<=50K
27,Private,416563,Masters,14,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
49,Private,149754,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,Mexico,<=50K
34,Private,268615,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,150631,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,34,United-States,<=50K
67,Private,222449,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
37,Local-gov,224293,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Private,186710,Assoc-voc,11,Married-spouse-absent,Other-service,Own-child,White,Male,0,0,40,India,<=50K
60,Private,141417,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,47,England,<=50K
30,Self-emp-not-inc,120265,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,India,<=50K
36,Self-emp-not-inc,330543,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
68,Private,127837,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,Philippines,<=50K
32,Private,133187,Assoc-acdm,12,Never-married,Sales,Other-relative,White,Male,0,0,42,United-States,<=50K
36,Federal-gov,309277,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2637,0,40,United-States,>50K
32,Private,89891,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
28,Private,179226,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,Italy,<=50K
30,Private,125576,Masters,14,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,4231,0,40,Jamaica,>50K
47,Private,125797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
39,Private,123317,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
44,Self-emp-not-inc,292102,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
57,Private,144416,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,138629,Assoc-voc,11,Divorced,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
32,Private,193562,9th,5,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,1979,40,United-States,<=50K
51,Federal-gov,288316,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
44,Private,457732,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Federal-gov,155476,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
24,Private,192614,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,139512,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,14266,0,41,United-States,<=50K
63,Private,217070,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
43,Private,153274,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
52,Self-emp-not-inc,299669,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,White,Male,0,0,30,United-States,<=50K
33,Private,205421,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
38,Private,261923,Prof-school,15,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,109304,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
34,Private,85720,Doctorate,16,Divorced,Protective-serv,Own-child,White,Female,0,0,48,United-States,>50K
34,State-gov,201594,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
27,State-gov,216446,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,Hungary,<=50K
44,Private,248241,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,113087,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
30,Private,214625,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,India,>50K
64,Private,491738,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
36,Private,222788,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
37,Private,143144,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9725,0,50,Mexico,<=50K
36,Private,232618,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,99712,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,Hong,>50K
29,Self-emp-not-inc,103738,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Private,174727,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
29,Private,86052,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
42,Private,176394,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36,Private,124841,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,152638,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
56,Private,298826,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
28,Private,112941,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States,<=50K
33,Private,124151,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
33,Self-emp-not-inc,251534,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
49,Private,230971,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
60,Federal-gov,282635,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
53,Private,537973,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,135623,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
66,Private,237608,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K
45,Self-emp-not-inc,339920,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Male,0,0,60,United-States,>50K
54,State-gov,133064,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
33,Private,258916,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
59,Never-worked,116418,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
23,Private,82603,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
26,Private,134463,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
38,Federal-gov,327897,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
42,Private,233714,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,25,United-States,<=50K
41,Self-emp-not-inc,232720,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Self-emp-not-inc,368319,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K
55,Private,293306,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,England,<=50K
28,Local-gov,321383,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,Puerto-Rico,<=50K
50,Private,89923,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,England,<=50K
48,Private,212089,5th-6th,3,Widowed,Priv-house-serv,Other-relative,White,Female,0,0,15,United-States,<=50K
37,Private,142397,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,201709,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
41,Self-emp-not-inc,285029,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,Cuba,>50K
32,Private,129021,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Private,145953,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,<=50K
57,Private,111158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,158777,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States,<=50K
33,State-gov,291179,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,203535,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Male,0,0,60,United-States,<=50K
54,Private,222155,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1863,38,United-States,>50K
50,Private,89520,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
35,Private,156497,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,<=50K
46,Self-emp-not-inc,160085,Assoc-voc,11,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,Cambodia,<=50K
22,Federal-gov,44486,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8010,0,40,United-States,>50K
26,Private,171970,Some-college,10,Never-married,Transport-moving,Other-relative,Black,Male,0,0,48,United-States,<=50K
47,Private,139025,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
31,Private,211274,Masters,14,Divorced,Prof-specialty,Own-child,White,Male,0,0,70,United-States,>50K
21,Private,131149,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,67545,Bachelors,13,Separated,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
31,Private,127368,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
62,Private,292115,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,193594,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
41,Private,101143,Prof-school,15,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Iran,>50K
21,Federal-gov,318970,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
33,Private,351844,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,54,United-States,>50K
50,Private,135016,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
70,Private,443371,Prof-school,15,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,80242,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,<=50K
28,State-gov,91776,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,38,United-States,<=50K
33,Private,299252,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
57,Private,528809,9th,5,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
54,Private,221830,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Male,0,0,48,Mexico,>50K
30,Self-emp-not-inc,289977,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
18,Private,148967,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
54,Private,101209,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,40,United-States,<=50K
36,Private,346873,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,200805,9th,5,Widowed,Transport-moving,Other-relative,White,Female,0,0,40,United-States,<=50K
34,Private,231787,Masters,14,Divorced,Sales,Own-child,White,Male,3782,0,40,United-States,<=50K
55,Private,364931,Bachelors,13,Widowed,Tech-support,Own-child,White,Male,0,0,43,United-States,>50K
23,Self-emp-not-inc,115615,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,124577,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,White,Male,0,0,45,United-States,<=50K
52,Private,84821,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
51,Private,257337,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,48,United-States,<=50K
36,Private,166060,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,Honduras,<=50K
27,Private,182814,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,303666,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,Private,251190,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
46,Private,187473,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,40,Mexico,<=50K
28,Private,192870,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
34,Private,119345,Assoc-acdm,12,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,44,United-States,<=50K
32,Private,247244,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
32,Private,134745,Prof-school,15,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
32,Private,51964,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,41,Cuba,<=50K
47,Private,285133,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,Philippines,<=50K
45,Local-gov,197143,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,50,United-States,>50K
35,Private,367535,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
45,Private,83730,Masters,14,Married-civ-spouse,Other-service,Wife,White,Female,100177,0,35,United-States,<=50K
33,Private,320817,Some-college,10,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,38,United-States,<=50K
28,Private,167783,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,75029,Assoc-acdm,12,Separated,Other-service,Not-in-family,White,Male,0,0,35,Ecuador,<=50K
39,Self-emp-inc,176863,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,5184,0,60,United-States,<=50K
38,Private,143483,Assoc-acdm,12,Divorced,Sales,Other-relative,White,Male,0,0,50,India,<=50K
58,Private,99248,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,India,<=50K
48,Private,252649,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,0,0,38,United-States,>50K
25,Private,148165,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,12,United-States,<=50K
35,Private,142486,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,<=50K
32,Private,114462,HS-grad,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
26,Self-emp-inc,84205,Bachelors,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,55,Mexico,<=50K
36,Self-emp-not-inc,222442,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,105041,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,55,United-States,<=50K
36,Private,169072,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,1528,45,United-States,>50K
29,Local-gov,213644,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
57,Private,121945,7th-8th,4,Separated,Other-service,Other-relative,White,Male,0,0,45,United-States,<=50K
61,Private,280488,Prof-school,15,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,252330,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
41,Local-gov,280682,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,243680,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,6520,0,40,United-States,<=50K
51,Self-emp-inc,107302,5th-6th,3,Married-AF-spouse,Other-service,Husband,Black,Male,0,0,15,United-States,<=50K
35,Private,144130,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
30,Federal-gov,173196,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,42,United-States,>50K
28,Private,317180,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Jamaica,>50K
23,Private,216540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
29,Private,444032,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,United-States,<=50K
44,Private,198708,Masters,14,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,38,United-States,>50K
27,Private,307699,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,229331,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States,<=50K
37,Private,240569,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
31,Self-emp-not-inc,224258,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5174,0,40,United-States,>50K
54,Private,125929,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,161097,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,England,<=50K
23,Private,247536,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,55,United-States,<=50K
44,Private,250546,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2588,45,England,>50K
48,Private,161013,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
26,Private,225478,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,48,United-States,<=50K
42,Federal-gov,491179,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,<=50K
54,Self-emp-not-inc,182818,7th-8th,4,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
37,Private,174269,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,<=50K
72,Self-emp-not-inc,271460,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States,>50K
33,Local-gov,155343,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,6444,0,50,United-States,<=50K
30,Private,81982,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,>50K
32,Self-emp-not-inc,296856,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,70,United-States,<=50K
44,Private,98675,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K
21,Federal-gov,105272,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
52,Private,203341,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,India,>50K
54,Private,206954,Bachelors,13,Widowed,Protective-serv,Unmarried,White,Female,0,0,52,United-States,>50K
63,Private,281762,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,54,United-States,<=50K
32,Private,154585,Assoc-voc,11,Widowed,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,224332,Bachelors,13,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
65,Self-emp-not-inc,63687,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,36,United-States,<=50K
26,Private,200143,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,4117,0,20,United-States,>50K
45,Private,163301,Masters,14,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,15,Puerto-Rico,<=50K
41,Private,506252,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K
30,Private,173750,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,25,United-States,<=50K
40,Private,110026,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,274678,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,223927,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,220067,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,165577,Masters,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,38,Poland,<=50K
54,Private,207590,Some-college,10,Widowed,Transport-moving,Other-relative,Other,Female,0,0,40,England,<=50K
38,Private,173864,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,410968,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,Puerto-Rico,>50K
38,Private,587097,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States,>50K
34,Private,252841,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
64,Private,474112,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Male,0,1624,45,United-States,<=50K
33,Private,141378,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
45,Private,147835,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Male,0,0,35,United-States,<=50K
