age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,138555,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,United-States,>50K
66,Local-gov,75031,Bachelors,13,Widowed,Protective-serv,Own-child,White,Male,0,0,40,United-States,>50K
63,Federal-gov,290414,Masters,14,Widowed,Exec-managerial,Unmarried,White,Male,0,0,50,Philippines,<=50K
38,Private,353979,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,320077,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,43,United-States,<=50K
38,Private,127726,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,Mexico,<=50K
48,Private,291616,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
30,Private,230446,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2547,50,United-States,<=50K
34,Private,269695,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,151056,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
30,Private,135263,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1840,28,United-States,<=50K
47,Private,93547,9th,5,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
64,Private,107896,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
52,Private,113179,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
51,Private,313597,Some-college,10,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,52,United-States,<=50K
31,Private,132893,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
28,Federal-gov,189267,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,38,India,<=50K
24,Federal-gov,99658,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,103886,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,1753,30,United-States,<=50K
50,Private,234797,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
53,State-gov,147519,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
21,Private,219239,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
30,Local-gov,216872,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,136687,HS-grad,9,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K
30,Self-emp-not-inc,197047,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,25,United-States,<=50K
53,Private,88636,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,Male,0,1606,40,United-States,<=50K
35,Private,147225,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Dominican-Republic,>50K
28,Private,138102,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,2234,35,United-States,>50K
35,Private,311157,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba,<=50K
41,Private,229410,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,>50K
55,Private,241084,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,35,United-States,<=50K
48,Federal-gov,435919,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
45,Private,130185,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
36,Private,328750,Masters,14,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,>50K
52,Federal-gov,239144,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Local-gov,207918,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K
31,Private,171584,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,50,United-States,<=50K
35,Private,214255,Prof-school,15,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
55,Private,234085,10th,6,Married-spouse-absent,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Private,152362,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,264052,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,10341,0,50,United-States,<=50K
48,Private,325521,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,Portugal,<=50K
39,Private,74032,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
66,Private,190771,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,116588,Doctorate,16,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,202402,Assoc-acdm,12,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,46,United-States,>50K
32,Local-gov,165999,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,>50K
61,Private,428307,Some-college,10,Widowed,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
30,State-gov,77585,Bachelors,13,Separated,Protective-serv,Not-in-family,White,Male,0,0,47,United-States,<=50K
33,Self-emp-inc,274994,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
64,Private,94540,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2539,40,United-States,<=50K
31,Federal-gov,279265,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,120724,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
27,Private,387848,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,44,India,>50K
62,Private,247271,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1654,38,United-States,<=50K
69,Private,141917,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,327592,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
44,State-gov,214123,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
44,Private,336555,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,144551,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,4809,0,40,United-States,<=50K
49,Local-gov,73292,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,43,England,<=50K
37,Private,111179,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,43,United-States,<=50K
51,Never-worked,117297,Bachelors,13,Married-AF-spouse,Farming-fishing,Husband,White,Male,0,1952,2,Cuba,<=50K
43,Private,204640,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,504967,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,98857,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
32,Self-emp-not-inc,166506,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,50,United-States,<=50K
61,Private,219836,9th,5,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,39,India,<=50K
49,Private,252370,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,India,<=50K
32,Self-emp-not-inc,99714,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
39,Private,161670,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,>50K
49,Private,173431,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50K
44,Private,260240,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,199833,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
66,State-gov,126907,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50K
35,Private,71707,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
31,Private,428928,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,0,2081,40,United-States,<=50K
28,Private,127364,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,144917,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
61,Private,331202,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,1603,44,United-States,<=50K
37,State-gov,208999,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Self-emp-inc,156841,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,51,United-States,<=50K
39,State-gov,188206,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,5146,0,48,United-States,<=50K
31,Private,420096,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
64,Private,206417,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Male,0,0,45,United-States,>50K
31,Private,380911,HS-grad,9,Married-AF-spouse,Protective-serv,Wife,White,Female,0,0,40,Mexico,>50K
46,Private,86195,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,354986,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
50,Self-emp-inc,164233,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States,>50K
55,Federal-gov,257830,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1827,40,United-States,<=50K
52,Never-worked,161715,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,3,United-States,<=50K
38,Federal-gov,254433,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,Mexico,<=50K
38,Private,264019,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,315733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
23,Private,145954,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
38,Private,319742,HS-grad,9,Widowed,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,413286,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
61,Private,194965,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,156345,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Puerto-Rico,<=50K
25,Federal-gov,220443,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Private,128076,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,36,United-States,<=50K
49,Private,190992,9th,5,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,149652,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,13431,0,60,United-States,<=50K
58,Private,182412,HS-grad,9,Widowed,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Private,172314,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,133986,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,48,United-States,<=50K
35,Private,269159,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
52,Private,158866,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,187512,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
33,Private,233486,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,185194,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2270,50,United-States,>50K
52,Private,238195,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
44,Private,156867,HS-grad,9,Divorced,Exec-managerial,Other-relative,White,Male,0,0,38,Thailand,>50K
57,Private,116247,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
47,Private,456857,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,6980,0,44,United-States,>50K
42,Private,177502,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
36,State-gov,146840,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
43,Private,309382,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,2241,40,United-States,<=50K
46,Private,193786,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,45,United-States,<=50K
44,Private,256358,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,>50K
28,Self-emp-inc,133742,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
32,Local-gov,147208,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,France,>50K
24,Private,287480,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
24,Self-emp-inc,238256,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
23,Federal-gov,217081,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,44,United-States,<=50K
36,Private,139734,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,<=50K
55,Private,330124,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
30,Self-emp-not-inc,157395,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,43,United-States,<=50K
44,Private,238149,Assoc-acdm,12,Never-married,Transport-moving,Unmarried,White,Male,0,0,38,United-States,<=50K
35,Private,278422,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
41,Private,96629,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
34,Private,167541,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,10770,0,45,United-States,<=50K
31,Private,193487,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
31,Self-emp-not-inc,367479,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
33,Federal-gov,156970,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,227074,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
49,Local-gov,140354,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
48,Private,224042,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,224851,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
38,Private,239084,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,70,United-States,<=50K
26,Private,215774,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
46,State-gov,238683,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2045,0,35,United-States,<=50K
35,Private,203373,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,Honduras,>50K
53,Federal-gov,99874,Bachelors,13,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,151930,1st-4th,2,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
36,Self-emp-not-inc,245718,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Philippines,<=50K
50,Private,189734,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,221681,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,281595,Doctorate,16,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,4137,0,50,United-States,>50K
29,Private,106982,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,38,United-States,<=50K
37,Private,193372,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,3155,0,40,Jamaica,<=50K
56,Federal-gov,115399,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,16,United-States,<=50K
22,Self-emp-inc,194096,11th,7,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,38,United-States,<=50K
35,Private,167068,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,0,0,81,United-States,>50K
43,Private,61160,7th-8th,4,Divorced,Sales,Unmarried,White,Female,0,0,45,India,<=50K
46,Private,152974,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K
51,Private,236409,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,44,United-States,<=50K
62,Private,197779,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,59,United-States,<=50K
43,Private,155813,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,20,Mexico,<=50K
51,Private,172539,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3262,0,40,South,<=50K
48,Private,163111,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,<=50K
61,Private,86622,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
44,Private,208000,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,0,0,52,Hungary,<=50K
45,Private,266242,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,<=50K
34,Local-gov,185235,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
39,State-gov,196328,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,268173,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
41,Private,113802,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,El-Salvador,>50K
31,Federal-gov,146502,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,27,United-States,<=50K
31,State-gov,116382,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
26,Private,166311,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,42,United-States,<=50K
26,Local-gov,322285,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
34,Private,397844,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,Cuba,<=50K
30,Private,44188,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
20,Private,88667,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
38,Self-emp-not-inc,265360,7th-8th,4,Widowed,Craft-repair,Not-in-family,White,Female,0,0,30,United-States,<=50K
43,Federal-gov,101716,Assoc-acdm,12,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
32,Private,78859,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
68,Private,423099,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4129,0,35,United-States,>50K
45,Private,133693,Assoc-acdm,12,Divorced,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
57,Self-emp-not-inc,88961,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,48,United-States,<=50K
48,Private,162807,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,247618,Some-college,10,Never-married,Sales,Not-in-family,White,Male,4966,0,60,United-States,>50K
33,Private,479387,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Mexico,<=50K
65,Private,137874,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
58,Private,411688,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,45,United-States,<=50K
