age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Private,599077,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,>50K
32,Private,171668,Some-college,10,Separated,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
76,Private,533425,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
56,Private,515951,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-inc,706587,Masters,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,59,United-States,>50K
21,Private,266174,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,32,United-States,<=50K
40,Private,576968,Bachelors,13,Divorced,Tech-support,Not-in-family,Black,Female,0,0,41,United-States,>50K
61,Private,863718,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,268728,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,34,United-States,>50K
40,Self-emp-inc,656553,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,64,United-States,<=50K
32,Private,362589,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,Haiti,<=50K
29,Private,256574,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Male,0,0,34,United-States,<=50K
53,Self-emp-not-inc,727617,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
19,Private,583658,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,16,United-States,<=50K
47,Private,484920,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,44,Mexico,<=50K
33,Private,242409,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,23,United-States,<=50K
60,Private,644932,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
72,Self-emp-not-inc,139169,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
48,Private,466980,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
53,State-gov,550108,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,>50K
28,Private,347730,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Mexico,<=50K
60,Private,148168,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K
73,Private,603286,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Private,756833,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,29,United-States,<=50K
76,Local-gov,776648,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
78,Private,557234,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,364061,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Taiwan,<=50K
49,Private,623727,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5178,0,22,United-States,>50K
43,Private,637476,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,32,United-States,>50K
23,Private,817143,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
22,Self-emp-not-inc,855012,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,44,Philippines,<=50K
21,Private,63015,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,Guatemala,<=50K
69,Private,569525,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,51,Taiwan,>50K
32,Self-emp-not-inc,708457,Bachelors,13,Separated,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
55,Private,364432,10th,6,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,43,Japan,>50K
59,State-gov,257547,11th,7,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,<=50K
26,Local-gov,868343,Preschool,1,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
63,Private,223440,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
78,Self-emp-not-inc,601478,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,>50K
62,Self-emp-not-inc,424924,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,21,United-States,<=50K
40,Private,25506,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
18,Private,645726,9th,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,34,United-States,<=50K
62,Private,844613,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-States,>50K
52,Private,813435,12th,8,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,229159,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,42,United-States,<=50K
48,Private,481097,Doctorate,16,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
41,Private,328036,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,<=50K
23,Private,688480,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,491778,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
51,Private,292933,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
35,Federal-gov,720280,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,27,United-States,<=50K
22,Private,620076,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,42,United-States,<=50K
69,State-gov,693540,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,49,United-States,<=50K
47,State-gov,192655,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,26,United-States,>50K
77,Federal-gov,196827,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
59,Private,619929,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,11,United-States,<=50K
58,Private,233933,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
27,Local-gov,73063,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
42,Federal-gov,541530,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
78,Private,782847,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
43,Private,154913,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
42,Private,655710,5th-6th,3,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,456774,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Male,3137,0,60,United-States,<=50K
72,Private,669840,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,59,Columbia,<=50K
42,Federal-gov,791581,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,694558,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,854042,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Columbia,>50K
36,Self-emp-inc,304303,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,56,United-States,<=50K
61,Self-emp-not-inc,828206,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Philippines,<=50K
53,Private,263500,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
68,Federal-gov,29717,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,22,United-States,<=50K
56,Self-emp-inc,34768,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,38,India,<=50K
68,Private,280096,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,51,United-States,>50K
42,Private,757733,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
62,Private,885708,Assoc-acdm,12,Separated,Craft-repair,Unmarried,White,Male,0,0,46,United-States,<=50K
33,Private,565617,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,28,Germany,>50K
61,Private,286817,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,<=50K
64,Private,784715,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,253507,Masters,14,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,Honduras,<=50K
65,Private,53782,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,833761,11th,7,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,308519,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,<=50K
78,Private,584058,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,53,United-States,<=50K
36,Federal-gov,116955,Bachelors,13,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,14084,0,40,United-States,>50K
34,Private,36078,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,<=50K
30,Never-worked,396710,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,47,United-States,<=50K
41,Self-emp-inc,457862,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,44,United-States,>50K
30,Local-gov,593095,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,<=50K
56,Local-gov,667847,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,>50K
61,Private,207974,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,58,United-States,<=50K
24,Private,104532,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,119994,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31,United-States,>50K
75,Local-gov,349761,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,18,United-States,<=50K
31,Private,779340,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
65,Private,259220,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
78,Private,795584,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
41,Private,601141,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
56,Private,537077,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,368354,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
41,Private,325605,11th,7,Married-civ-spouse,Farming-fishing,Wife,Black,Female,0,0,40,United-States,>50K
58,Private,782538,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,28,United-States,<=50K
63,Private,97558,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Private,826306,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,United-States,<=50K
60,Self-emp-inc,741068,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,41,Honduras,>50K
50,Private,497450,Bachelors,13,Never-married,Exec-managerial,Own-child,Other,Male,0,0,40,United-States,<=50K
51,Private,275761,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
57,Private,24666,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,54,United-States,<=50K
35,Private,645969,Masters,14,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Local-gov,411439,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K
54,Private,76215,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,46,Germany,>50K
28,Private,308204,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,56,United-States,>50K
36,Self-emp-not-inc,816922,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,53,United-States,<=50K
52,Self-emp-not-inc,833308,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,Mexico,<=50K
30,Private,196556,11th,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,54,United-States,<=50K
63,Private,159136,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
63,Local-gov,806224,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
77,Private,538746,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,35,United-States,>50K
71,Local-gov,468580,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,13,United-States,<=50K
62,State-gov,781253,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,17,United-States,<=50K
36,Private,747744,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
22,Private,777524,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,3325,0,40,United-States,<=50K
65,Private,279822,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,18,United-States,<=50K
23,Private,77219,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,<=50K
68,Private,201162,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Italy,<=50K
67,Private,665972,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,31,United-States,<=50K
23,Private,475589,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,195073,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
65,State-gov,555593,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,177375,Some-college,10,Married-civ-spouse,Transport-moving,Wife,Black,Female,9386,0,11,United-States,>50K
72,Private,254026,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,37,Germany,<=50K
20,Local-gov,537326,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
66,Private,782540,Preschool,1,Separated,Handlers-cleaners,Not-in-family,White,Male,2580,0,32,United-States,<=50K
31,Private,804229,Some-college,10,Married-civ-spouse,Sales,Husband,Other,Male,0,0,17,United-States,<=50K
24,Private,837823,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,652608,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
71,Private,281989,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,<=50K
24,Self-emp-inc,227356,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,47,United-States,<=50K
45,Local-gov,467389,9th,5,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,Canada,<=50K
31,Private,459599,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,23,United-States,<=50K
74,Self-emp-inc,47329,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,United-States,<=50K
32,Self-emp-not-inc,792863,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,>50K
78,Private,610462,HS-grad,9,Divorced,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
59,Private,861403,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K
37,Private,358273,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,42,United-States,<=50K
28,Private,741942,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,801549,Some-college,10,Widowed,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
40,State-gov,775408,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,8614,0,40,United-States,>50K
42,Private,55035,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,53,United-States,<=50K
38,Private,705386,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,<=50K
74,Private,534796,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,United-States,>50K
41,Local-gov,513821,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
64,Private,109870,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,40,United-States,>50K
56,Private,546491,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,56,Honduras,>50K
55,Private,882520,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,Taiwan,>50K
60,Private,839656,Bachelors,13,Separated,Prof-specialty,Other-relative,White,Male,0,0,27,United-States,>50K
44,Self-emp-inc,200564,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,43,United-States,<=50K
27,State-gov,535500,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,527993,Doctorate,16,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
73,Self-emp-not-inc,54677,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,<=50K
76,Private,598115,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,Cuba,>50K
28,Local-gov,449399,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,16,United-States,<=50K
71,Private,336822,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,34,United-States,<=50K
61,Private,360930,Masters,14,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,45,United-States,>50K
44,Private,292028,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
42,Private,334777,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
70,Private,460897,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,51,United-States,<=50K
39,Private,332848,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
73,Private,205413,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,9386,0,20,Philippines,>50K
21,Self-emp-not-inc,786151,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,1628,58,United-States,<=50K
18,Private,324955,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,33,Mexico,<=50K
51,State-gov,782491,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1628,40,India,<=50K
30,Private,896735,12th,8,Never-married,Craft-repair,Not-in-family,White,Female,0,0,37,Mexico,<=50K
62,Private,163826,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
75,Private,594765,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,26,United-States,<=50K
35,Private,695636,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,>50K
36,Local-gov,715578,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,1590,40,United-States,<=50K
43,Private,521476,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
59,Private,837012,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,United-States,<=50K
19,Private,374733,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,30,United-States,<=50K
66,Private,512085,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,3325,0,32,United-States,<=50K
38,Self-emp-inc,144473,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,47,United-States,>50K
64,Private,377411,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,326166,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,884607,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
63,Private,473834,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,India,<=50K
47,Private,819407,11th,7,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,39,United-States,<=50K
43,Private,247900,HS-grad,9,Widowed,Tech-support,Unmarried,White,Female,0,0,37,United-States,<=50K
57,Private,618357,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
62,Private,736586,7th-8th,4,Divorced,Farming-fishing,Unmarried,Black,Male,0,0,40,United-States,<=50K
71,Private,857625,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,54,United-States,<=50K
