age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,Private,297497,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,<=50K
49,Self-emp-not-inc,371116,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
51,Private,340382,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,22,United-States,<=50K
33,Private,81492,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
54,Private,202628,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,159461,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
38,Local-gov,269009,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,237521,Masters,14,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Local-gov,229682,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,27,United-States,<=50K
66,Federal-gov,352228,11th,7,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,>50K
48,Private,358857,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,176056,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,<=50K
48,Federal-gov,197661,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,0,0,29,Philippines,>50K
37,Private,374843,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,60,United-States,<=50K
23,Private,146243,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,United-States,<=50K
22,Private,306848,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
53,Private,232165,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Local-gov,255389,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
76,Private,195800,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,19,United-States,<=50K
34,Private,296451,Bachelors,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
37,Private,212325,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,<=50K
51,Private,263732,9th,5,Married-civ-spouse,Sales,Husband,Black,Male,0,0,23,United-States,<=50K
47,State-gov,205045,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,24,United-States,<=50K
32,Self-emp-inc,119439,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,3449,0,40,United-States,<=50K
37,Private,176211,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,23,United-States,>50K
18,Private,221283,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,4609,0,39,United-States,<=50K
46,Private,253615,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,15,United-States,<=50K
26,Self-emp-inc,99535,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,27828,0,45,Mexico,>50K
51,Self-emp-inc,166534,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,23,United-States,>50K
52,Private,201886,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,29,United-States,<=50K
37,Local-gov,113234,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
40,Federal-gov,196132,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,26,United-States,<=50K
37,Self-emp-inc,165266,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,17,Dominican-Republic,>50K
35,Private,165793,9th,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
26,Federal-gov,197049,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,15,United-States,<=50K
39,Private,202863,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
46,Private,261535,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
23,Private,162086,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,186451,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
41,Private,260640,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,11,England,>50K
51,Private,120644,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
39,Private,199694,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Self-emp-not-inc,374412,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,21,United-States,<=50K
35,Private,342757,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
79,Private,137580,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K
78,Federal-gov,241159,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,27,United-States,>50K
53,Private,167000,12th,8,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,42,United-States,<=50K
42,Private,157058,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
21,Private,368702,7th-8th,4,Never-married,Other-service,Own-child,Black,Male,0,0,38,United-States,<=50K
53,Private,330118,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
60,Private,232236,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,388619,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
28,Private,365895,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,29,United-States,<=50K
17,Private,148981,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,48,United-States,<=50K
44,Federal-gov,352789,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,1302,51,United-States,<=50K
41,Private,127643,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,207703,Assoc-voc,11,Widowed,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,>50K
26,Private,324305,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Taiwan,<=50K
23,Local-gov,270390,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,257929,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,99999,0,40,United-States,>50K
28,State-gov,241657,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,16,United-States,<=50K
30,Self-emp-not-inc,397258,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,>50K
42,Private,158097,11th,7,Married-civ-spouse,Farming-fishing,Wife,White,Female,5734,0,35,United-States,<=50K
24,Private,89403,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Private,311785,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
18,Local-gov,345364,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,284002,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,167881,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,97864,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,340123,Assoc-acdm,12,Never-married,Priv-house-serv,Not-in-family,Black,Male,0,0,35,United-States,<=50K
37,Private,153913,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
22,Private,98064,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,234389,10th,6,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,39,United-States,<=50K
39,Private,86045,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,18,United-States,<=50K
35,Private,303308,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,93797,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,123186,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,47,United-States,<=50K
33,Local-gov,135841,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
31,Private,287728,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,United-States,<=50K
26,Private,193081,12th,8,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,86857,10th,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,175034,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,13,United-States,<=50K
44,Self-emp-inc,341250,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,354521,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,29,United-States,>50K
42,Private,349056,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,Philippines,>50K
43,Private,261014,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,30,United-States,>50K
35,Private,254658,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
24,Private,87877,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,<=50K
26,Private,131043,Assoc-acdm,12,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Private,176284,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,113603,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,157496,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,349138,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,49,United-States,<=50K
24,Private,193118,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
48,Private,270975,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Other,Female,0,0,55,United-States,<=50K
29,Private,155009,5th-6th,3,Divorced,Transport-moving,Unmarried,White,Male,3332,0,45,United-States,<=50K
23,Federal-gov,273923,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,382099,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,11,United-States,<=50K
26,Self-emp-inc,173110,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,363869,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,304206,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K
19,Private,327202,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,44,United-States,<=50K
35,Private,302316,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
41,Federal-gov,342391,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,41,United-States,<=50K
28,Private,164324,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,16,United-States,>50K
70,Private,328970,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
19,Private,95196,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
46,Local-gov,298769,9th,5,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,45,United-States,<=50K
45,Self-emp-not-inc,217172,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,>50K
51,Private,331093,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
76,Private,116258,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,106412,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
40,Private,366153,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,10520,1848,40,Dominican-Republic,>50K
43,Private,182603,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,213620,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,55,United-States,<=50K
42,Private,258771,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Private,110906,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,15,United-States,<=50K
31,Private,81551,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,52,United-States,<=50K
20,Private,146428,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,Self-emp-not-inc,265245,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,>50K
39,Federal-gov,343427,HS-grad,9,Widowed,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,341877,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,52,United-States,<=50K
42,Private,233219,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,286893,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
55,Self-emp-not-inc,260270,Masters,14,Never-married,Other-service,Not-in-family,Other,Male,0,0,55,United-States,>50K
36,Private,379671,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Guatemala,<=50K
53,Private,291558,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,Italy,>50K
24,Private,124250,Some-college,10,Separated,Protective-serv,Not-in-family,White,Female,0,0,50,United-States,>50K
26,Private,308884,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,<=50K
28,Private,100193,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,158387,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,17,United-States,<=50K
29,Private,356657,7th-8th,4,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,228059,Assoc-voc,11,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
23,Private,321324,Assoc-voc,11,Never-married,Transport-moving,Own-child,Black,Female,0,0,16,United-States,<=50K
38,Private,260634,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
38,Private,389195,Some-college,10,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
66,Private,224108,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
48,Private,321221,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,El-Salvador,>50K
35,Private,183587,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,48,United-States,<=50K
42,Local-gov,341048,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,275683,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,347315,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,<=50K
37,Local-gov,292525,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,270419,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,32,United-States,>50K
39,Private,211261,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
49,Local-gov,105273,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
54,Private,185499,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Self-emp-inc,153634,11th,7,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,194511,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
60,Private,337377,HS-grad,9,Separated,Exec-managerial,Unmarried,Black,Male,0,0,36,United-States,<=50K
37,Private,105005,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
32,Private,251910,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
25,Private,277223,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Female,0,0,40,Mexico,<=50K
37,Self-emp-inc,122801,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,20,United-States,>50K
61,State-gov,280424,Doctorate,16,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,Cuba,<=50K
23,Private,329362,7th-8th,4,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
20,Private,334176,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
50,Private,151894,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,11,United-States,>50K
62,Private,165298,Bachelors,13,Divorced,Protective-serv,Unmarried,Black,Male,7688,0,40,United-States,>50K
42,Private,118069,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico,>50K
19,Self-emp-not-inc,371665,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,23,United-States,<=50K
34,Private,117667,10th,6,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
43,State-gov,103754,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,166090,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,37,Poland,<=50K
22,Private,175917,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
44,Private,208219,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,India,<=50K
52,Private,291004,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
23,Private,134466,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1280,40,United-States,<=50K
29,Local-gov,339242,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,<=50K
25,Private,83958,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K
34,Private,179647,Some-college,10,Widowed,Tech-support,Unmarried,White,Male,0,0,36,Germany,>50K
48,Private,181356,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,31,United-States,<=50K
22,Private,251892,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Federal-gov,336902,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,178883,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,136644,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
60,Private,269472,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,222621,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,25,United-States,<=50K
40,Private,319899,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,24,United-States,<=50K
35,Private,144163,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,5013,0,25,United-States,>50K
19,Self-emp-inc,327317,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,36,United-States,<=50K
41,Private,316224,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
31,Local-gov,389176,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,133517,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,13,United-States,<=50K
48,Private,279592,Masters,14,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Private,143575,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
45,Private,398099,11th,7,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
52,Private,364210,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico,>50K
32,Private,214202,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,220748,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,309223,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Self-emp-inc,245409,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,385754,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,>50K
22,Private,193164,11th,7,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
55,Private,287282,Bachelors,13,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
40,Private,152405,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Self-emp-inc,323401,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,5011,0,40,United-States,<=50K
32,Private,159190,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,330511,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,>50K
52,Private,332361,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,4386,0,40,United-States,>50K
21,Private,139833,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,Cuba,<=50K
50,State-gov,204463,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,48,United-States,<=50K
49,Local-gov,305515,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
38,Private,155318,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K
55,State-gov,236424,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32,Private,290867,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
31,Private,108226,5th-6th,3,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States,<=50K
52,Local-gov,322439,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,286436,Masters,14,Never-married,Craft-repair,Own-child,White,Male,0,1848,40,United-States,>50K
