LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
130000,2,2,2,36,2,2,0,2,2,1,0,0,0,0,0,0,0,0,1826,0,0,0,0
500000,2,3,1,36,2,-1,-1,-1,-1,1,357519,329129,321129,276212,289488,301815,0,329129,321129,276212,289488,5545,0
130000,2,3,1,32,1,0,0,-1,2,2,134067,125544,118568,126830,113706,112802,0,4085,9846,126830,1612,12942,0
70000,1,1,1,28,-1,0,1,1,-1,-1,21184,20969,20599,21014,20500,21187,21184,2234,0,2326,20500,21187,1
110000,1,2,2,21,1,1,-1,0,-1,-2,18196,19541,17792,19580,18264,0,1387,0,17792,1570,18264,0,0
370000,2,2,2,28,-1,-1,0,0,0,0,154990,145503,137250,145222,143594,144237,154990,145503,21669,15230,43077,12615,0
80000,2,1,2,21,1,0,-1,-2,-1,2,47812,44521,40450,25,36883,40033,0,1864,40450,0,36883,0,0
90000,2,1,2,27,-1,0,1,1,0,1,53144,51832,49383,52040,46750,43758,53144,13600,1502,3652,2972,0,0
150000,1,3,2,21,2,1,0,0,-2,-1,0,0,0,86613,50,84834,0,0,1547,17506,0,84834,0
10000,2,2,1,45,0,0,0,0,-1,2,6046,6028,6618,6126,6500,6018,1771,649,353,981,6500,214,1
100000,2,2,1,34,0,-2,0,0,0,1,24384,0,19603,17921,18534,18873,790,0,5001,4287,3855,566,0
300000,2,3,2,55,-2,2,-1,1,0,0,0,137789,142747,160142,151844,158798,0,3640,142747,17922,40561,18640,0
120000,2,1,2,21,1,0,0,0,0,-1,46024,44824,44851,45566,50233,45625,3708,10466,7852,11005,7710,45625,1
90000,2,3,1,37,2,2,2,0,1,0,72203,79883,81043,71385,74021,64443,6901,8333,5965,2572,7335,10308,0
200000,2,2,2,39,-2,0,1,1,0,1,0,54325,48830,54064,52255,52948,0,8127,1384,4189,10046,0,1
50000,1,1,2,28,0,2,-1,-1,0,2,26798,27918,28366,26865,28434,27191,5300,1095,28366,26865,8034,2130,1
110000,1,2,1,29,0,0,3,2,0,2,0,0,0,0,0,60226,1593,1712,0,0,649,2187,1
500000,2,1,2,21,-1,1,1,1,1,0,242427,228871,227119,222681,213570,219998,242427,26594,7168,0,4030,28306,0
140000,1,2,2,38,0,0,0,-2,-2,-1,0,0,66241,0,0,54297,436,1992,11568,0,0,54297,0
70000,2,2,2,45,2,2,0,1,-1,0,56390,56110,50985,49630,46990,47279,0,2655,11028,5189,46990,5885,1
180000,2,1,1,21,1,0,2,1,0,-1,144459,133168,143570,135963,128571,128388,15197,5290,6346,3526,7203,128388,0
20000,1,3,2,44,-2,-2,-1,0,0,-1,0,0,5897,6653,5823,5935,0,0,5897,1893,403,5935,0
100000,1,2,2,21,-2,-1,-1,-1,0,0,0,34353,36183,34474,37041,36785,0,34353,36183,34474,6459,3313,0
120000,2,2,2,36,-2,-1,0,-2,-2,0,0,74612,79286,246,0,58680,0,74612,18251,0,0,12916,0
150000,1,3,2,46,-1,-1,0,0,2,0,0,95949,96973,96246,99330,89019,2371,95949,15443,7134,0,9775,0
150000,2,2,1,36,0,0,0,0,0,0,0,79156,90576,86327,88542,93965,1992,19931,21926,19958,23116,25420,0
80000,1,1,2,31,-1,-2,-2,-2,-2,0,19872,23,0,196,0,13693,19872,0,0,0,0,2521,0
150000,1,2,2,30,0,-1,0,0,2,0,68218,71296,70278,75532,72737,68988,14334,71296,3413,9568,1975,6536,0
50000,2,1,2,39,1,0,-1,0,1,0,42867,41705,37053,33715,31113,32511,3808,5190,37053,7347,3279,8609,0
80000,2,1,2,29,-2,-2,0,0,0,0,0,125,27345,30760,28005,28790,0,0,7868,1899,1131,6251,0
30000,2,1,1,35,-2,-1,-1,-2,1,0,0,5438,5512,0,5530,5002,0,5438,5512,0,73,989,0
30000,1,1,1,51,-2,0,-1,-1,-1,2,0,14985,16149,16779,15454,15235,0,3585,16149,16779,15454,0,0
180000,1,2,2,43,1,0,-2,-2,-2,-2,34501,31348,0,0,168,0,0,7082,0,0,0,0,0
70000,2,2,2,40,-1,1,1,-1,0,-1,12519,13306,14158,14798,13403,12776,12519,540,1230,14798,2397,12776,0
140000,2,3,2,43,1,2,0,0,-1,-2,56007,55537,56804,52260,50672,66,0,1337,5888,10797,50672,0,0
130000,2,2,1,27,-1,0,-1,0,-1,0,63850,64468,61356,62119,58630,62509,63850,10562,61356,17212,58630,2199,0
190000,1,2,1,38,-2,0,0,-2,0,0,0,63571,59245,0,48466,42671,0,9361,5242,0,3324,1450,0
80000,1,3,1,29,0,0,0,0,0,0,-2631,-2620,-2473,-2625,-2313,20763,1663,121,1457,1422,493,3824,0
160000,2,2,2,35,1,0,0,-1,-1,-1,27651,29226,27318,28791,30084,27031,1504,5226,5155,28791,30084,27031,0
280000,2,3,1,40,0,0,0,0,0,0,71157,74279,80920,85534,89999,95629,3582,8691,16552,6798,5686,7515,0
50000,2,1,2,34,2,-1,0,0,4,-2,26635,25009,23428,25076,24956,0,1468,25009,1318,3521,2744,0,1
390000,2,2,2,44,0,1,1,0,0,0,165974,153703,153037,140011,123766,131823,5176,0,0,33195,36335,9231,0
140000,2,2,1,37,1,1,1,1,2,2,87365,93140,99596,97757,84906,73642,8689,9334,0,8134,0,3763,0
160000,1,1,1,36,0,0,0,0,1,-1,95604,84202,90121,88590,79570,70709,10535,6443,6618,6336,6550,70709,0
90000,2,1,2,43,0,1,0,0,0,0,67358,65836,61185,53174,56386,62678,3259,2343,7682,13744,11060,4156,0
70000,2,2,1,21,0,-1,1,1,0,1,20409,18860,20950,20494,20453,19361,4442,18860,474,0,4332,0,0
210000,1,2,2,33,0,0,1,0,1,1,142062,157625,150356,137071,122534,116687,37649,22733,9849,34833,0,12120,0
50000,2,2,2,33,0,0,0,0,2,2,36481,33616,32629,31718,30233,28421,8284,4658,2528,1716,0,0,0
150000,1,2,2,42,2,-1,0,1,-2,1,76739,82391,77149,72109,0,64278,9126,82391,14295,6457,0,6741,0
100000,1,2,1,34,-1,2,1,0,-1,-1,79065,85408,84956,80557,74685,73178,79065,5778,8742,3041,74685,73178,1
230000,1,1,1,47,2,1,0,0,0,0,51047,47226,49507,53996,61626,65311,3711,1994,8431,15598,13420,7600,0
170000,2,1,2,21,0,0,0,-1,0,1,84929,89961,95072,91915,84944,90911,15810,18045,23187,91915,4509,9895,1
130000,2,2,1,31,-2,-1,-1,-1,0,0,0,35311,36082,38409,40516,38185,0,35311,36082,38409,4850,9610,0
90000,1,2,2,47,0,0,0,0,0,-1,16017,18056,18995,18853,20486,18855,3998,618,3431,2079,2734,18855,0
110000,2,2,2,33,1,0,0,0,-1,0,55267,49154,52904,49805,47993,42243,0,7841,10412,14621,47993,11287,0
20000,1,2,2,29,-2,1,1,2,1,0,0,10581,11140,11171,11357,11006,0,1256,1159,0,458,545,1
240000,2,2,2,21,-1,0,1,0,2,0,0,0,0,0,0,0,1145,1003,0,222,0,876,0
200000,1,2,1,21,0,-1,1,0,-1,2,119039,103655,104217,94224,96893,99865,21911,103655,2374,14324,96893,3100,0
200000,1,1,1,42,-2,0,1,1,0,0,0,90467,94356,86097,87956,80015,0,14759,1697,8743,19230,4773,0
20000,2,1,2,31,2,1,0,2,1,-1,10609,9759,10533,10314,11042,11065,106,0,2507,810,118,11065,1
280000,1,2,1,29,-1,-2,-2,0,0,1,-961,0,0,131350,134323,115662,572,0,0,28868,6265,8043,0
100000,1,1,1,34,0,-1,-2,0,0,0,84887,74095,2,68350,64769,60707,11428,74095,0,7878,14904,13414,0
160000,1,3,1,21,-1,0,0,0,-1,0,80584,76831,70705,72070,67675,67381,80584,16909,20859,15738,67675,12493,0
10000,1,3,2,21,0,0,0,1,1,0,2866,2987,2717,2582,2216,2361,352,313,146,247,0,314,0
80000,2,2,1,21,0,0,-1,-1,-1,-1,32044,29759,30544,27733,27970,25542,6350,5729,30544,27733,27970,25542,0
30000,1,2,1,21,-2,0,-2,-2,-1,-1,0,5885,0,0,6392,7059,0,477,0,0,6392,7059,0
50000,2,2,2,34,-1,-1,0,1,0,0,23259,23216,21956,20452,20089,17715,23259,23216,817,0,5384,3475,0
210000,2,1,1,51,0,0,0,0,0,0,0,0,0,0,0,35859,1924,1797,375,681,211,4074,0
30000,2,2,1,52,0,0,1,0,0,1,20720,22728,21463,20279,18196,19136,4625,2093,2107,2998,3287,0,0
70000,2,1,1,25,0,0,0,0,1,1,16205,18373,19775,19581,18075,17507,3270,1685,4259,602,608,364,0
150000,2,1,1,40,-1,1,2,0,1,1,134870,139225,148737,141469,147270,132027,134870,9967,0,27202,17536,3138,0
140000,1,3,2,38,-1,0,-1,-1,0,0,0,0,0,61259,70087,72447,1994,775,1164,61259,8542,2227,0
30000,1,1,2,50,0,0,0,0,0,1,19448,16970,17591,15232,13186,12355,1813,764,872,2854,2256,0,0
170000,2,1,1,36,2,2,0,0,1,0,138261,129385,138364,142027,127756,128939,7765,2239,21918,30212,0,20707,0
220000,1,1,1,52,0,0,0,0,0,0,133476,142039,133975,118340,119410,103944,25305,8273,37076,17324,35056,22553,0
100000,1,1,1,38,0,2,3,2,2,0,79228,72839,71454,62143,64663,62091,8971,5440,0,822,0,6673,1
60000,1,2,1,28,0,1,0,2,0,0,33448,33983,33070,34659,34779,35123,8582,0,4709,2386,5953,8384,0
150000,2,2,2,35,0,0,0,0,0,-1,0,0,0,0,0,0,1957,232,1575,1032,1023,2635,0
230000,1,2,2,32,0,0,0,0,0,0,0,0,34630,37479,38036,35858,508,900,5964,7826,3947,8248,0
120000,2,2,2,36,-1,0,0,-2,-2,1,0,0,38909,0,0,42778,2190,1960,3587,0,0,3875,1
190000,1,1,1,43,0,0,2,2,-2,2,141258,155860,169838,150656,0,143841,17848,20485,9430,14918,0,14282,0
50000,2,2,1,33,3,2,0,-1,0,-2,0,0,0,0,35209,0,0,0,1917,769,7248,0,1
160000,1,2,1,30,-1,-2,2,1,-1,0,92143,0,91904,102930,107721,92673,92143,0,4735,3825,107721,11199,0
120000,1,1,2,31,1,0,1,0,0,0,46850,44254,48239,43156,39023,39016,1289,9012,1022,1363,11155,8913,0
130000,2,2,2,49,0,0,0,0,0,1,52044,50887,53550,47032,47039,45126,7058,10864,4171,3346,3081,4282,0
110000,1,1,2,41,2,0,0,0,2,-2,81431,76409,76375,69168,73284,149,0,22102,7941,8255,0,0,0
170000,2,2,1,37,2,-1,-1,-2,0,-1,0,0,129064,0,120246,117816,0,1365,129064,0,17727,117816,0
190000,2,2,1,37,0,0,-1,-1,0,0,0,36851,32123,35243,32467,36503,640,3880,32123,35243,6872,8857,0
170000,1,3,2,39,-2,-2,0,0,-2,0,278,0,114272,112032,0,128725,0,0,18653,25730,0,21152,0
20000,2,1,2,35,1,-1,0,0,0,1,11435,11194,11412,10357,10909,11218,802,11194,3240,713,848,321,0
200000,2,2,2,53,0,-1,-1,-1,-1,0,30828,28074,27083,24575,27221,25678,5547,28074,27083,24575,27221,2183,0
100000,2,2,2,36,1,1,1,0,-1,-1,0,0,0,62140,55190,51216,0,0,0,5312,55190,51216,0
90000,1,1,1,21,0,0,-1,0,0,0,20006,21194,21816,21401,19356,20300,3672,4536,21816,3973,4841,2055,0
130000,1,2,2,21,1,0,0,0,-1,-1,47969,40966,41541,40155,37975,36849,0,11914,7199,7865,37975,36849,0
100000,1,1,2,34,-1,0,0,2,2,0,0,47416,45303,51404,46835,46722,622,14217,2779,5686,0,7349,1
50000,1,1,2,25,1,0,0,0,0,0,14581,13567,12663,13956,14062,13210,0,2052,2658,3176,569,2069,0
180000,1,2,1,22,-2,-2,2,-2,1,0,0,0,103302,0,90209,88816,0,0,0,0,9602,17150,1
330000,2,3,2,27,1,-1,-2,0,0,0,143515,129001,0,139145,131757,122262,9739,129001,0,16224,19324,7554,0
220000,1,3,2,28,-2,1,0,0,0,0,0,161651,137249,132856,118092,129829,0,14918,32040,18176,24935,29380,0
230000,2,2,1,21,0,-1,-1,-1,4,-1,0,0,0,-2189,-2312,-2254,1521,1613,1436,1985,0,1044,1
100000,2,3,2,41,-2,-1,-2,-1,-1,2,0,66660,0,62877,65651,62017,0,66660,0,62877,65651,0,1
110000,1,1,2,22,1,0,1,0,-1,0,61308,55657,54816,49811,44190,44900,1795,13904,2666,13131,44190,8078,0
200000,2,3,1,24,1,1,0,0,0,0,99750,99125,97764,95397,107803,94729,6804,10301,28090,19587,13004,4739,0
90000,2,1,1,41,1,0,0,0,2,3,48497,52455,50509,52639,49783,54561,1421,5104,5045,3087,3789,5233,1
160000,2,3,1,42,1,0,1,0,-1,2,0,0,0,0,0,105508,0,1911,0,1091,2713,6059,0
160000,1,2,2,25,0,0,0,0,0,0,82403,85971,89129,97114,107791,119761,16856,17588,13134,26763,31950,19880,0
220000,2,3,2,40,-2,2,-1,-1,-1,-1,0,186347,183727,160252,171253,184027,0,9622,183727,160252,171253,184027,1
90000,1,1,2,26,-1,0,0,1,0,0,35705,38058,40630,37290,37749,38442,35705,3380,2050,0,6173,8857,0
90000,1,1,2,43,-1,-1,0,1,1,0,29071,32456,27449,30183,29561,29385,29071,32456,948,3104,1540,5985,0
100000,1,2,1,33,0,-1,-1,0,0,1,29050,31292,30172,26716,29904,31939,1474,31292,30172,7289,1335,3773,0
50000,1,2,1,44,1,2,2,-1,-2,2,22313,23955,25742,24766,53,27749,0,0,336,24766,0,2846,1
50000,2,1,2,48,1,1,0,-2,-2,-2,0,0,30083,186,0,0,0,0,5760,0,0,0,0
90000,2,1,1,29,0,0,-1,-1,0,0,21335,24521,22586,21405,21811,20241,3503,963,22586,21405,5115,5823,0
150000,1,2,2,50,2,-1,-1,-1,0,0,97203,93314,91830,97002,102299,101573,972,93314,91830,97002,11825,11925,1
190000,2,4,2,32,1,1,-1,0,-2,1,95014,86387,85719,85368,0,82970,9922,3503,85719,10731,0,0,0
150000,2,1,1,30,2,2,1,1,2,0,0,114980,116935,109837,120553,113776,0,5008,7328,2089,13438,15359,0
90000,2,1,2,36,-1,-2,-2,-1,0,0,29196,0,0,24859,22612,23974,29196,0,0,24859,3899,5555,0
200000,2,2,1,48,0,2,2,0,-2,0,97623,98455,99082,98367,0,95037,10993,4957,0,2957,0,8928,0
140000,2,1,2,32,0,0,-1,-1,0,0,58960,63901,63364,70902,70563,63007,8313,13743,63364,70902,13213,15460,0
60000,1,1,2,46,-2,-2,-2,0,0,0,0,0,271,35694,32879,35778,0,0,0,10648,2037,5931,0
80000,1,2,2,44,2,1,1,1,1,3,39907,39553,44079,43981,39354,40243,0,1244,0,3193,0,690,1
150000,1,2,2,28,0,-1,-1,0,3,-1,61437,62985,62295,62776,54512,52549,3242,62985,62295,14365,6203,52549,1
200000,2,2,2,34,1,0,1,0,-1,-2,34299,31658,31070,32514,31811,0,0,6132,476,975,31811,0,0
200000,1,2,2,21,0,0,1,2,-1,0,96588,102114,110051,111236,110554,111663,7303,6096,0,5225,110554,25672,0
200000,1,1,1,22,-2,-2,1,1,0,0,0,0,90584,89154,93906,86440,0,0,0,5334,18306,17866,0
20000,1,3,2,22,-1,-1,-2,2,0,0,14885,14620,0,13253,11787,11125,14885,14620,0,1350,3111,1628,1
100000,1,2,1,33,-1,0,1,1,0,-1,47316,44896,39747,38515,35304,33369,47316,6672,881,1255,8879,33369,0
210000,1,3,2,35,0,1,1,-1,0,1,45396,42289,43769,41789,46255,45367,5045,4349,2698,41789,6821,0,0
150000,1,2,2,35,0,-1,0,0,3,2,65911,65772,58082,64505,71414,76987,16400,65772,6246,15200,0,7815,1
500000,1,2,1,30,1,0,-1,0,0,0,154183,146102,136184,142441,155507,165382,10087,41131,136184,25674,7380,38899,0
200000,2,3,2,25,2,-1,-1,-2,-1,0,210000,210000,210000,0,210000,210000,0,210000,210000,0,210000,12234,1
150000,2,2,1,37,1,0,0,0,0,2,54795,59835,55009,61039,59229,58900,0,15428,13737,14084,5940,3120,0
10000,1,2,1,33,-1,-1,0,0,0,-1,0,0,0,3829,3606,3574,1046,2282,1732,946,494,3574,0
130000,2,1,1,23,0,0,0,0,-1,-2,100591,92079,93597,102641,91249,97,29051,14526,3683,12584,91249,0,0
500000,2,3,1,35,0,-1,0,0,0,0,209595,202674,209793,202466,185137,171966,6676,202674,20537,20271,19264,26640,0
100000,2,2,2,21,0,2,2,0,2,-1,41439,36706,41369,36818,36472,35610,5776,3752,2885,2320,3303,35610,0
100000,2,3,2,43,0,-1,2,0,0,0,61688,65101,60073,68828,68379,67989,3906,65101,0,13743,16837,15443,0
80000,2,2,1,47,1,2,0,0,1,0,58661,51773,49195,45439,43120,44832,5586,4840,9576,6583,719,1978,1
80000,1,2,1,30,1,-1,0,0,-1,-1,54463,49247,46301,43003,44310,40488,1709,49247,1484,5496,44310,40488,0
150000,2,2,1,51,0,1,2,-2,0,0,54095,57161,61478,0,50568,51993,11486,1391,6655,0,5195,6287,0
210000,2,2,1,32,-2,0,2,1,0,0,0,107571,117499,126326,115905,113758,0,5745,7877,12518,17643,10005,1
100000,1,3,2,23,0,0,-2,-1,-2,-1,79278,78519,0,67931,0,62097,15509,12832,0,67931,0,62097,0
100000,2,2,2,21,0,-1,-1,0,0,0,0,0,0,21057,19075,19085,1202,167,410,6122,4311,2674,0
140000,1,3,2,45,0,0,0,-1,2,-1,111136,116343,105421,89442,89226,94122,24358,28133,3417,89442,8225,94122,0
300000,1,1,1,59,0,1,1,1,0,-1,136932,135543,129262,125184,118928,120325,18265,12183,0,10655,16340,120325,0
170000,2,2,2,25,0,0,0,0,-1,-1,20208,20171,18681,20826,21149,22087,2155,3215,4529,2019,21149,22087,0
500000,1,1,1,44,1,0,2,1,-2,-2,340095,360409,321339,318134,0,0,9131,103597,11837,18538,0,0,0
130000,2,2,2,48,0,2,-1,0,-1,0,-702,-737,-692,59806,66745,63086,1101,0,1506,15742,66745,17036,0
200000,2,2,1,33,0,0,1,1,1,0,-2301,-2003,-1157,-1081,108932,108627,594,1392,0,0,9735,14962,0
90000,2,3,2,36,0,-2,-1,1,0,0,45986,0,48542,53126,48588,52758,8481,0,48542,4475,3524,9021,0
80000,1,2,1,39,-1,0,0,-2,0,2,32731,31685,30753,0,31533,33822,32731,8080,2082,0,5909,0,0
110000,2,2,1,23,1,1,0,0,-1,-1,50883,59551,55781,59911,63226,65752,3127,6759,5069,13734,63226,65752,0
100000,2,1,2,32,-1,-1,-1,-1,-1,-2,0,0,0,23476,21690,0,593,1665,100,23476,21690,0,0
40000,2,2,1,46,0,1,2,-1,-2,0,33501,35475,33898,33989,0,35439,4984,0,2099,33989,0,3448,0
50000,2,2,2,21,1,1,1,0,0,0,10568,11956,10897,12059,13407,12611,1059,0,927,1044,2092,697,0
80000,1,1,2,36,-1,0,0,-1,-1,-1,0,0,0,0,41257,39521,373,92,542,1709,41257,39521,0
120000,1,1,2,25,0,0,-1,1,1,-2,-4947,31697,32504,30993,28795,0,1804,2220,32504,2180,2153,0,0
350000,2,2,1,21,2,2,2,2,-1,-2,169587,159150,156429,157457,174767,0,2263,9221,18346,17164,174767,0,1
200000,1,2,1,35,0,1,1,0,1,1,0,0,0,0,0,0,723,0,0,1668,0,0,0
330000,2,2,1,34,1,0,0,0,-2,0,164648,177985,152890,139102,0,120421,5974,23139,33896,21335,0,31673,0
80000,1,2,1,28,0,0,1,1,1,1,43634,38637,37205,33574,33486,34582,4538,8230,1016,1982,2712,736,0
130000,1,2,2,34,0,0,0,1,0,0,76577,82873,71724,77936,79048,90781,7401,2566,19622,5310,21691,26728,0
130000,2,3,1,36,2,0,-1,-2,-2,-2,109767,111306,116230,0,0,0,0,30472,116230,0,0,0,0
80000,1,1,1,21,0,2,2,1,2,0,40024,37851,39909,36069,37972,39878,5592,0,760,841,4268,6656,0
170000,2,1,2,40,0,-1,0,0,1,1,99997,91651,85739,84489,86449,79356,18609,91651,4822,13343,7855,9288,0
130000,2,1,2,35,-1,0,3,3,1,-1,63407,73530,68769,62892,61042,63398,63407,2400,0,1817,2037,63398,0
120000,2,2,1,39,2,0,-1,-1,-1,0,107313,106615,116999,103051,94063,91265,0,22698,116999,103051,94063,11386,0
10000,2,4,1,38,0,0,0,-1,0,0,3753,3952,3479,3509,3211,3009,1105,691,814,3509,956,357,0
260000,1,2,1,34,-1,-1,-1,0,1,-1,55798,53299,52738,55701,51207,51109,55798,53299,52738,12403,2072,51109,0
50000,2,2,1,46,0,-1,-2,1,0,2,20730,20711,0,21256,21628,23936,1532,20711,0,236,1534,2026,0
110000,1,1,2,29,2,-1,-1,-1,-2,-2,40344,37805,37680,41169,181,0,4289,37805,37680,41169,0,0,1
200000,2,3,2,21,0,-1,0,-2,0,0,118454,110566,103901,0,98280,88656,23150,110566,16060,0,28565,14312,0
130000,1,1,1,25,0,1,1,1,0,2,0,0,0,0,84788,74070,1639,0,0,0,20382,7939,0
80000,2,1,2,38,0,0,0,0,1,1,40820,36907,36053,33187,34538,37472,10153,7408,9017,5592,712,0,0
50000,2,2,3,44,2,2,-2,-2,0,0,0,0,0,249,0,0,0,0,0,0,1455,1327,0
180000,2,3,2,26,3,2,1,0,0,0,149740,144994,142478,146515,147427,157118,2531,4065,7605,30715,30224,45464,1
210000,2,2,1,46,-1,0,1,1,2,1,131559,132650,135624,132411,148251,163325,131559,19025,5042,2036,10376,9449,0
100000,2,3,1,42,3,2,1,1,0,0,87373,83633,82199,73499,76329,83784,9037,7646,2668,5354,2585,14586,1
200000,2,2,2,37,-1,-2,-2,-1,0,2,120144,0,0,119862,111840,96546,120144,0,0,119862,16668,11464,0
100000,1,1,1,39,-1,0,0,0,0,2,0,0,0,0,0,38221,2769,1738,1686,1576,472,2456,0
110000,2,3,2,33,1,-2,-2,-2,-2,-1,31598,0,0,0,0,28693,0,0,0,0,0,28693,0
100000,2,1,2,36,-1,-1,-1,1,1,0,38075,34801,33042,33241,31809,28250,38075,34801,33042,0,1678,3828,0
50000,2,1,1,43,-2,-2,1,0,1,2,0,0,42762,39423,43805,41431,0,0,0,6087,4704,1915,1
10000,1,1,2,45,1,2,2,-1,0,0,7955,7824,8110,7284,8144,7403,643,757,379,7284,2232,501,1
290000,1,2,2,47,0,0,0,0,0,-1,33126,33133,32126,33680,35024,36108,3228,8513,7686,5542,6667,36108,0
120000,1,2,1,33,2,2,1,0,0,-1,0,0,0,0,0,77311,0,0,0,551,915,77311,0
150000,2,1,2,33,2,2,1,0,0,0,70226,73124,74942,80546,76936,67024,3123,2476,2925,12455,12910,6812,1
150000,1,2,1,32,-1,0,0,0,2,0,114557,121940,128682,115703,119382,120395,114557,22319,35670,17361,3761,35989,0
200000,1,2,1,38,0,1,0,-2,0,-2,118491,116657,126087,0,123386,0,17285,3565,11185,0,3957,0,0
260000,1,3,1,36,-2,-1,0,2,0,-1,0,171917,155676,165704,169000,146747,0,171917,41787,17724,45583,146747,0
50000,2,3,1,36,-1,-2,2,2,1,0,48680,0,42069,46721,41293,39102,48680,0,2806,0,3691,5613,0
300000,2,1,2,28,2,-1,-1,2,0,0,207636,186452,189840,194980,198250,190085,0,186452,189840,5904,6581,50390,0
220000,1,4,2,46,-1,0,0,0,-2,0,132542,123284,113492,115037,0,136854,132542,30979,13352,30568,0,5710,0
180000,2,1,2,33,0,-1,-2,-1,-1,-1,52181,53042,0,55157,53256,56302,14313,53042,0,55157,53256,56302,0
200000,1,1,1,26,-1,1,1,1,0,0,107526,118006,125319,117500,112886,100023,107526,10548,3683,11853,14401,23424,0
100000,1,3,1,38,3,1,1,2,-2,-2,37532,41674,44401,47246,0,0,1465,1095,1572,2654,0,0,0
50000,2,1,1,52,0,0,0,2,0,1,23318,25234,23821,20952,21053,19365,2550,7519,2881,1569,5415,1988,0
90000,1,1,1,26,2,1,0,0,1,-1,42048,38285,33382,29948,33352,30572,3493,1811,8389,3161,473,30572,0
120000,2,2,2,38,1,0,0,1,0,0,24170,25457,26086,28455,31006,34273,1471,4429,1668,1270,8834,1770,0
110000,2,2,2,35,0,0,-1,2,2,0,115500,115500,108729,103596,88496,76338,14900,19354,108729,9368,0,21581,0
90000,2,2,1,48,0,0,0,0,-2,0,43285,49384,48290,50741,0,49071,5297,2614,5879,14399,0,12561,0
150000,2,3,1,47,2,2,0,-1,-1,0,121980,135303,132029,122957,135680,143428,10594,0,31715,122957,135680,21821,0
180000,2,2,2,39,0,0,0,1,-1,0,0,0,0,0,0,0,1875,1650,1133,0,883,354,0
110000,1,1,2,36,-1,0,-1,-1,-1,0,64701,65866,69731,64388,60239,61916,64701,7562,69731,64388,60239,5778,0
50000,2,1,1,31,0,0,-2,-2,-1,1,0,0,0,0,6429,6194,700,8,0,0,6429,457,0
50000,1,2,1,39,1,1,1,0,0,0,24057,20693,20464,20239,20920,23910,463,1387,976,2374,1327,4473,0
90000,1,1,2,47,2,2,2,1,0,-1,48546,50655,44740,38486,43043,42198,2872,5043,2034,0,12179,42198,1
100000,2,3,1,37,3,-1,-1,0,0,-1,78702,79417,78368,71608,74073,76060,2182,79417,78368,6501,12616,76060,1
150000,2,2,1,39,1,-1,-2,1,0,-1,22809,24421,0,28283,29672,30580,1649,24421,0,2735,4922,30580,1
50000,2,3,1,41,0,0,0,-1,1,1,26253,26000,27412,23536,25806,24642,2608,2659,7145,23536,535,2635,0
