LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
160000,1,1,1,31,1,-1,-1,-2,-1,0,25530,23758,22552,184,23398,21174,924,23758,22552,0,23398,2292,0
80000,1,2,1,29,0,-1,-1,-2,-2,1,0,0,0,0,0,28696,1656,1635,746,0,0,1498,0
100000,2,2,2,49,0,0,1,2,1,1,0,0,0,0,0,0,523,537,0,0,0,0,1
50000,2,3,1,30,0,0,-1,0,0,-2,6525,5801,5233,5168,5417,242,1676,374,5233,733,1256,0,0
80000,1,1,2,23,-1,0,2,2,2,2,70050,69086,67209,57215,52071,49308,70050,11018,3813,5281,3967,0,1
180000,1,1,2,29,1,-1,1,0,-1,0,122150,119709,107998,99176,95196,98423,0,119709,2235,23154,95196,24649,1
130000,2,1,1,22,-1,0,0,0,-1,-2,53397,47560,43314,40380,38427,0,53397,13301,11099,2173,38427,0,0
110000,1,2,1,41,1,-2,-2,-1,-1,-1,-1564,0,0,57219,59814,60844,0,0,0,57219,59814,60844,0
50000,1,3,2,21,-2,-2,-1,2,1,1,268,0,48174,44687,44527,42421,0,0,48174,0,4324,1002,0
80000,2,1,2,35,2,2,0,-2,-2,0,62814,59210,54751,0,152,47692,0,851,5558,0,0,7785,1
500000,1,1,1,25,0,1,2,-1,2,2,298041,269977,242827,262582,255488,257241,72279,22614,20621,262582,0,27499,1
150000,2,1,2,21,-2,-2,-2,-2,0,0,0,0,0,0,37799,33944,0,0,0,0,7178,7480,0
120000,2,2,2,36,0,0,0,0,5,-1,69159,67099,76810,72035,72320,74815,18812,12264,18119,6833,7478,74815,0
150000,2,3,1,42,0,0,-1,-1,-1,0,105746,93569,85034,82204,74484,69711,18661,24968,85034,82204,74484,16991,0
110000,2,2,2,42,0,-1,-1,0,-2,0,-1965,-1777,-2018,-2090,40,-1688,217,2337,604,1426,0,1274,0
50000,2,1,2,31,0,-1,-1,2,4,4,0,0,0,0,0,30186,644,1733,586,0,0,0,0
50000,2,2,2,41,0,0,-1,-1,-1,1,0,0,0,0,0,0,1304,937,2734,778,2441,0,1
90000,1,2,2,30,0,0,0,0,0,0,40622,46054,51605,56285,54068,53933,12148,7728,2305,7192,4433,10204,0
310000,1,3,2,41,2,0,-2,-1,-1,-1,200952,220917,0,242220,222803,245057,14868,26507,0,242220,222803,245057,1
130000,2,3,1,36,0,-2,-2,-1,-1,0,27352,0,0,30281,30717,30202,7141,0,0,30281,30717,7991,0
20000,2,2,2,26,2,0,-2,-2,1,0,9995,10867,0,0,14794,16866,599,1516,0,0,0,4285,1
160000,2,1,1,21,0,0,1,0,-1,0,41303,42832,47403,51419,48971,47871,1650,1681,4117,7547,48971,10773,0
200000,1,1,1,45,-1,0,0,0,0,0,42176,41426,38853,36627,40082,39295,42176,5466,1962,7714,2216,3044,0
70000,1,2,2,31,-1,1,2,0,1,0,0,0,0,0,0,0,272,0,0,993,0,504,1
80000,1,2,2,37,4,-1,-1,-2,-2,1,0,0,0,173,0,42192,0,190,1385,0,0,0,0
500000,2,2,1,21,-1,0,0,1,1,0,0,250804,239835,234926,205879,212972,339,23872,50495,3050,8208,21124,1
20000,1,3,2,23,0,0,2,2,1,0,8794,8051,7374,6796,6985,6686,843,1444,127,0,270,654,1
100000,2,2,2,37,1,2,1,0,0,-1,55825,52943,50768,50709,49695,47645,0,1642,1333,9836,5538,47645,0
140000,1,3,1,21,1,0,1,1,1,0,55923,56774,57299,60149,65876,68808,4300,9126,4568,3662,1983,18251,1
90000,2,2,2,56,-2,-2,-2,-2,-2,0,0,0,155,0,0,20023,0,0,0,0,0,2420,0
80000,1,3,1,34,4,2,0,-2,0,0,40651,44326,42990,0,46044,48138,3722,547,1898,0,9238,9431,1
230000,2,2,1,38,0,-1,0,0,0,1,97155,97891,91582,89096,89945,96816,9723,97891,23235,19200,6455,9315,0
160000,2,1,2,41,1,0,0,0,0,-2,126591,124201,108395,103428,109534,0,15087,15122,9618,4903,24597,0,0
100000,1,1,1,33,0,-1,-2,1,1,1,-2621,-3025,201,-3039,29595,27829,1999,1153,0,0,1391,1954,0
200000,1,1,2,21,2,1,0,-2,-2,2,113046,106732,122291,0,0,139030,1961,11773,18672,0,0,0,1
240000,1,1,2,28,-1,0,0,-1,1,1,82891,87089,80385,89668,85204,93743,82891,4941,15101,89668,0,1491,0
140000,1,3,1,42,1,0,0,1,1,2,0,0,0,0,0,69942,0,1196,375,0,0,6933,0
90000,2,1,1,38,0,-1,0,0,0,0,30559,27990,30553,33528,35254,32317,7198,27990,3210,8541,10164,1039,0
50000,2,1,2,32,-1,0,-2,-2,0,1,28434,30746,0,0,25440,23166,28434,8164,0,0,5212,0,0
190000,2,2,1,27,1,1,1,0,-2,0,43285,46580,49579,54174,0,62605,617,2423,0,4199,0,9865,1
150000,1,1,1,34,-2,-1,0,2,2,-1,0,81859,76076,82021,86440,85405,0,81859,10527,0,3762,85405,1
50000,2,2,2,29,-1,-2,-2,-2,-2,2,29161,121,0,0,0,27682,29161,0,0,0,0,2354,0
280000,1,2,1,32,0,0,-2,-1,-2,0,177560,166370,71,177852,0,150226,24255,23778,0,177852,0,39202,0
190000,2,1,1,34,0,0,0,2,1,1,109237,109697,119656,104931,93608,97365,9383,28615,30133,4534,10524,0,0
50000,1,1,2,43,1,-1,2,0,0,0,22900,25754,27403,28651,25021,26458,0,25754,1668,4770,2701,4261,0
300000,2,1,2,33,5,5,5,4,-1,-2,0,0,0,0,0,101,0,0,0,0,516,0,0
210000,1,1,2,34,2,0,0,0,0,0,0,0,0,92438,93860,90134,0,1840,1599,16067,5647,21423,1
300000,2,1,2,34,-1,-1,2,0,0,1,105515,112380,107689,115271,107837,111821,105515,112380,6292,4045,10906,7737,0
220000,2,4,2,33,3,-1,2,-1,-2,-2,125194,114048,118872,131199,0,0,2521,114048,8441,131199,0,0,1
80000,2,2,1,31,-1,-1,-1,1,0,0,42572,41706,38713,36024,37514,40252,42572,41706,38713,0,4598,5313,0
300000,1,1,1,44,-1,-1,-1,-1,-1,-1,26937,28265,30160,28817,28842,26273,26937,28265,30160,28817,28842,26273,0
100000,2,1,1,49,0,0,0,1,-1,0,63971,56545,54988,52855,56518,51552,17766,8735,14819,4766,56518,8853,0
50000,1,2,1,40,0,-2,-1,-2,-2,-1,0,0,31664,0,242,33509,406,0,31664,0,0,33509,0
60000,2,1,1,29,0,0,-2,-2,-1,-2,12269,13409,0,0,13276,0,1414,3760,0,0,13276,0,0
10000,1,1,2,40,1,0,1,0,0,-1,7580,7077,6419,6073,6058,5837,279,2053,0,1238,1638,5837,0
150000,2,3,1,42,0,0,0,-2,-2,-2,67613,68101,60001,0,0,0,9669,15111,12263,0,0,0,0
150000,2,4,2,30,0,0,-2,-1,1,0,50561,46158,0,41779,40982,46590,11483,10042,0,41779,1124,3734,0
200000,1,2,2,49,0,0,1,0,-1,0,0,0,0,128225,120061,119378,67,900,0,36417,120061,3702,0
210000,2,2,2,33,-1,0,0,0,0,3,83927,87080,86880,87529,83006,80161,83927,15338,8485,23438,7268,6483,1
160000,2,2,2,29,0,1,0,-2,-1,-1,81983,77455,68567,0,68738,69718,11004,5598,17657,0,68738,69718,0
50000,1,1,1,30,0,0,1,0,0,0,0,0,0,0,0,19734,469,1650,0,1446,611,1120,0
60000,1,1,2,24,1,0,0,0,0,-1,15521,14862,16084,17214,17936,18549,1283,2596,1079,4198,4105,18549,0
90000,1,1,1,32,2,1,-2,-1,-1,-1,52520,49913,0,61876,52614,49743,0,1853,0,61876,52614,49743,0
250000,1,1,1,41,-2,2,1,1,-1,0,0,81272,74082,75469,77893,76492,0,4219,6329,0,77893,8925,0
270000,2,2,1,39,1,1,0,-1,1,0,0,0,0,99111,102183,105149,0,0,1856,99111,0,23125,0
40000,2,3,2,38,0,-1,-1,0,0,0,20407,19387,17820,18181,18857,16852,2376,19387,17820,1151,3510,2361,0
130000,1,1,2,32,-1,0,1,0,0,0,-4684,-5344,-5117,-4569,34526,36160,2015,589,0,1591,8737,6233,0
190000,2,2,1,32,-1,0,2,0,2,2,0,0,0,0,0,0,2118,1505,0,1052,0,0,1
210000,1,2,1,41,-2,0,8,0,0,0,210,70332,76436,71284,79745,79258,0,9393,8875,19401,19970,21538,0
260000,2,2,1,31,2,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,2473,0,2604,1026,179,0
150000,2,2,1,45,0,-1,0,1,0,0,86359,82098,92898,92502,97789,98219,18509,82098,7265,7345,12332,7871,0
50000,1,2,2,37,1,-1,2,-1,0,0,44109,47964,45377,41510,44791,43519,0,47964,4790,41510,3973,9413,1
70000,1,2,1,39,-1,0,0,0,0,0,0,0,0,23496,21160,20233,1493,712,1812,2850,2921,3029,0
180000,2,2,1,25,2,-1,-1,-1,0,0,151439,156105,150202,139989,149831,160456,11970,156105,150202,139989,14426,30593,0
50000,2,2,2,43,0,-2,-2,-2,-2,2,29638,0,0,0,0,22048,4679,0,0,0,0,1153,1
150000,2,2,1,41,-1,-2,-2,-2,-2,-1,63347,0,78,0,68,48212,63347,0,0,0,0,48212,0
180000,2,1,2,31,1,1,0,1,0,0,87561,92845,89933,102987,93605,86821,4920,5540,14822,0,25685,10637,0
180000,2,2,1,33,0,0,-1,0,1,1,0,0,148232,141954,130278,116655,73,1643,148232,15177,0,9079,0
80000,1,2,1,30,0,0,0,0,0,-1,36001,35850,34806,33282,29286,27058,9894,6590,8929,7241,2536,27058,0
150000,2,1,1,25,0,0,0,1,1,0,-2572,-2718,-2633,-2376,67393,64700,509,944,791,0,1129,5739,0
90000,2,2,2,45,0,-2,-1,-1,1,0,21990,0,19903,20985,20776,18556,4643,0,19903,20985,581,1248,0
140000,2,1,1,36,-1,-1,1,1,1,0,0,0,0,0,0,0,157,265,0,0,0,149,0
70000,1,1,2,39,-1,-1,0,1,0,0,17111,17895,19921,21563,22696,24296,17111,17895,5804,0,4740,4959,0
100000,2,3,1,39,-1,0,0,0,-1,-1,0,0,0,44589,42261,39479,1906,644,266,4395,42261,39479,0
140000,1,1,2,41,0,-2,1,1,2,-2,68170,203,76596,68618,65499,0,16178,0,6619,0,6880,0,1
190000,1,1,1,32,1,0,0,1,2,0,112903,107787,105013,95184,82058,71430,3577,21128,28669,1046,6294,19954,1
50000,2,2,2,40,0,0,0,0,0,0,20727,23238,23304,20027,17923,18830,4751,3075,4437,3193,3684,3020,0
100000,2,2,1,38,1,-2,-2,1,0,1,0,0,0,0,0,48713,0,0,0,0,84,4783,1
150000,2,2,1,38,0,1,1,1,1,0,122411,111921,119383,111152,111575,99379,21976,0,0,12536,11869,28838,1
190000,2,3,1,40,-1,-1,1,1,-2,-1,0,0,0,0,0,108683,2138,2144,0,0,0,108683,0
270000,2,1,1,42,1,0,0,1,0,0,67146,60457,69153,64255,69217,65000,6612,2375,10941,1004,15234,13209,0
80000,2,2,1,25,0,-1,0,0,-1,0,32678,28663,25891,24254,26380,23711,7207,28663,3786,4545,26380,2487,0
170000,2,1,2,55,-1,0,0,-1,-2,-2,50824,50125,51001,53148,0,0,50824,8408,8141,53148,0,0,0
130000,1,1,2,30,-1,-2,-2,-2,-2,-1,23271,0,0,0,0,21985,23271,0,0,0,0,21985,0
160000,1,2,1,42,1,0,0,0,0,4,114861,128060,119684,118233,120592,110784,1509,14015,17307,5346,24393,7951,1
160000,2,3,2,23,1,1,0,2,3,3,58342,53860,53636,58638,60069,55354,4205,0,15271,4225,0,0,1
170000,2,3,1,41,1,0,0,-1,1,1,75232,76683,73931,73206,68227,59377,5480,16951,4963,73206,2409,3954,1
100000,1,3,2,24,1,2,2,0,-1,1,0,93573,87916,77644,84714,83450,0,8106,6987,10675,84714,0,0
100000,2,2,2,24,1,0,0,1,1,0,0,0,0,0,31714,34256,0,1224,511,0,0,2244,1
200000,1,1,2,33,-1,0,0,3,2,-2,0,0,0,0,0,0,1921,115,1365,0,0,0,0
130000,1,3,2,33,-1,0,-2,-1,2,1,0,0,0,0,72656,70932,124,76,0,1850,6129,0,0
100000,1,2,1,45,0,0,4,3,2,-2,82461,87629,76502,69512,66705,0,6121,11836,0,8139,4864,0,0
190000,2,2,2,38,-1,2,2,2,1,0,0,0,0,68965,75949,80535,1500,0,0,792,2898,4051,1
120000,1,2,2,36,2,-2,-1,-1,-1,2,79430,0,83759,86429,82177,86550,0,0,83759,86429,82177,2770,0
110000,2,2,1,42,-2,-2,-2,-2,-2,1,0,0,0,0,0,23517,0,0,0,0,0,2626,0
100000,1,2,2,27,2,1,4,3,-1,0,39840,38040,36037,38380,41474,43086,0,0,3729,0,41474,5166,0
140000,1,2,1,42,1,1,0,0,0,0,54241,51851,51004,48684,46405,46398,0,4911,4367,7636,6811,6417,0
110000,2,2,1,34,0,-2,0,0,1,1,13160,0,12692,13004,11878,12189,2970,0,3453,1005,638,252,0
180000,1,1,3,41,0,1,1,-2,-2,-2,39396,39616,36818,0,0,0,4151,3888,3703,0,0,0,0
100000,2,1,2,37,-1,0,0,0,0,-2,0,57775,53966,54485,53262,0,1492,7185,8548,13411,9902,0,0
150000,2,2,1,35,1,0,0,-1,0,0,39361,42108,38340,35459,33275,35454,0,2687,6599,35459,2327,9195,0
180000,2,2,2,26,1,-1,-1,-1,-1,0,123308,108064,115852,110262,103511,100518,13212,108064,115852,110262,103511,5065,0
140000,2,2,2,36,1,0,-1,-1,0,0,59427,52022,52206,49595,44171,41620,0,6530,52206,49595,10808,9352,0
100000,1,1,1,47,2,2,2,0,0,0,79958,76230,69181,65104,61070,59625,1325,6794,0,3739,12210,11044,0
70000,2,3,2,33,-1,1,1,1,0,2,35440,38544,37071,40042,44189,47479,35440,3459,1022,3122,3520,3926,1
500000,2,2,1,41,0,0,2,-1,0,0,288003,297867,257362,234330,220655,224689,29567,86127,0,234330,62391,28169,0
30000,2,1,2,47,2,2,0,2,2,0,0,0,0,20177,18479,16427,0,0,466,2234,1309,553,1
140000,2,1,2,51,-1,-1,-2,-2,0,0,0,0,0,0,0,0,775,2195,0,0,1741,31,0
110000,2,3,2,30,0,1,-2,-2,0,0,32018,28049,0,0,28082,26873,3583,3218,0,0,1355,5833,0
100000,2,2,2,35,2,1,0,0,0,0,60261,52134,47886,46696,47021,45376,4191,2895,13359,2103,10670,9911,0
90000,2,3,2,26,0,-2,0,0,0,0,38174,44,36213,34214,32385,30484,10230,0,7926,6411,8275,2897,0
80000,2,2,1,27,1,0,2,1,1,0,0,0,30420,26902,29257,28137,0,926,2627,1564,956,7296,0
130000,1,2,2,36,2,1,1,0,1,1,61967,62270,66524,72189,76251,77307,4702,3245,2137,17631,6882,9227,0
90000,2,1,1,46,-1,2,2,-2,-2,-1,-2368,-2349,-2452,185,0,53804,1027,0,0,0,0,53804,0
100000,1,4,1,24,-1,0,0,-1,0,-1,43327,44087,47452,52972,53900,56875,43327,8726,13506,52972,10986,56875,0
300000,1,3,1,36,0,0,0,0,-1,0,0,0,106342,114945,118366,114725,473,1165,5080,32928,118366,26740,0
150000,2,1,1,31,-1,-1,-1,0,0,-1,45170,47004,54013,46075,45887,45732,45170,47004,54013,10473,12096,45732,0
50000,1,3,1,24,-1,0,0,0,0,-1,0,0,24949,23932,22539,20740,1276,1991,6051,2733,2050,20740,0
100000,1,1,1,44,0,0,0,-1,-1,-2,31317,33007,36618,38751,35587,0,2015,2143,2033,38751,35587,0,0
50000,1,2,2,30,-1,2,2,0,0,0,44395,46632,48737,50893,45092,40770,44395,1713,5603,7129,11110,7205,0
240000,1,2,1,27,0,0,-1,0,2,2,92625,101192,100642,107981,111446,122029,3389,3288,100642,7758,11288,9939,0
130000,1,2,2,30,1,-2,-2,-1,1,1,72941,0,0,73008,74799,73583,4091,0,0,73008,6512,7315,0
150000,2,3,2,26,1,-1,-1,-1,2,2,76918,70977,70811,70269,75570,67416,4473,70977,70811,70269,8688,5395,0
100000,2,3,2,23,-1,0,-1,0,0,0,0,0,0,0,0,25000,2242,1109,1852,568,1443,4695,0
500000,1,2,1,27,1,0,0,-1,2,1,0,0,0,0,0,0,0,1392,115,1412,0,0,1
240000,2,2,2,24,-1,-1,-1,-1,-1,0,-931,-999,-1138,132402,130128,124916,821,1657,1195,132402,130128,16048,1
120000,2,2,1,37,0,0,-1,-2,1,1,48853,48672,45590,0,43451,46187,7598,8798,45590,0,4516,4454,0
160000,1,3,1,46,0,2,0,2,-1,0,0,0,0,0,0,0,1959,0,1596,0,349,982,0
300000,2,2,1,41,0,2,-1,0,0,0,0,-2743,152102,159484,145639,150820,75,0,152102,39545,12674,24183,0
140000,2,2,1,27,-1,0,0,0,0,0,0,25233,25314,25849,24350,22814,780,3474,6253,6302,7217,5882,0
400000,2,1,1,32,0,0,1,0,0,0,132609,124901,133146,136188,144951,167072,15554,36285,0,38547,19757,11407,0
250000,2,1,1,40,1,-1,0,1,-1,3,145598,133389,122228,119316,109325,99378,10074,133389,22164,10831,109325,5581,1
100000,2,2,1,47,-1,0,0,0,-1,1,28236,29229,29954,28830,28402,25827,28236,2730,5439,5437,28402,3029,0
120000,2,2,2,41,1,0,0,0,0,0,0,0,23843,23018,23603,24383,0,1058,5634,3512,1229,3219,0
240000,2,1,2,39,0,1,0,1,-2,-1,94812,85559,85578,92088,0,93381,16650,1843,10629,2697,0,93381,0
90000,1,2,1,30,0,0,0,0,1,0,38458,38450,35580,36945,40013,39419,5962,4120,1208,6702,3141,2796,1
200000,2,1,1,27,-1,-1,-1,0,0,-2,99010,88090,82591,73602,71445,0,99010,88090,82591,5043,5947,0,0
30000,2,1,1,33,0,0,1,-2,0,0,0,-1465,-1375,0,12072,12922,1624,867,0,0,2136,1867,0
110000,1,2,1,26,-1,0,0,-1,-1,-1,24950,26091,29239,28216,26022,26723,24950,2839,3978,28216,26022,26723,0
210000,2,1,1,37,2,0,0,0,0,1,191784,174409,151820,156748,150129,149910,12018,6545,8009,19492,28326,7733,1
300000,2,1,2,23,0,0,0,-1,0,0,167162,165680,165468,162590,158733,155352,8944,28129,11289,162590,41411,34011,0
50000,2,1,2,34,0,0,0,-1,-1,0,32675,34155,34363,34241,31763,28411,1655,9328,3318,34241,31763,6328,0
120000,2,3,2,47,0,0,0,1,-1,0,42211,39989,45090,50257,51423,54543,6957,5452,7545,5696,51423,11948,0
130000,2,2,2,41,0,0,0,-2,-2,-1,0,0,0,0,138,21908,388,268,443,0,0,21908,0
80000,2,2,2,52,2,1,1,1,0,1,74809,71313,64584,60519,62412,59939,7879,7909,4247,6356,11187,0,0
300000,1,1,2,34,0,1,0,-1,-2,-1,53924,52074,58296,60770,115,60206,10747,5337,16286,60770,0,60206,0
