LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
320000,2,2,1,48,1,2,2,2,2,1,132299,130912,132480,132414,121920,122605,0,367,0,155,2119,0,1
450000,2,2,1,24,0,0,0,0,0,0,273034,270874,272896,264390,0,262350,6914,9546,9476,35284,0,119555,0
280000,2,1,1,39,0,0,0,0,0,0,231302,228908,222711,221599,221244,216947,17791,3743,132934,115706,12084,32934,0
100000,2,2,1,23,0,0,0,0,0,0,40551,38453,37964,37280,35959,36280,3305,42013,4978,6346,35173,2080,0
30000,1,1,1,29,0,0,0,0,-1,0,-923,13893,13755,13560,13578,13623,0,455,1067,13496,13112,397,0
140000,1,2,1,32,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,233,0,0
300000,2,2,1,25,0,0,0,0,0,0,209901,213224,208859,202446,204795,204963,171522,16637,21967,13785,9924,110322,0
220000,2,2,1,36,0,0,-1,0,1,1,138842,141845,141620,142311,138838,138463,9746,11136,144410,9139,7100,2394,0
80000,2,1,2,38,-1,0,0,0,0,0,8156,8065,8917,6826,5526,5503,8308,787,491,499,233,283,0
80000,2,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0
200000,2,2,1,24,-1,-1,-1,-1,-1,-1,61527,55802,52823,52947,50387,49480,60281,51914,48486,51348,48219,47411,0
260000,2,2,1,44,0,0,0,0,1,0,85432,84850,92842,87132,85526,84707,2646,2763,4723,8655,0,5352,0
210000,2,2,2,34,0,0,0,0,0,0,-891,177769,177796,176414,169609,170501,0,36327,15313,19003,17272,10664,0
140000,2,1,2,44,0,-1,-1,0,0,0,76379,74068,73188,72352,72096,68052,3640,67220,64618,4024,2901,3680,1
200000,2,1,2,48,0,0,-1,-1,0,-1,111811,112713,113098,106930,101551,104228,3132,17773,107154,102991,7389,92060,0
90000,2,2,1,35,0,1,1,0,0,0,52460,52019,50976,49024,49130,49353,863,0,0,8981,52997,1863,0
150000,1,2,2,26,0,-2,-1,0,-1,-1,47070,45785,43959,41685,41854,44325,2074,0,40569,2458,42151,42863,0
220000,2,2,2,36,0,1,1,1,1,2,103624,-70,99317,95244,95996,94237,3936,246,5723,4860,495,346,1
130000,2,1,2,36,0,1,0,2,3,3,18066,18360,19885,16250,13634,15477,520,103,4100,154,503,0,1
550000,2,2,2,35,1,0,0,-1,0,-1,280833,278307,283012,-1606,265398,261652,0,17005,11944,171,11907,256870,0
70000,2,2,2,38,1,0,0,1,2,2,33106,30961,29501,30147,30006,28983,1877,3809,17418,154,322,0,0
510000,2,1,1,35,0,-1,-1,0,-1,0,324546,322219,325961,324036,322788,313960,7418,322787,328661,35692,298416,214723,0
240000,2,2,2,31,0,0,1,2,2,2,91984,88415,88485,88751,84590,88504,6056,4705,0,356,1351,485,1
140000,1,2,2,27,-1,-1,-1,-1,-1,-1,60153,58388,60493,63524,63486,60434,53163,56860,56405,61307,56874,55734,0
290000,2,2,1,37,-2,-1,-1,-1,0,0,171573,169372,165404,161020,153534,154391,0,156653,148543,157903,76832,16925,0
360000,2,2,1,38,-2,0,0,-1,0,0,0,228354,221116,222461,0,225668,0,16126,53536,224865,102,16942,1
60000,1,1,1,22,-2,-1,-1,0,0,0,0,49800,49826,49979,48813,49058,235,48944,50757,2687,1988,1862,0
130000,2,1,1,38,-2,-1,-1,-1,0,0,55454,53923,54049,55443,54633,53354,0,51129,54648,52078,2588,3951,1
100000,2,1,1,32,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1,2,2,47,0,-1,-1,0,-1,0,48717,48989,47647,46495,46540,46565,3496,44100,46368,4008,43105,3082,1
150000,1,2,2,47,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
140000,1,1,1,51,0,0,0,0,0,0,78074,78933,76293,-975,75045,73115,5356,6642,7526,0,5782,3481,0
290000,2,1,2,43,0,0,0,0,0,0,195140,195496,196513,191855,190109,184499,4888,7320,8459,8524,2016,15603,0
100000,1,2,1,24,0,2,3,2,2,2,34653,32089,34536,0,30125,30711,1446,0,519,0,418,912,1
160000,1,3,1,57,0,0,2,0,0,1,128558,127176,126355,124811,124190,124271,11413,15058,196,9053,12088,0,1
500000,1,2,1,47,0,0,0,0,-1,-1,244437,239645,236376,230719,224750,223262,17744,9364,18813,158041,203564,210460,0
90000,2,3,2,38,-1,0,0,0,0,0,40865,37839,39573,39402,36751,0,39800,19078,23959,1737,629,0,0
230000,2,1,2,34,1,1,1,1,2,2,113024,114004,114499,113512,108302,104088,0,4389,0,0,0,0,1
540000,1,2,1,27,1,1,0,0,0,-1,291856,285468,280460,276884,285992,282278,16524,15762,25086,50780,15391,274730,1
30000,2,2,1,38,2,1,0,0,0,0,11833,11567,12610,12580,12622,12519,152,356,1083,8361,654,7495,0
110000,1,2,1,47,-2,-1,-2,-1,0,0,74288,0,72339,72134,70451,72565,0,0,0,65855,3002,3937,0
30000,1,1,1,37,0,0,0,1,1,2,14495,14434,14150,14196,13651,13335,606,141,735,774,554,0,1
110000,1,2,2,22,0,2,1,-1,-1,-2,68176,66997,67806,65198,63994,63510,4959,0,344,66457,58831,0,0
40000,2,1,2,33,-2,-2,-1,-1,-1,0,10141,-321,10786,9967,10143,9731,0,0,9499,9271,9080,701,0
370000,1,1,1,38,0,-1,0,0,0,0,78573,81009,0,77510,74390,72316,2141,74761,0,7552,1070,21324,0
220000,1,3,2,26,0,-1,0,-1,-2,-2,177604,178252,181646,181889,180109,0,4099,168389,10353,167925,0,0,0
410000,1,2,2,50,0,1,2,2,2,2,366057,363896,371190,363628,358363,354926,18900,13561,9519,0,0,8056,1
380000,2,1,1,31,-2,-1,0,-2,-2,-2,159060,153757,150133,153459,152955,0,0,138818,11536,0,0,306,0
260000,1,2,2,31,-2,-1,-2,-2,-2,-2,59610,59227,55142,0,0,51728,0,54882,0,251,0,0,0
180000,1,1,1,36,3,1,0,0,0,0,151365,151322,151169,144860,149102,143929,0,2402,23332,109564,4437,108960,0
410000,1,3,1,46,-1,-1,-2,-2,-2,-2,369305,364865,-1655,0,351984,353897,356464,348138,0,0,0,0,0
210000,1,1,2,24,0,1,1,1,2,1,122411,124024,126357,119290,121629,119075,4905,0,2796,4632,0,2963,1
180000,2,2,1,35,-2,-1,0,0,0,0,94440,88347,91322,90024,84867,82689,0,81129,9534,8385,7717,4913,0
290000,2,2,2,35,0,-1,0,0,0,0,57387,49295,44244,45480,0,35351,6107,45198,2026,1513,0,988,0
160000,1,3,2,47,0,0,1,2,2,2,70674,71113,69865,71753,70037,71523,1544,1994,1401,2346,1484,2393,0
470000,2,2,1,28,1,0,-1,-2,-1,-2,264969,266190,248208,259031,252812,240151,7039,18558,233273,0,246952,0,0
230000,2,2,2,22,3,3,7,7,7,7,128482,121582,121551,119481,120862,123902,0,1247,4001,4284,0,313,1
360000,1,3,2,40,0,1,2,0,0,0,317209,309945,313867,311598,305251,303730,13976,11296,9325,19458,60903,24565,0
90000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,2,1,2,49,0,0,0,0,0,0,41859,38756,33276,25027,25947,32314,2812,1088,3763,3857,10683,2342,0
250000,2,2,1,29,-1,0,0,0,0,0,118739,117430,120430,117679,115652,110749,106876,2842,897,15207,870,3899,0
310000,1,1,1,42,0,0,0,0,0,0,85155,83167,82218,78464,78657,76113,1992,3242,4431,7186,5138,3882,0
170000,2,2,1,47,0,0,0,-1,-1,-1,67017,64894,64989,66997,66694,64863,31542,51332,4377,65934,64585,65692,0
240000,1,2,1,47,0,1,0,0,0,0,102850,105090,106602,105590,105743,99080,2787,0,5372,2935,9728,18106,0
50000,2,2,1,51,-2,0,0,-1,-1,-2,29129,30017,28760,27108,26190,0,0,2942,21161,27555,25583,47,0
170000,2,2,1,41,0,0,0,0,-1,-1,96778,94341,93448,94362,92409,89874,19891,46294,4583,2625,88642,82473,0
60000,1,2,1,25,-1,0,0,0,0,0,9758,9462,8138,9557,8542,0,9594,500,1133,362,242,321,0
110000,2,2,1,36,-1,0,-1,-2,-2,-2,18865,18322,-255,18336,0,19463,18681,617,0,0,0,0,0
140000,1,2,1,36,1,0,0,1,1,0,88804,89838,88623,85382,0,0,3541,17256,6274,3522,0,0,0
70000,1,2,1,43,0,0,0,2,1,2,19518,19798,19104,18969,18201,16056,773,484,1261,0,981,0,1
110000,1,2,1,27,1,0,0,2,1,1,30257,31888,30929,29897,28916,30313,1536,4533,928,405,977,1533,0
130000,1,2,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,155,0,0
340000,2,3,1,38,0,0,0,-1,-1,-2,153056,148991,149380,144872,142918,141419,8001,8022,19533,134184,139464,0,0
240000,2,2,1,35,0,0,0,0,0,0,66585,64281,64263,57557,62399,60919,10015,1117,2979,8630,4012,11817,0
100000,1,2,1,44,-1,-2,-1,0,0,0,86751,86603,0,90730,88299,87241,87929,0,0,12192,5049,2723,0
30000,1,2,1,51,-1,-1,-1,-2,-2,-2,6154,6655,6399,6049,5593,5279,6038,6068,6289,0,0,0,0
50000,2,2,2,22,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,220,0,179,1
390000,2,2,2,30,0,0,0,0,0,-1,168904,166808,172345,163237,151632,152493,170189,10878,7486,169071,1748,147388,0
190000,1,1,2,46,0,0,1,1,0,0,171166,172255,167281,165429,164181,165470,58233,6377,0,0,2341,32173,1
90000,1,1,2,34,0,0,-1,-1,0,-1,32178,30331,29570,29797,28769,28903,1227,2442,26867,28071,712,26244,1
130000,1,1,1,50,0,1,0,-1,0,-1,48774,48504,51288,53364,48705,0,10330,0,8494,49154,1697,0,1
50000,2,2,2,29,0,0,1,2,2,3,30742,30073,30890,30597,30712,0,1020,14485,1300,1130,0,0,1
160000,2,3,1,34,-2,-2,-2,-2,-2,-1,52981,0,47988,49162,47090,49668,0,0,0,0,0,48103,0
120000,1,3,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1,1,1,22,0,0,0,0,0,0,31628,30349,29147,29812,30223,28650,1118,30155,1740,1536,1233,1882,0
260000,2,2,1,36,1,2,1,0,0,0,161791,162170,157552,0,156985,157612,7877,0,2389,0,2365,6935,1
140000,2,2,1,22,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,2,1,1,36,-1,-1,-1,-1,-1,0,95436,95646,95584,91739,94153,93234,86688,90417,87091,84377,91291,5110,0
340000,2,2,1,22,-2,-1,-1,-2,-2,-2,127663,124590,-1316,119609,117160,120227,0,123303,178,0,0,0,0
70000,2,2,2,42,-1,-1,-1,-1,-1,0,37990,38882,37732,36194,36859,36590,35757,39032,35628,32954,34884,2194,1
160000,1,1,1,27,0,0,0,0,0,0,116938,117573,115198,116457,116206,114932,6603,8314,73742,8674,5965,5474,0
160000,2,2,2,22,0,1,1,1,1,1,86861,86469,85057,84604,82880,82932,3042,3123,0,3231,3966,0,0
80000,1,2,2,38,0,0,0,0,0,0,58257,58033,57232,56205,-1887,55111,6646,4469,23348,58843,0,1209,0
250000,2,1,1,55,-2,-2,-1,0,0,0,130766,0,123459,119128,121358,123171,0,0,117352,23097,2269,3088,0
220000,1,1,2,25,0,0,0,1,1,1,83980,84995,87383,80001,0,80396,1545,3382,4818,4108,0,1613,1
90000,2,1,2,35,-1,-1,-1,-1,0,0,49222,50030,48465,47394,46656,44440,49832,50911,45417,42588,3030,6723,0
220000,2,2,2,32,0,0,0,2,2,2,135137,132576,130512,128003,126802,126743,3405,3814,9881,804,962,2918,1
550000,1,1,2,55,-1,0,1,0,0,0,245772,248648,246972,231277,238226,230342,248917,23532,8215,8360,51152,23789,0
200000,2,2,2,33,0,0,0,0,0,0,134955,135205,134407,132942,-1555,121951,10831,13568,82701,1076,0,16248,0
90000,2,2,1,40,0,0,0,0,0,0,48166,45911,43715,43086,44879,44024,1047,581,2460,1827,2836,1497,1
290000,1,1,2,43,3,0,0,1,1,0,0,0,0,0,0,0,165,0,0,0,207,0,0
290000,2,2,1,24,0,0,0,0,0,0,70877,63999,67578,61722,54620,53071,9526,4591,8346,49612,52100,4740,0
40000,2,2,1,22,-1,0,-1,-1,-1,-1,16589,15528,15671,14236,0,14205,16515,1231,15621,13522,0,13158,1
370000,2,2,1,22,-1,0,0,0,0,0,51751,47482,40129,41488,41306,43776,50683,3202,673,28383,3795,1805,0
90000,2,1,2,44,0,0,0,0,0,0,68092,68065,67995,65971,65977,64599,6324,4816,5237,6923,1151,1700,0
120000,2,2,2,46,0,-2,-2,0,-1,0,60276,59054,59424,58277,59959,55682,25352,0,0,48779,57181,2215,0
310000,2,1,2,36,-1,-2,-2,-1,-1,0,137715,138708,137127,0,139646,139908,121894,0,0,97,134463,17648,0
80000,2,2,2,37,1,0,1,2,2,2,37141,36223,35890,36103,33852,34560,920,6975,725,170,1345,1226,1
60000,1,2,2,28,0,-1,-2,-1,-1,-1,25828,24578,0,22903,-1686,23550,3209,25068,0,21129,0,21382,0
70000,2,1,1,36,7,5,1,2,2,1,48923,49057,48201,48068,46063,0,1952,0,0,504,1729,0,1
120000,2,2,1,42,0,1,2,0,0,0,38919,36890,37465,35573,0,34448,4198,2150,308,1220,0,2642,0
70000,2,1,3,33,-2,-2,-2,-2,-2,-1,0,0,0,37700,35871,36167,0,0,0,0,0,35693,0
110000,2,2,1,22,0,0,0,1,1,2,26447,26020,25330,24292,26181,25439,305,800,1485,458,0,0,1
550000,1,1,1,40,0,-1,-2,0,0,-1,386205,379318,362046,357811,362405,366828,15794,347150,0,25099,13817,345524,0
170000,1,2,1,41,-1,0,0,0,0,0,87321,85736,84865,84124,83453,86183,88993,5756,5346,2642,48801,2991,0
280000,2,1,1,44,0,-1,-1,0,0,0,206776,206296,203282,204514,200912,202351,8401,204723,184106,25063,200846,5488,0
380000,2,2,1,52,0,0,0,0,0,0,186315,178004,175218,170360,172492,170304,12089,9635,16695,20045,3597,10697,1
90000,1,2,1,45,0,-1,0,0,1,1,34209,33843,34412,33442,31333,32594,2906,31832,3139,739,0,0,1
240000,1,1,1,30,3,0,1,2,2,2,177715,184002,185278,181701,180277,179340,3898,12229,0,0,0,0,1
110000,2,1,2,34,0,0,0,0,0,0,39135,38794,38345,-98,39427,39107,2805,1626,1382,72,5296,37056,0
180000,1,1,1,39,0,-1,-1,0,-1,-1,68804,65626,66409,68014,63953,61392,2664,66753,59480,2238,59276,54780,0
60000,1,3,1,26,-1,-1,-1,0,0,0,48185,47857,46636,46519,45274,45732,48082,44196,46009,43050,733,2431,0
120000,2,2,2,28,-1,-1,-1,-2,-2,-2,34640,34909,31423,0,30710,28733,34673,33999,31525,0,0,0,0
530000,2,1,1,41,0,0,0,0,0,0,84357,83860,85005,90026,82076,74979,58395,16337,14691,20128,4742,3384,0
150000,2,2,1,49,-1,-2,0,-1,-1,-1,24381,0,15630,17388,20595,14993,24565,0,2042,17456,20902,14892,0
360000,2,1,1,44,-1,0,-1,-2,-2,-1,198645,191794,187709,0,181754,173356,192199,31168,170087,0,0,153542,0
140000,2,3,1,47,0,0,0,0,0,0,128565,130328,127362,127027,127889,126221,3057,124485,24923,1914,13021,56268,1
120000,1,2,1,25,0,0,0,0,0,0,35264,34964,33908,30885,29659,28974,1154,847,1681,1644,1757,28324,0
150000,2,1,2,49,-1,-1,-1,0,0,0,82555,84993,84987,0,86206,83786,73867,76433,76533,0,2327,2836,0
90000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,186,0,5,0,125,0,0
360000,1,1,1,24,0,0,0,-1,-1,-1,114053,103239,104084,101561,112512,102858,15385,3440,75624,99632,105966,99070,0
50000,2,1,1,31,3,1,1,2,2,2,13020,12927,13617,12994,12401,12154,0,671,356,0,349,0,1
90000,1,2,1,45,2,2,0,0,0,-1,28382,0,26545,24220,23032,0,830,317,2168,902,1398,0,1
190000,2,1,1,30,0,0,0,0,0,0,64260,64835,67960,64239,60756,60308,5578,2972,2368,2457,2556,1730,0
160000,1,1,1,25,-1,-1,-1,-1,-1,-1,105329,103650,104484,104309,101888,99318,104665,92440,101207,105977,95916,93255,0
80000,2,2,2,22,0,-1,0,0,0,0,61416,61524,59347,59433,0,57112,34403,57369,1697,5645,347,7305,0
90000,1,2,2,37,0,0,0,0,0,0,42742,42124,41391,39074,39049,38990,1165,4722,1198,2938,890,1826,1
70000,1,1,1,33,-1,0,-1,-1,-1,0,58560,59494,57246,56793,57457,57270,52847,3103,50477,55078,52409,8534,0
80000,1,2,1,32,0,1,2,2,2,1,48311,47314,45257,46202,45480,45643,1755,452,196,361,0,965,1
20000,1,2,1,37,-2,-2,-1,0,0,1,0,9606,9735,9189,8963,8895,0,0,9841,446,900,300,1
60000,1,2,1,36,1,0,0,0,0,0,22842,21757,21914,20959,20856,20223,559,586,342,1311,10174,724,0
90000,2,1,1,43,-1,0,0,0,0,0,50154,50109,50903,50368,48029,46056,50830,5639,3605,6653,896,17609,1
230000,2,2,1,22,-1,0,0,0,0,0,121054,130725,0,119754,121300,118123,107314,7246,0,27691,5570,2793,0
550000,2,2,2,46,-1,0,0,0,-1,-1,168826,159329,148082,146446,143040,148676,154239,14618,30922,120904,140035,132117,0
550000,2,1,2,30,0,1,0,0,0,0,349164,345390,326414,323789,336100,344502,4561,11657,29395,54054,11180,10291,1
120000,2,3,1,44,0,-1,-1,-1,-1,-1,52529,49328,49158,48467,48016,48609,1196,47469,47176,43985,46553,47748,0
120000,2,2,2,34,1,0,0,0,0,-1,41786,41266,40251,39076,38928,37334,693,10689,5689,4620,1306,37003,1
140000,1,1,2,59,-1,-2,-2,-1,-2,-2,46116,44918,44180,42749,43368,42724,41390,0,0,41026,0,0,0
20000,2,1,1,47,-1,-1,-1,-1,-1,-1,13263,13408,13185,12789,12493,12866,12328,13146,11940,11450,12287,11641,0
280000,2,2,1,59,2,0,0,0,0,-1,152808,151908,153168,150175,153027,145686,0,19308,3123,5638,16942,134671,1
310000,1,1,2,27,2,1,0,0,0,0,132044,130384,135811,134785,0,128335,2762,3776,4088,14761,66,1761,1
40000,1,2,1,33,-1,0,0,0,0,0,28001,27434,27629,27591,27876,26922,27923,15902,1090,391,4381,26363,0
60000,1,2,1,43,1,2,1,0,0,0,27082,24958,24842,23783,24392,24178,0,495,0,12813,24183,4497,1
150000,2,2,2,36,0,2,1,1,1,1,146084,145592,146080,144048,144836,143652,11124,4403,0,0,7014,0,1
270000,1,1,1,45,0,0,0,0,0,0,132321,139090,134972,129602,132187,126689,10519,6306,5651,8648,9455,14244,0
380000,1,1,2,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,313,0,0,0,0
290000,1,1,1,30,0,0,-1,0,0,0,83089,81929,81163,82603,82612,77386,15073,2789,74724,5759,10230,2509,0
150000,1,1,1,35,-2,0,-1,-2,-2,-2,83577,82989,83153,80820,78377,78801,0,5050,83906,0,0,0,0
50000,1,2,2,44,0,0,0,0,-1,-1,26786,26427,26953,27154,27649,26487,2446,1060,25288,23776,26698,25622,0
200000,1,2,1,55,0,-1,0,0,0,0,35235,31723,29442,32631,35474,32816,802,30279,1465,1738,1504,5530,0
30000,1,2,2,28,0,-1,-1,0,0,0,5833,6020,5654,4993,5356,4994,599,5411,5165,746,70,194,0
70000,2,1,1,22,1,0,0,1,1,1,36114,36868,35825,34036,33982,32584,1001,1532,1477,1758,984,1942,1
310000,2,1,1,29,0,-1,0,0,0,0,225033,227926,221831,223313,221799,223151,11086,214111,12123,9493,98249,5173,0
110000,2,1,1,22,2,2,2,0,0,0,77478,77303,-1080,74019,73278,72081,0,0,22,1680,8274,2317,1
50000,2,2,1,41,1,5,2,1,2,2,22990,24491,23634,23199,0,23202,759,200,0,0,0,535,1
200000,1,1,1,47,0,0,0,0,0,0,103068,98784,105208,104878,105138,104521,5187,9119,48761,5241,5414,4788,1
150000,2,1,1,31,0,1,0,1,1,1,71135,73692,73854,68326,65439,64994,2152,594,63135,676,2620,0,1
160000,2,1,1,40,1,1,0,0,0,0,54621,49914,48209,47745,47983,47709,1598,2175,4019,3883,931,33697,0
100000,1,1,2,26,0,2,2,1,1,2,0,0,0,0,0,0,299,0,0,0,0,0,1
120000,2,3,2,40,-1,-2,-2,-2,-2,-1,87847,0,0,0,0,80765,82230,0,0,253,0,81316,0
140000,1,2,2,28,-2,-2,0,0,0,0,64118,63370,62838,61026,61567,59836,0,0,2319,4553,2922,2246,0
80000,2,1,2,43,1,0,0,0,0,0,47630,47295,48363,48272,46441,47602,0,1541,2060,8036,1880,1643,0
130000,2,1,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,1,1,2,26,-1,-2,-2,0,0,0,36130,34002,33415,29021,30446,30668,36608,0,0,474,977,2243,0
460000,2,3,1,24,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,213,0,0,0,0,0,0
80000,2,2,2,36,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,107,0,0,0
180000,1,2,1,34,0,1,1,0,0,0,99476,102395,101617,96031,94038,94359,1899,0,0,2888,1704,5138,1
170000,2,2,1,26,-1,-1,0,0,-1,-1,69328,65540,67950,0,61713,62311,69759,62710,13913,0,62430,57873,0
150000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,179,228,192,238,31,0
