LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
10000,1,1,2,21,-2,-2,-2,-2,-2,-2,63,146,175,188,161,170,0,0,0,0,0,0,0
400000,2,2,1,26,-1,-1,-1,-1,-1,-1,-20000,20070,23413,32877,43788,62430,0,16863,19352,35259,42065,66010,0
80000,2,3,2,42,0,2,1,0,-1,-2,50664,50627,41699,43169,37181,39431,0,41385,2184,600,0,2837,1
250000,1,2,1,56,0,-1,0,0,0,0,197151,173061,181498,190590,198241,199852,98145,34921,0,0,179340,37396,0
100000,1,1,2,36,0,0,0,0,0,0,63331,58952,64213,70472,75250,73141,3621,19992,0,2998,3486,0,0
180000,2,1,2,29,0,0,1,0,-1,0,73142,81586,73825,81498,74568,69915,26555,76861,18217,0,8299,7871,0
190000,2,3,1,34,0,-2,0,0,0,0,52509,46652,40546,38940,45903,58071,0,1484,6363,16935,0,3949,0
60000,2,1,2,49,0,0,0,0,0,0,25528,22550,26701,20413,22098,22214,4091,3357,1554,632,2388,0,0
500000,2,3,2,30,0,0,-1,0,-1,-1,230440,215608,260003,235230,224548,247490,184390,211834,16936,214660,9976,30376,0
300000,2,2,2,28,0,0,0,0,0,0,143417,133161,101918,102108,75657,81179,68961,25359,5319,16698,31390,24723,0
450000,2,3,2,31,0,0,0,0,0,-2,141851,146108,143395,128673,124226,139194,0,23920,17078,24196,7147,11048,0
390000,2,2,2,27,0,-1,0,0,0,-2,-19500,-19500,-19500,65,-12050,14772,0,0,0,2,0,875,0
220000,2,4,1,37,0,0,0,0,0,0,93472,103383,95600,104516,122564,112056,0,19823,21061,42812,2543,7876,1
430000,1,2,1,52,-1,-1,-1,-1,-1,-1,382148,342843,356746,307755,300309,300803,308199,298254,366447,300318,310766,307976,0
30000,1,2,2,39,0,0,0,0,0,0,26571,27237,26812,27727,27369,23733,0,7302,1573,2179,642,8921,0
60000,1,2,1,33,2,2,2,2,0,3,17164,19562,16560,12584,9706,9934,532,1643,0,0,0,256,1
20000,2,2,2,33,0,0,0,-1,0,0,8867,7789,5789,3280,4422,4812,179,1402,5317,110,360,282,0
100000,2,2,2,21,0,0,-1,0,0,-2,96653,96810,103705,98542,100319,92724,0,30437,15734,106238,3927,19915,0
130000,2,3,1,44,0,0,0,-1,0,0,69747,61454,51274,44035,51980,47385,0,0,53988,0,17433,0,1
90000,1,4,1,35,2,0,2,2,2,2,76210,72484,71433,65299,74098,74468,0,0,2655,0,0,3253,1
340000,1,2,2,34,2,0,2,2,2,0,167001,154037,154838,122852,127948,119945,29993,0,3544,0,24696,2310,0
120000,1,2,1,67,0,0,-1,-1,0,0,26534,27744,21877,20493,14084,0,1274,6794,22923,18185,2682,0,0
90000,1,2,2,39,3,1,2,1,2,2,48911,36690,41175,35863,39743,41471,0,0,1284,1252,0,739,1
190000,2,2,1,29,0,0,0,0,0,0,16637,24160,23950,29124,35575,19529,4578,2758,924,4276,10395,3327,0
40000,1,1,2,32,-2,-2,-2,-2,-2,-2,118,489,453,572,750,730,0,0,0,0,0,0,1
320000,2,1,1,47,-2,-2,-2,-2,-2,-2,5729,6221,5500,704,6064,2709,0,0,0,0,0,0,0
30000,2,2,2,37,-1,0,0,0,0,0,14263,12439,12630,12351,10411,11877,628,514,773,773,3847,11680,0
530000,1,1,1,22,-2,0,0,0,-1,0,232828,283128,298579,255772,305552,301296,0,299930,16990,96848,40772,0,0
300000,2,1,2,45,-2,-2,-2,-2,-2,-2,2581,5250,1809,567,4550,3636,0,0,0,0,0,0,0
60000,2,1,1,29,-1,-1,-1,-1,-1,-1,39592,36447,37462,38087,38396,42663,32391,37879,30363,38475,30981,45167,0
10000,1,1,2,54,1,1,1,0,0,0,4992,4891,4825,5406,5244,4711,254,232,232,0,0,0,1
330000,2,1,2,46,-2,0,0,0,0,0,55190,76745,68356,59947,60163,50871,1892,26881,3324,12382,8769,0,0
270000,2,4,1,32,0,0,0,0,0,-1,65583,47586,44541,74074,78874,59389,55802,5913,3104,13910,13322,5141,0
280000,2,2,1,48,0,0,0,0,0,0,155768,154617,128297,88946,120427,100381,23933,0,3201,12949,30702,10579,1
300000,1,2,1,37,0,0,0,-1,0,0,-1356,-5835,16936,-436,-776,0,0,0,16669,0,0,0,0
30000,2,2,2,44,0,0,-1,0,0,0,12491,15705,15586,17482,19172,18848,2082,2865,0,15786,2681,1002,0
120000,2,1,2,41,-2,-2,-2,-2,-2,-2,731,436,206,1714,471,1656,0,0,0,0,0,0,1
40000,1,3,2,28,0,-1,0,0,-1,0,10878,12397,13722,17363,14775,14643,472,12929,296,0,15615,5953,0
370000,2,2,1,30,0,0,0,0,-1,0,178792,190075,185041,215505,224549,247961,13645,189855,31809,10500,8425,46437,0
230000,2,1,1,46,0,0,0,-2,-1,-1,106328,91796,76885,70235,83344,79252,108172,86247,0,0,0,3791,0
100000,2,2,2,33,0,0,0,0,0,0,8257,10280,12116,9007,-1059,0,667,3178,1747,0,0,0,0
20000,1,3,1,32,0,0,0,0,0,0,5393,5421,5326,4777,4449,4511,891,276,0,905,0,334,0
100000,2,3,3,27,0,-1,0,0,0,0,105000,105000,105000,102333,92007,91294,6220,5857,3990,0,94149,14652,0
100000,1,2,1,40,0,0,0,0,0,0,25928,23409,19949,19574,25610,33538,2833,0,2772,511,0,2290,0
280000,1,2,2,56,-2,-2,-2,-2,-2,-2,2518,1056,2844,2960,4539,4119,0,0,0,0,0,0,0
240000,1,1,1,26,-1,-1,-1,-1,-1,-1,63049,45648,35586,45429,39943,47674,67817,48799,38291,48714,38272,41277,0
390000,1,4,1,36,-2,-2,-2,-2,-2,-2,579,1498,6552,5654,6979,917,0,0,0,0,0,0,0
160000,1,1,2,50,0,0,-1,-2,-2,-1,48922,60659,67661,74390,79203,77833,50850,0,0,64281,2693,3060,0
40000,1,3,2,35,2,2,2,2,2,1,15371,15300,13565,8619,7656,8575,0,0,445,154,0,245,1
270000,2,2,3,40,0,0,0,0,0,0,173851,158508,168346,185421,185548,189482,30486,30603,5452,4940,6025,5054,0
290000,1,2,1,26,0,0,0,0,-1,0,215777,217661,205659,175046,159710,141448,0,217016,33934,16404,4435,23994,0
200000,1,2,1,40,-2,-2,-2,-2,-2,-2,1369,3079,2245,3531,2111,2071,0,0,0,0,0,0,0
300000,2,1,2,34,-1,0,0,0,0,0,189679,175893,174805,195246,175865,186720,7678,66531,19535,13088,28440,180332,0
170000,2,1,2,45,0,-2,0,-1,0,0,45355,51845,41132,42715,42041,30969,2909,2134,43661,2254,0,6194,1
180000,2,1,1,47,0,-1,-2,0,0,0,111095,107637,98660,72893,65204,58934,5075,19015,13377,0,58500,10911,0
140000,1,1,1,61,0,0,2,0,0,-2,65340,65539,63099,56924,55472,70461,0,15241,3021,2113,1196,1815,0
10000,1,2,1,42,0,0,0,-1,0,0,1976,2339,2794,1965,2121,2036,337,107,2987,69,939,211,0
30000,1,2,2,39,0,-1,0,-1,0,0,4580,1184,307,-449,918,2461,0,0,267,0,948,157,1
10000,1,1,1,38,0,0,0,0,0,0,-404,312,1029,1020,875,1203,0,14,281,39,0,51,0
230000,1,3,1,32,-2,-2,-2,-2,-2,-2,3347,2078,3941,4343,1545,2579,0,0,0,0,0,0,0
100000,1,3,1,39,0,0,0,0,-2,0,54627,52105,48982,44171,35144,40701,9730,0,1074,3827,5700,2815,0
180000,1,3,1,33,0,-2,0,0,0,-2,-9000,-310,7488,11640,31704,37076,0,0,3324,643,0,10982,0
400000,1,4,1,38,0,0,2,0,0,-1,123126,113958,137186,134815,172075,175039,128791,0,0,5454,32970,0,1
80000,2,1,2,49,-1,-1,-1,-1,-1,-1,18992,14050,13021,16521,13406,19513,16515,15049,11109,16598,12858,16097,0
140000,1,2,1,26,1,2,1,2,2,2,139829,133861,134545,127363,135800,137284,0,5902,4692,0,0,0,1
290000,1,2,2,47,0,0,0,0,0,0,162686,171766,156314,188066,204975,207806,3532,7892,3542,9964,0,47757,0
70000,2,2,1,49,-2,-2,-2,-2,-2,-2,390,1330,89,844,80,1251,0,0,0,0,0,0,0
30000,2,1,2,35,-1,0,0,0,-1,0,19300,17148,16194,17202,18100,16944,3862,18257,0,2123,2321,13916,1
90000,1,2,2,21,0,0,0,0,0,0,60893,65016,60307,53382,48272,51426,5392,13997,3822,1763,8405,16089,0
50000,2,1,2,30,-1,-1,-1,-1,-1,-1,22981,23349,19602,18262,19755,19189,21875,21223,17193,18724,17817,17816,0
440000,2,1,2,48,0,0,0,0,0,0,205648,188361,175491,169683,155027,145001,12906,75349,11714,14809,0,0,0
320000,1,2,1,36,-2,-2,-2,-2,-2,-2,1457,3356,5159,2262,4110,1572,0,0,0,0,0,0,0
230000,2,2,1,26,-1,0,-2,-1,-2,0,122376,132503,130638,130487,106022,95018,8511,0,116781,0,7906,99871,0
370000,2,2,2,31,0,-2,0,0,0,0,138682,114436,85885,100175,122103,121185,15535,0,0,0,0,6436,0
320000,1,1,3,44,0,0,0,0,0,0,162536,181315,162425,167534,169684,171208,0,0,9407,24475,7172,0,0
60000,1,3,2,41,-2,-2,-2,-2,-2,-2,1186,467,57,961,725,238,0,0,0,0,0,0,1
390000,2,1,2,34,-2,-2,-2,-2,-2,-2,2381,7595,5174,3184,2188,5703,0,0,0,0,0,0,0
190000,2,1,2,32,1,1,2,2,2,1,82003,69945,64313,58088,64944,70268,0,3440,3002,658,906,1413,0
320000,1,3,1,32,0,0,-2,0,0,0,150625,170145,156718,157217,129141,125584,8850,5961,6346,0,56768,4017,0
390000,1,3,1,27,-2,-2,-2,-2,-2,-2,988,3281,3751,2935,2833,408,0,0,0,0,0,0,0
100000,1,3,2,52,0,0,0,0,0,0,51206,48565,50954,56389,53398,49887,5062,2038,12205,0,1954,2350,0
40000,2,2,2,33,0,0,0,0,0,0,15473,17788,16456,18894,20359,21537,413,0,3066,507,0,3572,0
70000,2,2,1,48,-1,-1,-1,-1,-1,-1,33524,32764,29378,34102,22970,28129,30569,32892,29786,36851,18823,24126,0
140000,1,2,2,51,3,1,2,2,3,2,28655,17372,11443,3605,6190,0,0,724,153,0,0,0,1
330000,2,1,1,46,0,0,-1,-1,0,0,77431,71939,71524,77366,59734,70311,2747,0,72899,68834,1652,10396,0
360000,2,2,2,32,-1,-1,-1,-1,-1,-1,316616,332012,311178,261359,230247,262556,338930,314960,336828,279017,224016,283605,1
10000,1,2,1,40,0,0,0,-1,-2,0,2134,2131,1630,1373,1457,1105,89,0,1326,87,143,34,0
180000,1,1,1,36,0,0,0,0,0,0,55039,54671,36111,29146,55248,61129,5446,14717,2566,625,1385,23011,0
140000,2,2,2,27,0,0,0,0,0,0,76903,66522,55252,42889,42127,46004,4139,0,10555,12975,931,6633,1
70000,2,2,1,39,-1,-2,0,-1,0,0,47733,47362,44637,43038,40862,40168,3554,975,36691,947,0,38194,0
40000,2,1,2,24,3,0,0,1,3,3,19126,18913,19646,18824,19692,22366,0,0,357,2295,1497,0,1
110000,2,1,2,47,0,-1,0,-1,0,0,-5500,-3374,2367,2516,-4601,0,0,0,2249,947,0,0,1
460000,1,2,2,31,1,1,1,0,-1,-1,129129,100072,63697,31661,29629,18383,114029,91997,11905,0,0,0,1
100000,2,1,1,38,-1,-1,-1,-1,-1,-1,4910,1391,-1928,9900,18839,8313,4271,1223,0,8577,16178,6976,0
180000,2,3,1,39,0,3,2,2,2,2,780,15325,13636,20410,24165,26070,12,0,0,821,343,3363,1
270000,1,2,1,33,-1,-1,-1,-1,-1,-1,243224,250776,247196,250226,231009,200311,213757,243936,258729,258633,246486,216023,0
120000,1,2,3,42,0,1,0,0,0,-1,3992,5197,3584,9217,18818,23867,3479,109,883,2754,0,0,1
510000,1,2,2,31,0,-1,0,0,0,-1,237379,245744,233706,240207,229963,225415,213181,51032,5114,7292,201371,74571,0
490000,1,2,2,44,0,0,-1,0,0,0,84245,38025,60239,34607,66416,96803,4664,0,3179,30152,9230,18759,1
80000,1,2,2,23,0,0,0,0,0,0,8470,8149,16993,15268,11580,7843,0,319,1166,2109,273,529,0
170000,1,2,2,37,2,2,2,0,0,2,84163,85859,73356,66414,61953,68679,1735,10593,3613,0,2810,0,0
90000,1,2,2,55,2,1,0,0,-1,0,54121,50988,48596,44288,51341,56690,19129,51509,16529,4487,0,2540,1
90000,1,1,1,26,0,-1,0,0,0,0,33686,31984,29663,34631,42250,45941,13243,1276,8778,4981,41513,3578,0
20000,2,3,2,29,-1,-1,-1,-1,-1,-1,5752,7510,6346,5405,3077,2334,5588,8121,5091,5253,3124,2389,0
220000,2,2,1,41,0,-1,0,0,-2,0,152785,147102,137711,122631,138107,145296,30759,0,0,2668,150863,7026,0
180000,2,2,2,38,2,1,-1,0,-2,0,144240,139204,131580,132211,137826,131314,0,0,5631,107540,0,0,1
20000,2,3,2,39,-1,0,1,0,-2,0,6013,6942,6197,6487,4960,6607,1578,0,491,323,1720,6666,0
90000,2,3,2,41,-1,-1,-1,-1,-1,-1,3663,467,2470,-4500,-4500,0,3052,435,2575,0,0,0,0
400000,1,2,1,42,0,0,0,0,0,0,3196,9446,45480,57589,48319,68550,199,1043,15370,4142,3142,2942,0
70000,2,2,1,47,0,0,0,0,0,0,53619,55223,59501,51337,49648,39792,8050,1468,12533,15811,9466,2149,0
50000,2,2,1,40,-2,-2,-2,-2,-2,-2,806,289,664,427,889,845,0,0,0,0,0,0,0
170000,2,2,1,34,-1,-1,-1,-1,-1,-1,104913,108980,115729,112953,121102,128043,107990,111952,110832,111532,124403,134741,0
530000,2,2,1,42,0,0,0,0,0,-1,233001,256549,248376,273551,318549,289269,239652,20474,5332,7568,0,6712,0
80000,1,2,2,54,-2,-2,-2,-2,-2,-2,787,31,1074,837,1438,263,0,0,0,0,0,0,0
250000,1,1,2,35,0,0,0,-2,0,0,60215,71015,62968,53648,54501,62155,5352,1816,0,0,2960,28757,0
290000,1,3,1,26,-2,-2,-2,-2,-2,-2,2736,2876,4247,509,3875,5196,0,0,0,0,0,0,0
70000,2,3,1,47,-2,0,-1,-1,-1,0,5415,4279,-97,5540,5522,2529,1369,3763,0,4559,488,0,1
280000,2,1,1,35,0,-1,0,0,0,0,53205,68975,89429,79946,87438,80984,1855,5480,16136,5777,86883,23032,1
120000,1,2,2,21,2,1,0,2,1,0,91455,91323,86038,89430,87072,87572,5616,0,4232,3885,0,3137,1
230000,2,1,2,44,0,-1,0,0,0,0,205285,198327,183834,183364,186167,177027,0,4172,21949,12454,151528,7768,1
230000,2,2,2,31,0,0,-2,0,0,0,9196,3022,18871,31787,44271,42871,370,1353,9079,0,1675,2993,0
190000,1,2,1,35,2,2,3,0,3,2,44475,42096,46805,52038,52806,55496,865,0,2419,1313,1460,2620,1
30000,1,1,3,39,-1,-1,-1,-1,-1,-1,23377,20610,24528,22393,18702,15869,25067,16840,21136,21118,17383,15746,0
340000,1,2,2,38,0,0,0,0,0,0,280543,287345,255263,265709,261541,219461,65569,9064,124919,6972,42803,16074,1
100000,1,2,1,43,0,0,0,0,0,0,44092,37007,37044,37023,33139,34055,16197,1401,1718,890,1056,1910,0
60000,1,2,2,32,-2,-2,-2,-2,-2,-2,623,541,14,668,794,710,0,0,0,0,0,0,0
20000,1,1,1,41,-2,-2,-2,-2,-2,-2,239,110,32,172,222,131,0,0,0,0,0,0,0
210000,1,1,2,33,-1,-1,-1,-1,-1,-1,159787,168607,180134,181623,182133,160616,157002,154521,166871,190753,171728,176088,1
250000,1,2,1,43,0,0,0,0,0,-1,89702,82956,54730,65393,81576,66596,83592,7138,9970,32644,4448,3585,0
10000,2,4,2,42,-1,-1,-1,-1,0,0,2594,3612,3366,3565,3270,3623,185,1210,2976,3003,3287,3238,1
180000,1,2,2,27,-2,-2,-2,-2,-2,-2,2590,387,3046,2649,762,523,0,0,0,0,0,0,0
70000,2,1,2,46,0,-1,0,-1,0,0,45329,46483,52990,51075,50916,48026,18191,6839,43120,19837,55917,3007,0
240000,1,2,2,31,-1,-1,-1,-1,-1,-1,248288,231971,216268,239942,235823,239415,202817,229540,222625,247993,243141,207785,0
50000,2,2,1,44,-2,-2,-2,-2,-2,-2,755,329,138,399,980,226,0,0,0,0,0,0,1
260000,1,2,1,39,0,0,0,0,0,0,55768,51722,38964,64272,46572,21338,27803,0,11176,7749,10733,975,0
130000,1,1,1,54,0,0,0,0,-2,0,57531,55506,41744,26166,38897,16775,3379,0,0,5172,7126,662,0
450000,2,2,1,34,0,2,1,0,0,-2,221013,162603,215970,198940,193124,143079,0,3698,52510,2655,3105,0,1
40000,2,2,2,33,0,-2,-1,0,-1,0,25173,23312,18770,20952,22800,16699,2860,23647,498,22621,0,1070,0
110000,2,3,1,36,2,0,1,0,0,-1,46027,48106,50311,54756,60111,58617,43740,5596,2644,0,3628,694,0
40000,1,2,3,33,-1,0,-1,0,0,0,38643,37903,37347,35752,32668,29057,1728,0,863,39287,2956,23422,0
430000,1,2,2,44,0,0,0,0,-1,0,275495,268898,263753,238248,242652,239220,36559,278589,100171,15946,90769,28825,0
380000,2,3,2,21,0,0,0,0,0,0,298020,253278,240738,238843,256433,246007,19097,98448,24217,12401,14899,16603,0
80000,2,1,1,26,0,0,-1,0,0,0,13856,18048,17430,20699,32742,28514,1880,1061,6742,16781,0,905,0
250000,2,3,2,26,-2,-2,-2,-2,-2,-2,3874,649,2269,2535,3437,3166,0,0,0,0,0,0,0
330000,2,2,2,45,0,0,0,0,0,0,101416,103064,125424,99262,76691,112887,18394,4075,9344,5893,4437,4558,1
200000,1,1,1,52,-2,-2,-2,-2,-2,-2,1616,886,2048,2195,2153,2260,0,0,0,0,0,0,0
190000,2,1,2,35,-1,0,0,0,-1,0,110637,121440,127696,121162,123394,116722,16698,107846,0,5442,23413,94645,0
80000,1,2,2,34,0,0,0,0,0,0,28124,22974,15616,17647,12901,5287,889,1052,1704,1289,6291,998,0
30000,1,1,1,37,-2,-2,-2,-2,-2,-2,232,127,380,586,186,277,0,0,0,0,0,0,0
390000,1,2,1,47,0,0,0,-1,0,0,224119,223931,222436,230842,205690,187531,7139,0,225117,59114,34880,73898,0
400000,2,2,1,27,-1,-1,-1,-1,-1,-1,114309,99707,73437,63539,85145,87695,124721,90075,66459,61182,77912,70194,0
230000,1,2,1,38,-1,0,1,0,0,-1,79387,72287,51776,50246,35398,49232,80938,12263,2658,0,0,47693,1
110000,1,1,1,45,1,2,1,2,1,3,21721,27432,34807,39702,36352,33539,0,0,361,1215,448,804,1
110000,2,3,1,41,0,0,0,0,0,0,27222,22918,28305,24970,8020,13858,3358,1638,595,1480,368,0,0
280000,1,3,1,38,0,0,0,0,-2,0,126382,130644,150108,140129,157124,145935,8263,0,6787,0,4601,7553,0
390000,2,3,1,46,-2,-2,-2,-2,-2,-2,6704,1999,2966,6796,5173,2665,0,0,0,0,0,0,0
390000,1,2,2,21,2,2,1,3,3,2,92247,99828,109259,107451,68894,107258,1193,3101,4909,0,0,2553,1
300000,2,1,2,42,0,-2,0,-1,0,-1,154309,143649,125423,133024,136353,148581,124261,5539,123548,5957,0,7066,0
240000,2,2,2,30,0,0,0,0,0,0,139715,149193,146417,111536,121135,119992,29850,55885,19275,8115,32901,5972,1
30000,1,1,1,21,2,2,2,2,1,2,19262,21280,22476,22753,21820,23792,441,816,732,0,752,566,1
50000,1,1,1,41,-2,1,-2,0,-2,0,42048,38432,34595,32610,34262,36960,4665,0,2175,0,1279,0,1
400000,1,2,1,49,-2,0,0,0,0,0,256453,268986,272239,252443,264685,234544,14342,15014,17131,28069,15794,0,0
220000,1,2,1,35,-1,0,-1,0,-2,0,23952,35991,34305,43917,31343,38476,3940,0,4361,40336,922,38775,0
10000,2,2,1,45,1,0,1,0,0,-2,3145,3129,2541,3060,2146,1718,0,0,1138,142,152,0,1
30000,1,2,2,52,-1,-1,-1,-1,-1,-1,13432,13112,12594,12793,10848,13539,10833,13577,10358,14028,10874,13891,0
250000,2,2,1,49,0,0,-1,0,0,0,30843,16220,26406,21275,68918,65851,1864,0,2650,21471,1661,1986,0
10000,1,1,2,52,-1,-1,-1,-1,-1,-1,7626,6903,6437,7061,6312,4682,7770,6014,5811,6851,5589,4277,0
50000,2,4,2,43,-1,-1,-1,-1,-1,-1,40898,36284,39039,37574,37293,43433,42726,30978,32194,33761,34582,41817,1
200000,2,2,1,37,0,0,0,-1,-2,0,129004,115504,117582,101291,95052,86395,8694,0,95453,4349,18626,6844,1
260000,2,2,1,21,-1,0,-1,0,0,-1,-4275,1740,49601,57768,63298,85154,0,38,2168,51697,0,79176,0
240000,2,1,2,34,0,0,0,0,0,0,56887,40079,20532,16081,17429,18421,1556,2933,1290,2111,734,756,0
70000,1,2,1,28,0,0,0,0,0,-1,62892,63377,61520,58405,62521,57595,54368,0,20430,8109,22763,4347,1
270000,1,2,1,57,1,1,3,2,2,2,70941,62797,70813,71390,47547,46386,1026,0,3076,2297,1311,665,1
70000,2,1,3,34,0,0,0,0,0,0,19408,20764,19893,18907,15464,19898,8249,2449,886,2950,878,1655,0
100000,2,1,1,37,-2,0,1,0,0,0,101579,99835,92402,83721,82412,83369,6655,5899,7347,0,2100,0,0
290000,2,2,2,41,-2,-2,-2,-2,-2,-2,3457,2670,2114,2047,3691,4357,0,0,0,0,0,0,0
240000,1,2,3,36,-1,-1,-1,-1,-1,-1,128629,114007,102362,103808,83131,98090,109069,104306,86666,113058,90117,88363,0
350000,2,1,1,52,0,2,2,2,3,2,73635,73694,63312,62419,55116,31478,2308,2586,0,2489,2542,11243,1
240000,2,3,1,30,0,0,0,-1,-1,0,185,2394,-1538,8042,31647,32393,37,2130,0,249,13398,0,0
200000,1,1,1,38,0,0,0,-2,-2,0,142392,142030,129549,133501,122279,119175,59703,0,0,28629,7571,7150,0
30000,1,2,1,29,-2,-2,-2,-2,-2,-2,335,550,235,507,0,101,0,0,0,0,0,0,0
120000,2,3,1,23,0,0,-1,-1,0,0,33313,34914,24288,19043,29128,28663,4161,3476,21404,15482,1247,4540,0
80000,2,2,2,30,-2,-2,-2,-2,-2,-2,174,756,1083,1399,1199,1502,0,0,0,0,0,0,0
