LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
230000,2,1,1,39,1,0,-1,-1,0,-2,101263,101259,108002,99636,89690,0,0,22039,108002,99636,15875,0,0
370000,1,1,2,47,0,-1,1,1,3,0,197155,176402,183239,201406,190826,182786,44694,176402,18079,7359,19133,35412,1
50000,1,3,2,30,0,0,8,-1,-1,0,25575,28068,25208,25340,28472,31698,6176,8346,1672,25340,28472,4966,1
230000,1,2,2,36,0,0,-2,-1,0,1,109838,114500,0,109064,101791,92166,29441,3438,0,109064,26540,2219,0
50000,2,1,2,31,0,0,-2,-2,-2,-2,0,0,0,0,0,0,1816,1252,0,0,0,0,0
120000,1,1,1,45,-1,-1,0,0,0,0,80240,83495,78122,78301,75514,70525,80240,83495,19942,4031,18584,14201,0
50000,2,2,1,48,3,0,-1,0,0,-1,29544,27428,24018,24427,26501,27235,1050,2887,24018,1205,3251,27235,0
230000,2,1,2,28,-2,-1,1,-1,0,0,0,91213,91795,99847,107123,105747,0,91213,6587,99847,8673,23319,0
150000,1,1,2,31,0,0,0,1,0,-1,60045,60139,65964,67371,73444,68038,8703,14706,4667,0,15198,68038,0
370000,2,3,1,25,0,4,1,1,1,0,255076,227714,219018,191797,173441,188841,42409,10026,23198,2339,14078,48720,1
250000,1,3,1,21,-1,0,-1,-1,0,2,203916,180065,172031,165251,160466,137447,203916,14596,172031,165251,26871,0,0
180000,2,1,2,34,0,0,0,-1,0,0,65688,68590,69893,77436,88687,90563,3730,13790,10078,77436,25249,24309,1
30000,2,1,2,33,0,1,0,0,-1,0,7334,7386,7847,7632,7916,7002,1090,323,782,1801,7916,651,0
190000,1,1,2,22,-1,0,0,0,0,0,76555,68077,73405,64567,67257,57768,76555,14460,11836,18736,8958,4491,0
10000,2,1,2,38,1,0,0,0,-1,-2,2226,2295,2180,2168,2017,0,149,190,547,488,2176,0,0
200000,2,1,2,38,0,0,-1,0,2,2,0,0,0,0,0,116969,654,997,578,20,0,8104,1
180000,2,3,2,48,-1,-1,-1,-1,-1,-1,34032,32152,33880,31514,31928,28897,34032,32152,33880,31514,31928,28897,0
180000,1,2,2,49,0,-1,-2,-1,1,-1,126699,115191,0,112947,105365,95104,27753,115191,0,112947,1628,95104,0
150000,1,3,2,35,0,0,1,-1,-1,-1,35495,35558,31639,33119,33328,34057,3445,9557,560,33119,33328,34057,0
200000,2,2,1,34,0,-1,-1,-1,2,-1,98009,92517,100415,111338,101130,104741,9377,92517,100415,111338,11466,104741,0
100000,2,1,2,43,1,0,0,0,2,0,35556,38903,42625,47541,50760,51312,976,9249,8947,7783,4213,10623,0
130000,2,2,2,47,3,3,0,-2,0,-1,110245,99196,95116,0,79863,88735,3503,1208,26962,0,7806,88735,1
160000,2,2,1,33,-1,1,0,0,0,0,69522,70614,78572,81094,86055,99556,69522,6220,19212,9617,18582,5552,0
90000,2,1,1,26,0,-1,0,0,0,0,59381,60131,59241,56591,51533,53777,4382,60131,13336,8673,9615,4259,0
300000,1,4,2,21,-1,-1,-2,-1,2,1,124232,140143,0,147879,151891,174678,124232,140143,0,147879,5945,0,0
210000,2,2,2,37,-2,-2,0,1,1,0,0,0,131036,120499,129950,125336,0,0,15695,3185,6315,22342,0
80000,1,2,2,36,0,1,0,0,1,0,29958,28122,27886,31377,29721,29752,1253,0,6710,7975,1512,3762,0
170000,1,2,2,49,0,-1,0,2,2,1,91174,90558,92822,100406,95742,96225,25965,90558,19048,6502,8349,0,0
150000,2,2,1,38,0,-2,-2,0,-1,0,31379,0,0,31099,34944,38403,5267,0,0,6297,34944,5800,0
120000,1,2,2,48,-1,0,0,-1,-1,-1,0,0,0,0,0,49097,1666,911,1006,1601,2371,49097,0
410000,2,2,1,37,1,0,0,0,0,1,0,0,160966,148220,148433,160300,0,644,44274,19477,13568,11328,0
90000,2,2,2,25,0,-1,0,0,0,-1,-4213,-4303,-4427,-4021,-4095,53368,836,1733,1266,1581,1591,53368,0
180000,2,1,2,36,-1,-1,-1,0,1,0,0,0,0,0,0,0,2182,856,551,1886,0,814,1
300000,2,1,1,45,-1,-2,-2,-2,0,-1,46608,107,222,0,59056,64218,46608,0,0,0,16203,64218,0
150000,1,2,2,47,1,-1,-1,0,1,0,52805,50909,55417,56010,51162,52968,1842,50909,55417,3194,844,12522,0
500000,1,1,1,24,-1,0,-2,-1,0,0,226332,214322,104,198033,191365,185195,226332,49704,0,198033,29388,28743,0
100000,2,2,1,30,-1,-1,0,0,0,0,0,0,0,0,0,0,575,2218,1461,169,461,553,0
90000,2,3,2,49,0,0,3,2,1,0,93575,86500,79060,77605,75132,66794,12795,4545,4456,3319,1933,8399,1
10000,1,3,1,37,-2,1,-1,2,2,3,0,-4337,-4529,4742,4813,4483,0,0,2575,329,0,302,0
50000,2,3,2,22,0,0,1,1,0,0,26325,24301,23910,23194,26409,25987,1182,3327,639,744,2092,1382,0
200000,2,1,2,28,0,0,2,2,1,0,138404,136581,125992,111018,121236,130140,4263,23410,8951,1922,3753,27009,0
50000,2,1,1,37,0,-2,-1,0,0,0,32137,0,36097,34953,35260,35320,4954,0,36097,4873,3734,6072,0
50000,2,1,2,32,-2,2,-1,-1,-1,0,11,0,0,0,0,33223,0,0,454,2330,327,8310,0
70000,1,3,2,28,-1,1,-1,0,0,0,24131,22622,23461,24191,22864,22185,24131,426,23461,2304,1453,6079,0
200000,2,1,2,46,0,0,0,-2,1,1,77131,84068,84714,0,76206,73853,23139,18891,15240,0,2653,6392,0
90000,2,1,1,46,4,3,3,1,2,0,43260,50429,44884,44603,48012,45854,0,2002,0,2901,1114,10180,1
390000,2,3,1,39,2,2,-1,-2,-2,-2,176137,198806,215139,0,0,0,15257,0,215139,0,0,0,0
270000,1,2,1,35,0,-1,0,1,-1,0,108749,115174,122417,116780,124094,115360,31323,115174,5262,1485,124094,18206,0
70000,2,1,2,33,-1,3,3,3,-1,0,-4396,-5018,-5507,-5700,44117,42489,2920,0,0,0,44117,10403,0
130000,2,2,2,45,-1,-2,-2,-1,-1,-1,27590,159,0,22897,23383,24539,27590,0,0,22897,23383,24539,0
190000,2,1,2,39,-1,-1,1,-1,3,2,0,0,0,137910,132481,131952,936,763,0,137910,8680,0,0
50000,2,2,2,35,-1,0,0,0,-2,-2,33685,30035,27467,30953,75,0,33685,4943,7795,6094,0,0,0
120000,1,2,1,34,1,0,0,-2,0,0,66824,59173,51794,0,52461,53843,2365,9504,7802,0,5619,5904,0
50000,1,1,1,21,2,2,2,0,-2,-2,45224,42952,44535,42255,145,0,1368,1740,2256,6561,0,0,0
210000,2,2,2,44,0,0,1,1,2,2,0,0,0,0,0,0,676,1585,0,0,0,0,0
80000,1,3,2,29,-1,0,2,-1,-1,-2,0,0,0,0,0,0,2128,663,0,2743,1001,0,1
300000,2,2,2,39,-1,-1,-2,-2,0,-1,174488,154004,0,0,150694,143104,174488,154004,0,0,18844,143104,0
90000,2,2,2,49,0,0,0,0,0,-1,40978,37785,35564,38443,34194,30919,11724,7986,10018,10116,4870,30919,0
120000,2,2,1,31,0,1,-2,0,0,0,78442,68204,0,79113,74653,70932,5437,7062,0,19872,21224,4219,0
100000,1,1,1,28,2,1,1,0,-2,-1,69810,64945,65983,65254,0,64585,1321,6846,6481,14264,0,64585,0
200000,2,2,2,23,-1,2,-1,-1,-1,-2,0,176942,171290,164812,147640,0,484,11064,171290,164812,147640,0,0
80000,2,2,2,48,-2,-2,-2,-2,-1,0,0,0,0,0,25030,21919,0,0,0,0,25030,1046,1
100000,2,2,1,30,0,3,2,0,0,2,69081,66771,64762,71190,69353,61270,16840,4089,0,17466,4858,0,0
180000,1,2,2,45,2,2,0,0,0,0,84399,96603,100057,104925,92259,87104,0,6563,19308,25498,4399,16871,1
70000,2,2,2,39,2,-1,0,-1,-1,0,33970,35790,38898,35661,32343,31284,2868,35790,6911,35661,32343,6696,1
130000,2,2,1,32,0,0,0,0,0,-2,38795,35044,39309,42933,42818,0,1421,3455,3599,1996,4289,0,1
170000,1,1,1,21,1,-1,0,0,0,0,67339,63476,69356,67638,76536,76740,7278,63476,10358,2267,7677,3840,1
500000,2,1,2,21,0,2,0,0,0,0,340914,347294,392029,374748,366963,321840,39906,26421,14328,49972,103800,28203,0
60000,2,2,1,27,-2,-1,0,-2,-2,-1,1,11612,11751,0,0,11771,0,11612,902,0,0,11771,0
200000,2,2,2,44,0,-1,0,0,-1,0,32903,33188,35715,35675,32788,28854,8727,33188,1572,5380,32788,5500,0
100000,2,1,2,22,0,0,0,0,0,0,18777,18173,17151,18324,16858,14910,3487,1199,5083,1839,1449,743,0
160000,1,2,2,36,0,-2,-1,0,-1,0,38944,0,37750,37100,40785,44260,5539,0,37750,6107,40785,1621,0
100000,2,1,1,43,2,-1,-1,0,0,0,80196,77010,68973,64904,60609,55846,0,77010,68973,15488,2525,15370,1
90000,1,1,2,30,-1,0,-1,-1,0,0,0,0,0,0,0,48446,319,548,2150,1681,1066,12077,0
150000,1,3,1,23,1,1,2,1,-2,0,83734,78092,80795,87226,0,97531,6090,8424,7924,7700,0,26297,0
100000,2,2,2,28,5,4,1,1,0,0,37092,41529,42091,42109,43514,40678,674,1979,4181,3484,12204,7182,1
50000,2,2,2,36,1,0,0,0,0,0,0,0,0,13128,14476,14838,0,1489,1004,3758,2070,1913,0
200000,2,2,2,30,1,-2,0,-1,-1,0,57092,0,52180,48164,42757,43640,0,0,14961,48164,42757,9267,0
100000,2,2,1,37,0,0,-2,-2,0,0,29475,26331,184,0,24126,20975,8087,7256,0,0,5528,1688,0
20000,1,3,2,41,1,-1,1,0,1,2,13392,12434,12138,11827,11018,12058,745,12434,804,3034,745,1137,1
160000,1,2,1,32,0,0,-1,2,-2,-2,144344,136234,119960,112284,0,0,33097,18620,119960,1431,0,0,0
500000,2,1,2,41,1,1,0,1,-1,-1,358631,347026,341060,389428,348630,311649,0,17329,56688,29716,348630,311649,0
130000,2,2,2,30,0,0,2,2,1,0,136500,132839,136500,130722,115784,120144,30497,18572,6272,6441,1666,8084,1
130000,1,3,1,37,0,0,0,0,0,2,54625,59027,54873,61165,65790,69697,10819,2447,3080,10433,9029,8231,0
50000,2,2,1,47,-1,-2,-2,1,0,0,17757,0,282,17614,16751,17831,17757,0,0,0,3550,3862,0
30000,2,2,2,36,0,1,0,-1,0,2,20922,23480,25746,22766,25769,24812,2637,0,6556,22766,4976,1273,1
200000,1,2,2,31,1,-2,-2,-2,3,-2,165577,0,72,0,149273,0,0,0,0,0,0,0,0
160000,2,2,2,35,-1,0,1,0,1,0,32397,36032,32036,34405,36679,32166,32397,8467,0,8266,0,7851,0
130000,2,2,2,35,2,2,0,0,0,-2,93610,87061,91298,87850,94625,265,6487,7553,19592,23635,14536,0,1
20000,1,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,1832,805,303,122,1766,1261,0
90000,2,2,1,41,2,-2,-1,0,3,3,0,73,0,48012,42870,40989,0,0,1011,9233,0,3317,0
100000,1,1,1,44,-2,-2,-1,1,2,0,0,0,38295,37000,37838,41249,0,0,38295,812,1729,6052,1
80000,2,1,1,28,0,0,0,0,-1,2,46108,43122,47537,46706,51227,55368,8119,5668,4569,10939,51227,0,1
170000,2,1,1,27,2,0,1,-1,-2,-2,83092,85632,87405,95364,0,0,4329,8426,8383,95364,0,0,0
50000,1,2,1,44,2,0,-1,-1,1,1,0,0,0,0,0,30546,0,1942,530,1089,0,2163,1
100000,2,1,1,49,1,-1,-1,2,1,0,91433,100261,87867,76342,80854,77999,8310,100261,87867,3479,0,22162,0
70000,2,1,1,36,-1,0,0,0,0,0,18400,18739,17018,17866,17218,18843,18400,4889,1230,1818,777,786,0
30000,1,2,2,41,-1,0,1,0,0,2,0,0,0,0,0,0,733,1741,0,893,909,0,0
90000,2,2,2,26,0,-2,1,2,2,2,0,0,0,0,0,0,1218,0,0,0,0,0,1
240000,2,1,1,32,1,-2,-1,0,0,2,81602,185,81715,76621,75822,77184,0,0,81715,18048,14312,0,0
220000,1,2,2,29,-1,2,0,0,0,-2,125678,114329,115287,116829,100016,0,125678,1207,26828,34938,6965,0,0
100000,2,1,2,34,1,1,0,3,2,2,0,0,0,0,0,55705,0,0,46,0,0,764,1
100000,1,1,1,40,0,0,-1,-1,-1,-1,-1790,36641,35192,36490,34252,29787,666,1479,35192,36490,34252,29787,0
10000,2,1,1,29,-2,-2,0,-1,-1,0,0,0,1628,1412,1289,1446,0,0,143,1412,2132,83,0
80000,2,3,1,32,-1,0,2,2,2,2,53470,60800,61647,63787,58753,56615,53470,11783,7138,2856,0,0,0
130000,2,2,2,21,2,0,0,0,0,0,62772,65429,68050,75351,67202,70608,6830,13198,5808,3339,2367,4030,1
80000,1,1,1,39,-1,-1,0,0,0,0,30385,32198,32351,33279,31857,34857,30385,32198,5139,5717,7037,4576,0
130000,2,2,2,45,1,2,1,0,0,2,0,0,0,0,0,44661,0,0,0,1056,537,0,0
300000,1,3,2,41,1,1,-1,1,1,1,0,0,0,0,187504,175901,0,0,289,0,16868,16277,0
320000,2,2,1,24,2,2,-1,-1,0,1,234281,219565,238777,227127,241270,244280,9578,0,238777,227127,40841,0,0
500000,2,2,1,33,0,-2,-2,0,0,0,217214,0,0,202492,187032,173238,40019,0,0,18638,21116,47446,0
100000,2,1,1,41,0,0,0,0,-1,-1,47978,52616,46664,42449,46340,44077,5480,14293,9176,12505,46340,44077,0
190000,1,2,2,41,0,0,2,3,2,1,115089,119371,115179,121331,114131,118054,15950,3730,1540,13208,2960,12125,0
150000,2,1,2,46,1,0,-1,0,-2,-1,0,0,0,0,0,62526,0,456,2257,921,0,62526,0
110000,1,1,1,36,0,-2,-1,-1,0,-1,62197,0,48007,51379,52653,55147,10508,0,48007,51379,7615,55147,0
110000,2,4,2,39,-2,-2,0,-1,0,-2,0,0,35499,33642,34126,0,0,0,7504,33642,5103,0,0
70000,1,1,1,43,-2,-1,0,0,0,0,0,35462,35925,38663,43190,37690,0,35462,9669,8183,7084,8476,0
110000,2,1,2,42,0,0,1,0,2,0,85918,80514,80152,73497,64981,68050,10931,9441,0,16734,2538,15603,0
50000,1,1,2,48,-1,-1,-1,-2,5,0,0,0,0,0,41171,38033,339,1262,1962,0,766,8014,1
270000,2,1,1,53,-1,0,0,0,-2,-1,0,0,0,79298,0,89394,1964,686,698,4949,0,89394,0
110000,2,3,1,35,-1,0,0,0,-1,0,13564,13726,13942,15211,12841,13799,13564,3219,3947,1234,12841,504,1
150000,1,3,1,35,-1,0,0,0,0,-1,0,0,0,0,65370,60257,368,902,1822,754,10851,60257,0
100000,2,3,2,46,2,2,1,1,-1,-2,81135,70996,64158,66474,65392,0,2329,0,6469,6683,65392,0,0
160000,2,1,1,32,0,0,-1,0,0,0,28119,31983,31474,33859,30592,28700,2501,7745,31474,4129,1044,4420,0
30000,1,4,2,35,0,-2,-2,-1,1,0,23850,17,0,24546,22554,22259,6245,0,0,24546,0,1075,0
90000,2,1,2,38,-2,-2,-2,0,0,2,113,242,0,65784,59327,61078,0,0,0,17466,4835,0,0
100000,2,1,2,29,-2,0,-1,0,0,-1,0,50066,47847,49065,55228,48808,0,1506,47847,5490,11112,48808,0
40000,1,2,1,28,0,-1,0,0,0,-1,18007,19637,20623,17739,15326,16039,5360,19637,858,1174,1147,16039,0
170000,1,2,1,47,0,-1,0,1,-1,-1,89654,87184,77100,87438,81941,86271,3097,87184,8220,0,81941,86271,0
560000,2,2,1,43,0,2,0,0,-2,0,222453,218547,201771,212509,219,223110,53553,0,47917,28151,0,48820,0
200000,2,1,2,43,1,-1,-1,-1,0,0,32314,34810,36771,40655,46972,43403,788,34810,36771,40655,9725,7785,0
230000,1,1,1,47,-1,0,0,0,7,8,241500,237167,216851,214062,196280,175896,241500,11999,25502,62025,17214,5085,1
120000,1,1,1,23,-1,-2,1,1,0,0,45763,35,35737,34000,35155,33615,45763,0,2361,0,8348,3964,0
230000,2,2,2,29,1,1,0,1,1,-2,74095,77731,84422,76413,70500,0,4250,8030,7184,0,4459,0,0
200000,1,3,2,41,-1,2,1,1,0,0,144837,145790,148428,155901,156612,143163,144837,3414,4597,9443,18611,27643,1
150000,2,2,2,44,-1,-1,0,1,2,1,44999,48502,51665,58318,57709,66093,44999,48502,12835,4797,5870,2890,0
80000,2,2,1,24,0,0,-2,-2,1,0,40497,35611,0,246,37335,40143,3268,1451,0,0,1046,6114,0
90000,1,2,1,38,0,0,0,0,-1,-1,0,0,30898,28759,29381,30311,1463,185,7604,4166,29381,30311,0
80000,2,2,1,45,-1,-1,0,1,-1,2,52826,59928,65605,56468,56262,60585,52826,59928,5461,1993,56262,0,0
130000,1,1,1,21,2,-2,0,0,2,-2,69479,0,77854,75547,74140,0,5541,0,22039,12924,4152,0,0
150000,1,2,2,32,0,0,0,0,-1,-1,-200,34332,35809,37467,39722,41704,676,6391,6358,10981,39722,41704,0
330000,2,1,2,43,0,2,3,3,4,4,188450,194248,203175,201591,195462,170816,14348,0,0,5861,0,20415,0
80000,2,1,2,21,0,0,0,2,0,2,0,0,51649,51279,49281,54578,874,511,6410,6102,10050,3490,0
140000,1,1,1,39,-2,-1,-1,-1,-1,0,11,71539,76022,79867,79685,82920,0,71539,76022,79867,79685,6051,0
100000,2,2,1,26,1,1,0,0,0,0,34405,37650,38328,37043,38923,33484,802,0,10454,10435,2523,5464,0
60000,1,3,1,31,-1,0,0,-1,-1,0,0,0,0,21318,22860,23068,1885,71,252,21318,22860,1808,0
200000,2,1,1,40,-1,-2,-2,-2,3,2,97378,136,0,46,91454,89307,97378,0,0,0,9119,2268,1
70000,2,1,1,40,-2,1,0,-1,-1,-2,0,0,0,0,12932,263,0,0,1144,495,12932,0,0
240000,1,1,1,32,0,2,1,0,-1,1,150566,150188,144579,167641,165021,180454,44904,7207,6414,19527,165021,16622,0
30000,2,3,2,30,0,-2,-2,-1,-1,-1,0,219,137,0,0,0,807,0,0,2125,1054,2179,0
20000,2,2,2,35,0,1,0,0,1,0,0,0,0,0,3453,3692,640,0,567,486,310,393,0
50000,1,3,1,32,-1,0,-2,1,0,0,13682,12823,0,13161,12853,12901,13682,2961,0,580,1198,3327,1
250000,2,2,1,39,0,-2,-1,1,1,0,66774,0,66036,72076,72225,80203,12624,0,66036,955,0,2885,0
150000,1,2,1,31,-1,0,-1,-1,-1,0,14874,13699,14889,16518,18300,18543,14874,464,14889,16518,18300,5243,0
100000,1,2,2,33,0,0,1,-2,-2,-1,89164,82844,73397,0,0,71288,16222,23739,1863,0,0,71288,0
240000,1,3,2,43,0,0,0,-2,-2,0,0,0,92280,0,258,99241,1760,576,26929,0,0,15106,0
100000,1,2,1,28,-2,2,-1,-1,-1,-1,0,86302,84936,79216,69536,69744,0,9763,84936,79216,69536,69744,0
190000,1,1,1,21,-2,-1,-2,0,-2,-1,176,25826,96,27890,0,28880,0,25826,0,8352,0,28880,0
140000,2,2,2,27,-1,1,0,0,0,0,0,0,0,52643,46169,50851,2807,0,1680,11236,2932,9818,1
310000,2,1,2,35,0,0,0,1,0,0,133499,129682,147045,132873,125845,116474,6371,6491,36350,7427,18424,33452,0
160000,2,2,1,28,-1,-1,-1,-1,0,0,0,0,0,0,0,54098,2420,499,2546,960,394,13525,0
50000,1,1,1,33,1,-2,-1,-1,-1,-1,24761,0,21192,21219,19184,22191,263,0,21192,21219,19184,22191,0
110000,1,2,2,21,0,0,0,-1,0,0,33976,30727,27923,26097,25644,24850,4243,2760,6484,26097,5822,3973,0
230000,2,3,2,36,0,-1,0,0,1,2,153687,162757,142787,140446,147189,144516,16523,162757,40015,26326,1741,12330,1
160000,2,2,2,36,-1,2,0,-1,-1,2,72259,75653,82544,85259,92713,95860,72259,3483,9912,85259,92713,10985,0
100000,2,1,1,25,0,0,0,-1,-1,0,0,0,0,13545,12524,11701,524,912,1326,13545,12524,2947,0
120000,1,1,2,29,0,-1,0,1,1,0,81812,72171,63488,69187,66270,64392,14175,72171,6463,1826,0,7256,0
110000,2,2,1,39,-1,0,2,0,0,0,0,0,0,70636,69156,70896,1233,1603,0,5902,5734,12554,0
320000,1,1,2,37,2,-1,0,0,0,0,214968,203815,186535,192715,179549,174725,0,203815,15845,21981,7493,37041,1
120000,2,1,1,51,1,0,0,-1,1,0,22103,22258,25415,23823,22763,25811,2190,6238,2357,23823,754,7578,0
190000,2,3,2,24,2,0,-1,2,-2,-1,141785,134382,136497,125018,0,127090,7270,4726,136497,8047,0,127090,1
50000,2,2,1,41,-2,-2,-2,-1,-1,0,0,46,112,0,22380,21436,0,0,0,2954,22380,5787,0
50000,1,1,1,37,-2,-2,-1,1,0,-1,0,0,31275,31910,27329,28998,0,0,31275,2854,4129,28998,0
150000,1,1,2,41,1,-2,1,0,4,0,121568,0,114032,105100,103161,113010,0,0,0,9451,11301,7105,0
260000,1,3,2,43,-2,-2,-1,-2,1,-1,87,0,143176,0,147506,150283,0,0,143176,0,9801,150283,0
300000,2,2,2,55,2,2,2,2,2,2,274115,250333,221943,203112,172954,152640,29199,27412,18237,0,0,11108,0
50000,2,3,2,25,0,0,0,0,0,0,21902,19385,18241,16750,15143,15721,1324,902,3373,3241,4356,1804,1
200000,2,3,2,21,0,1,1,0,1,1,0,0,58050,53554,55000,59481,1910,0,0,9529,2421,874,0
90000,2,2,2,21,1,0,-2,2,1,0,45726,50642,0,58026,52719,48302,0,6961,0,6448,3594,2737,0
220000,2,1,1,23,0,1,0,0,0,1,90700,93810,92900,99246,86954,81785,5251,4218,22139,17536,3172,5762,0
