dataset,regime,model,method,ratio,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,accuracy_count,f1_mean,f1_std,f1_min,f1_max,f1_count,auc_mean,auc_std,auc_min,auc_max,auc_count
adult,low,logistic_regression,ctgan,0.75,0.8358823168110068,0.0029702131111418624,0.8315828266077022,0.8395675941281248,5,0.6365080745698277,0.005055708837822138,0.6320450885668277,0.6451086956521739,5,0.8723130387217901,0.0038301580930371593,0.8657058827588328,0.8747337324132289,5
adult,low,logistic_regression,ctgan,1.0,0.8317056691849395,0.0,0.8317056691849395,0.8317056691849395,5,0.6387130801687764,0.0,0.6387130801687764,0.6387130801687764,5,0.8722329383726215,0.0,0.8722329383726215,0.8722329383726215,5
adult,low,logistic_regression,llm_constrained,0.0,0.8021374608439285,0.015242172636314907,0.7822001105583195,0.8151219212579079,5,0.5295215733556974,0.032713221028304595,0.4968785471055618,0.5705495734862257,5,0.8102952137385857,0.022648139659843643,0.7806501556403229,0.8309998366963227,5
adult,low,logistic_regression,llm_constrained,0.25,0.8280695288987163,0.006024360803135701,0.8196056753270684,0.8354523677906762,5,0.5989940483549019,0.0164033513324345,0.5750253219505137,0.6198083067092651,5,0.8470128850992399,0.006058711069045616,0.8412859401388519,0.856879413093693,5
adult,low,logistic_regression,llm_constrained,0.5,0.8285363306922179,0.0016125866605112948,0.8266691235182114,0.83078434985566,5,0.6192752725920693,0.012250256426012957,0.5975470621791215,0.6274041650086218,5,0.8649013957341566,0.004970140615904056,0.8602857479799796,0.8724429435561016,5
adult,low,logistic_regression,llm_constrained,0.75,0.832172470978441,0.004822177506954434,0.8269762299613046,0.8388919599533198,5,0.6342222173657796,0.00868159231257269,0.6215117854240043,0.6425943589044829,5,0.8680793041130572,0.004747652110121558,0.8614424440266715,0.8745860063594342,5
adult,low,logistic_regression,llm_constrained,1.0,0.8317056691849395,0.0,0.8317056691849395,0.8317056691849395,5,0.6387130801687764,0.0,0.6387130801687764,0.6387130801687764,5,0.8722329383726215,0.0,0.8722329383726215,0.8722329383726215,5
adult,low,logistic_regression,llm_sample,0.0,0.8182421227197347,0.005327637397298051,0.8115594865180271,0.8234752165100424,5,0.5110038356312628,0.02555285885973431,0.4833277197709666,0.5376447876447876,5,0.8434314744523839,0.013999775872128153,0.8255369627732435,0.8575066999463252,5
adult,low,logistic_regression,llm_sample,0.25,0.8247282107978625,0.005926852011219373,0.8172102450709416,0.8334868865548799,5,0.5603035717421859,0.01662101568754395,0.5344966876716756,0.5802755844557981,5,0.8573618050471918,0.00456284403178184,0.8526192153436036,0.8619849635159512,5
adult,low,logistic_regression,llm_sample,0.5,0.8335974448743935,0.0025485764366346008,0.8310914562987531,0.837847798046803,5,0.6099547455077994,0.013235263512433764,0.5983461311281748,0.6309756779424098,5,0.8697098672849206,0.0038561461238610646,0.8641496677156995,0.8731757818764702,5
adult,low,logistic_regression,llm_sample,0.75,0.834383637368712,0.0029394434550221384,0.8304158221239482,0.8385848535102266,5,0.6334121875178346,0.009928726316319953,0.6178546712802768,0.6432439572051248,5,0.8720898981516157,0.003925281764319675,0.8673302002446001,0.8766322578918436,5
adult,low,logistic_regression,llm_sample,1.0,0.8317056691849395,0.0,0.8317056691849395,0.8317056691849395,5,0.6387130801687764,0.0,0.6387130801687764,0.6387130801687764,5,0.8722329383726215,0.0,0.8722329383726215,0.8722329383726215,5
credit,full,logistic_regression,ctgan,0.0,0.786,0.0,0.786,0.786,5,0.3971830985915493,0.0,0.3971830985915493,0.3971830985915493,5,0.6976435199661478,0.0,0.6976435199661478,0.6976435199661478,5
credit,full,logistic_regression,ctgan,0.25,0.7991333333333334,0.001492574211815877,0.7978333333333333,0.8015,5,0.38218668267628403,0.010565616105740725,0.3686684073107049,0.397212543554007,5,0.7056511689674252,0.0028643108239588995,0.7017405541720133,0.7080626878808516,5
credit,full,logistic_regression,ctgan,0.5,0.8025,0.001554563175514795,0.801,0.8043333333333333,5,0.35859454996399714,0.016340018948708596,0.344180915609487,0.3821052631578947,5,0.7080360795739962,0.001759624552963459,0.7057011603318202,0.7099434920193625,5
credit,full,logistic_regression,ctgan,0.75,0.8063666666666667,0.00263628526529282,0.8026666666666666,0.8091666666666667,5,0.36002091498399535,0.02998707611861452,0.320973348783314,0.3932167461579226,5,0.7092496763865468,0.002384569309052825,0.7066147122005214,0.711090551938528,5
credit,full,logistic_regression,ctgan,1.0,0.8078333333333333,0.0012247448713915941,0.8066666666666666,0.8096666666666666,5,0.3568999378494136,0.021114921443088533,0.3294797687861271,0.3783783783783784,5,0.7073445216157015,0.0022916702923641667,0.7039459796541597,0.7099131746757938,5
credit,full,logistic_regression,llm_constrained,0.0,0.8021666666666667,0.0,0.8021666666666667,0.8021666666666667,5,0.3267158252977878,0.0,0.3267158252977878,0.3267158252977878,5,0.6675650061094286,0.0,0.6675650061094286,0.6675650061094286,5
credit,full,logistic_regression,llm_constrained,0.25,0.8019999999999999,0.0007728015412912938,0.8008333333333333,0.8026666666666666,5,0.3134132576937244,0.004834016476149534,0.3076023391812865,0.320636725412166,5,0.674412661941784,0.0007901716377304483,0.6734031911584305,0.67508064332758,5
credit,full,logistic_regression,llm_constrained,0.5,0.8030666666666667,0.0012834415538785463,0.8011666666666667,0.8046666666666666,5,0.31585838046746023,0.014195286557125542,0.3002932551319648,0.3333333333333333,5,0.6840841203076049,0.003254531188152207,0.6804321382548273,0.6893107658338373,5
credit,full,logistic_regression,llm_constrained,0.75,0.8063,0.0036120938833621463,0.8013333333333333,0.8101666666666667,5,0.336367026446149,0.04106312415761459,0.279322853688029,0.3833243096913914,5,0.6925835553245561,0.004412401290113122,0.6850474700257423,0.6966374034420828,5
credit,full,logistic_regression,llm_constrained,1.0,0.8078333333333333,0.0012247448713915941,0.8066666666666666,0.8096666666666666,5,0.3568999378494136,0.021114921443088533,0.3294797687861271,0.3783783783783784,5,0.7073445216157015,0.0022916702923641667,0.7039459796541597,0.7099131746757938,5
credit,full,logistic_regression,llm_sample,0.0,0.8065,0.0,0.8065,0.8065,5,0.4577300326950023,0.0,0.4577300326950023,0.4577300326950023,5,0.6772270467472474,0.0,0.6772270467472474,0.6772270467472474,5
credit,full,logistic_regression,llm_sample,0.25,0.8113666666666667,0.002274252013788694,0.8073333333333333,0.8126666666666666,5,0.437580358601357,0.01059748025901029,0.4196787148594377,0.4454277286135693,5,0.6814508977562103,0.0010626455837018124,0.6803431213737111,0.6827485123134376,5
credit,full,logistic_regression,llm_sample,0.5,0.8091333333333333,0.002258932884743989,0.808,0.8131666666666667,5,0.4125530616392517,0.01801152631119091,0.4010416666666667,0.4442240951908775,5,0.6866895734623906,0.0021096262994927664,0.6831344133940733,0.6884162429360993,5
credit,full,logistic_regression,llm_sample,0.75,0.8099666666666667,0.0007582875444051473,0.8086666666666666,0.8105,5,0.39341706224911904,0.023581941722247715,0.3608017817371937,0.4225495175215845,5,0.6902651171063837,0.001412724071997981,0.6880272778686133,0.691696805277669,5
credit,full,logistic_regression,llm_sample,1.0,0.8078333333333333,0.0012247448713915941,0.8066666666666666,0.8096666666666666,5,0.3568999378494136,0.021114921443088533,0.3294797687861271,0.3783783783783784,5,0.7073445216157015,0.0022916702923641667,0.7039459796541597,0.7099131746757938,5
credit,low,logistic_regression,ctgan,0.0,0.7708333333333333,0.0050922053724840426,0.7646666666666667,0.7785,5,0.3929679334285573,0.031180753640721218,0.3547169811320754,0.4370015948963317,5,0.6882097947273946,0.007715129712920264,0.6818507641663835,0.7016063838004758,5
credit,low,logistic_regression,ctgan,0.25,0.7941333333333332,0.004676180777800037,0.7883333333333333,0.8006666666666666,5,0.39026316707159875,0.025450004996771226,0.3523316062176165,0.4160377358490566,5,0.6985522017083823,0.0016066538046302001,0.6975166064055709,0.7013107897006823,5
credit,low,logistic_regression,ctgan,0.5,0.796,0.0034054694569504184,0.791,0.799,5,0.3640749757454571,0.0197164546326949,0.3336875664187035,0.3884381338742393,5,0.6970505578794373,0.005572487650792835,0.6888840653493565,0.7030032392791503,5
credit,low,logistic_regression,ctgan,0.75,0.7981,0.0031193838422925078,0.7931666666666667,0.8013333333333333,5,0.36716423642789964,0.014719438031675261,0.3519582245430809,0.3907815631262525,5,0.6926778293620569,0.005237030758913541,0.6878458575945994,0.7006975085432823,5
credit,low,logistic_regression,ctgan,1.0,0.7995,0.0,0.7995,0.7995,5,0.3827603899435608,0.0,0.3827603899435608,0.3827603899435608,5,0.6960644379011303,0.0,0.6960644379011303,0.6960644379011303,5
credit,low,logistic_regression,llm_constrained,0.0,0.7998666666666667,0.0019628494027249753,0.7976666666666666,0.8025,5,0.3096326712750539,0.025169341885159065,0.2808056872037914,0.3322147651006711,5,0.6611307627343728,0.00658315007434662,0.6514295675698601,0.6682426309906788,5
credit,low,logistic_regression,llm_constrained,0.25,0.8018000000000001,0.0031122517750194053,0.7966666666666666,0.805,5,0.320278574310892,0.047063691451412974,0.2712066905615293,0.3899895724713243,5,0.665192641722696,0.014279755747009834,0.6411268311554569,0.6742220819597131,5
credit,low,logistic_regression,llm_constrained,0.5,0.8,0.0021953233120532343,0.7961666666666667,0.8015,5,0.29971487208989106,0.022648963502397465,0.2784660766961652,0.3244469653998865,5,0.6710273757549301,0.010587434006355976,0.6617750385376977,0.6878768199880311,5
credit,low,logistic_regression,llm_constrained,0.75,0.8021333333333333,0.001243873877136348,0.8005,0.8033333333333333,5,0.36021218788982734,0.025381692477089737,0.3163906339234723,0.3802521008403361,5,0.6806040117908665,0.00709272180004806,0.6717829871646366,0.6880754953458845,5
credit,low,logistic_regression,llm_constrained,1.0,0.7995,0.0,0.7995,0.7995,5,0.3827603899435608,0.0,0.3827603899435608,0.3827603899435608,5,0.6960644379011303,0.0,0.6960644379011303,0.6960644379011303,5
credit,low,logistic_regression,llm_sample,0.0,0.7973666666666667,0.005062662891755255,0.7895,0.8031666666666667,5,0.45173649397323795,0.02544588435033745,0.4177040110650069,0.4762749445676275,5,0.670039191617061,0.007770389884506496,0.662069181275299,0.6795321324332523,5
credit,low,logistic_regression,llm_sample,0.25,0.8018000000000001,0.005824278686860934,0.7938333333333333,0.8071666666666667,5,0.4359647115031692,0.014919312836873016,0.4217891054472764,0.4586641756188697,5,0.6692345886702474,0.00648989563144483,0.6605957261253742,0.6770085361061017,5
credit,low,logistic_regression,llm_sample,0.5,0.8033666666666667,0.002558754037070021,0.799,0.8051666666666667,5,0.40587971397370814,0.030557544463523913,0.3542919628212138,0.4278022515907978,5,0.6726407422201746,0.007982678428239328,0.6610875766460341,0.6816914368501827,5
credit,low,logistic_regression,llm_sample,0.75,0.8019000000000001,0.0022066817723551493,0.7993333333333333,0.8038333333333333,5,0.3971638773019173,0.02203991499630429,0.3588924387646432,0.4130859375,5,0.6732307693300077,0.0031822696670776645,0.6681261994903783,0.6763394581355382,5
credit,low,logistic_regression,llm_sample,1.0,0.7995,0.0,0.7995,0.7995,5,0.3827603899435608,0.0,0.3827603899435608,0.3827603899435608,5,0.6960644379011303,0.0,0.6960644379011303,0.6960644379011303,5
heart,full,logistic_regression,ctgan,0.0,0.639344262295082,0.12322374080633529,0.5081967213114754,0.819672131147541,5,0.4835541038708532,0.24009668663869638,0.2105263157894736,0.7755102040816326,5,0.672077922077922,0.1893367260521901,0.4361471861471861,0.9123376623376624,5
heart,full,logistic_regression,ctgan,0.25,0.8557377049180328,0.02693717495927043,0.819672131147541,0.8852459016393442,5,0.8406301106301106,0.029361246080746976,0.8,0.8727272727272727,5,0.9465367965367966,0.01593520547126059,0.9264069264069263,0.9675324675324676,5
heart,full,logistic_regression,ctgan,0.5,0.8688524590163935,0.020077784776911235,0.8360655737704918,0.8852459016393442,5,0.8598378617496399,0.023726261966491115,0.8214285714285714,0.8813559322033898,5,0.9376623376623376,0.014831183994048343,0.9166666666666669,0.9523809523809524,5
heart,full,logistic_regression,ctgan,0.75,0.8655737704918032,0.021374434115418523,0.8360655737704918,0.8852459016393442,5,0.8591587411225049,0.02160399427274913,0.8275862068965517,0.8813559322033898,5,0.9326839826839827,0.020780911727734674,0.8993506493506493,0.9534632034632032,5
heart,full,logistic_regression,ctgan,1.0,0.8360655737704918,0.0,0.8360655737704918,0.8360655737704918,5,0.8275862068965518,0.0,0.8275862068965517,0.8275862068965517,5,0.9393939393939394,0.0,0.9393939393939394,0.9393939393939394,5
heart,full,logistic_regression,llm_constrained,0.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8727272727272727,0.0,0.8727272727272727,0.8727272727272727,5,0.9645021645021643,0.0037018682633088765,0.9588744588744588,0.9686147186147184,5
heart,full,logistic_regression,llm_constrained,0.25,0.9081967213114754,0.008979058319756834,0.9016393442622952,0.918032786885246,5,0.9013654826721978,0.010077697892716536,0.8928571428571429,0.912280701754386,5,0.9746753246753247,0.0027164286575781186,0.9707792207792209,0.9772727272727272,5
heart,full,logistic_regression,llm_constrained,0.5,0.9147540983606559,0.0073313704180320936,0.9016393442622952,0.918032786885246,5,0.9083959899749374,0.008686479611841316,0.8928571428571429,0.912280701754386,5,0.9729437229437229,0.005246406772095498,0.9642857142857144,0.9772727272727272,5
heart,full,logistic_regression,llm_constrained,0.75,0.8754098360655738,0.024861886701808347,0.8360655737704918,0.9016393442622952,5,0.8686391753785399,0.028490023753270876,0.8214285714285714,0.896551724137931,5,0.9575757575757576,0.007316209429071665,0.946969696969697,0.9653679653679654,5
heart,full,logistic_regression,llm_constrained,1.0,0.8360655737704918,0.0,0.8360655737704918,0.8360655737704918,5,0.8275862068965518,0.0,0.8275862068965517,0.8275862068965517,5,0.9393939393939394,0.0,0.9393939393939394,0.9393939393939394,5
heart,full,logistic_regression,llm_sample,0.0,0.8590163934426229,0.0248618867018083,0.819672131147541,0.8852459016393442,5,0.8436171236171235,0.027627991004106876,0.8,0.8727272727272727,5,0.935064935064935,0.00838308083594666,0.9274891774891776,0.9469696969696968,5
heart,full,logistic_regression,llm_sample,0.25,0.8852459016393442,0.016393442622950893,0.8688524590163934,0.9016393442622952,5,0.8806390025326319,0.01617881214917086,0.8620689655172413,0.896551724137931,5,0.9487012987012987,0.0012339560877696238,0.946969696969697,0.9502164502164502,5
heart,full,logistic_regression,llm_sample,0.5,0.8557377049180328,0.021374434115418468,0.8360655737704918,0.8852459016393442,5,0.8501305279563608,0.023833311649981762,0.8275862068965517,0.8813559322033898,5,0.9476190476190476,0.001966006723439845,0.945887445887446,0.9502164502164502,5
heart,full,logistic_regression,llm_sample,0.75,0.839344262295082,0.007331370418032061,0.8360655737704918,0.8524590163934426,5,0.8315604909409702,0.008886769285212473,0.8275862068965517,0.847457627118644,5,0.9413419913419915,0.0030031248756518907,0.9383116883116884,0.945887445887446,5
heart,full,logistic_regression,llm_sample,1.0,0.8360655737704918,0.0,0.8360655737704918,0.8360655737704918,5,0.8275862068965518,0.0,0.8275862068965517,0.8275862068965517,5,0.9393939393939394,0.0,0.9393939393939394,0.9393939393939394,5
heart,low,logistic_regression,ctgan,0.0,0.4229508196721311,0.09656837032802064,0.3278688524590163,0.5737704918032787,5,0.36477132391418104,0.12215814091882583,0.24,0.5666666666666667,5,0.3937229437229437,0.1180011066241368,0.2316017316017316,0.5562770562770563,5
heart,low,logistic_regression,ctgan,0.25,0.6918032786885246,0.10586153633418321,0.5737704918032787,0.819672131147541,5,0.6448344545871636,0.15666746138297566,0.4761904761904761,0.819672131147541,5,0.7621212121212121,0.10806644213338805,0.6331168831168831,0.8971861471861472,5
heart,low,logistic_regression,ctgan,0.5,0.7377049180327868,0.09273531556544887,0.6229508196721312,0.8360655737704918,5,0.7097571577311306,0.10306646792006718,0.5882352941176471,0.8148148148148148,5,0.8004329004329005,0.13795751318653546,0.6298701298701299,0.9123376623376624,5
heart,low,logistic_regression,ctgan,0.75,0.7770491803278688,0.027431476279805772,0.7377049180327869,0.8032786885245902,5,0.7484713906782872,0.041358360197382774,0.6923076923076923,0.7857142857142857,5,0.8658008658008658,0.026806203628789677,0.8246753246753247,0.8885281385281385,5
heart,low,logistic_regression,ctgan,1.0,0.7868852459016393,0.0,0.7868852459016393,0.7868852459016393,5,0.7636363636363637,0.0,0.7636363636363637,0.7636363636363637,5,0.8766233766233766,0.0,0.8766233766233766,0.8766233766233766,5
heart,low,logistic_regression,llm_constrained,0.0,0.878688524590164,0.047229050134058835,0.819672131147541,0.9344262295081968,5,0.8637533535646742,0.05567245198415995,0.8,0.9333333333333332,5,0.958008658008658,0.025808908796046096,0.9134199134199136,0.9772727272727272,5
heart,low,logistic_regression,llm_constrained,0.25,0.862295081967213,0.02486188670180834,0.819672131147541,0.8852459016393442,5,0.8534745094103446,0.030884558258698448,0.8,0.8771929824561403,5,0.9445887445887445,0.02038255500582381,0.9285714285714284,0.9761904761904762,5
heart,low,logistic_regression,llm_constrained,0.5,0.8426229508196721,0.03195670276986544,0.8032786885245902,0.8852459016393442,5,0.8289271999464585,0.03866917342864987,0.7777777777777778,0.8771929824561403,5,0.9316017316017315,0.010391864834768665,0.920995670995671,0.948051948051948,5
heart,low,logistic_regression,llm_constrained,0.75,0.7934426229508197,0.033994166152996254,0.7377049180327869,0.819672131147541,5,0.7738518355467509,0.03849773590173503,0.7142857142857143,0.8135593220338984,5,0.8887445887445887,0.027404683178383377,0.8506493506493507,0.9242424242424242,5
heart,low,logistic_regression,llm_constrained,1.0,0.7868852459016393,0.0,0.7868852459016393,0.7868852459016393,5,0.7636363636363637,0.0,0.7636363636363637,0.7636363636363637,5,0.8766233766233766,0.0,0.8766233766233766,0.8766233766233766,5
heart,low,logistic_regression,llm_sample,0.0,0.8557377049180328,0.01371573813990286,0.8360655737704918,0.8688524590163934,5,0.8450554351981647,0.014704712435261955,0.8214285714285714,0.8571428571428571,5,0.9569264069264068,0.0019359895909088576,0.9545454545454546,0.9588744588744588,5
heart,low,logistic_regression,llm_sample,0.25,0.8426229508196721,0.024861886701808347,0.819672131147541,0.8852459016393442,5,0.8330576441102757,0.028178552418272707,0.8,0.8771929824561403,5,0.9292207792207792,0.011919510737885958,0.9166666666666666,0.9469696969696968,5
heart,low,logistic_regression,llm_sample,0.5,0.7934426229508197,0.018691400411461292,0.7704918032786885,0.819672131147541,5,0.7725974025974026,0.019963704627288133,0.75,0.8,5,0.8974025974025974,0.005212811505970783,0.8917748917748918,0.905844155844156,5
heart,low,logistic_regression,llm_sample,0.75,0.8,0.013715738139902898,0.7868852459016393,0.819672131147541,5,0.7765656565656566,0.014886572466214592,0.7636363636363637,0.8,5,0.8917748917748918,0.002759209693502583,0.8885281385281385,0.895021645021645,5
heart,low,logistic_regression,llm_sample,1.0,0.7868852459016393,0.0,0.7868852459016393,0.7868852459016393,5,0.7636363636363637,0.0,0.7636363636363637,0.7636363636363637,5,0.8766233766233766,0.0,0.8766233766233766,0.8766233766233766,5
